PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A9703200195,SPRING CLIP,36798,2LV303,2.25,1.07,0.0132
A9703200237,SHACKLE,36324,2LV303,2.25,1.485,0.01332
A9703200275,SPRING BRACKET,26670,2LV303,2.25,3.267,0.07098
A9703200344,RUBBER BUSHING,20034,2LV303,2.25,0.64,0.0049
A9703200437,SHACKLE,36324,2LV303,2.25,1.712,0.0162
A9703200778,MOUNTING CONSULE,46038,2LV303,2.25,2.376,0.07072
A9703210384,LEAF SPRING SHIM,11490,2LV303,2.25,1.027,0.00144
A9703210684,LEAF SPRING SHIM,5010,2LV303,2.25,0.207,0.00144
A97032201847390,LEAF SPRING SHIM,77718,2LV303,2.25,3.819,0.01248
A9703220209,SPRING CLAMP PLATE,17172,2LV303,2.25,1.252,0.00576
A9703220884,DAMPING INSERT,14142,2LV303,2.25,0.355,0.0039
A97032210847390,LEAF SPRING SHIM,47964,2LV303,2.25,2.837,0.006
A9703221184,DAMPING INSERT,8724,2LV303,2.25,0.11,0.0013
A97032212847390,LEAF SPRING SHIM,50010,2LV303,2.25,3.723,0.0104
A97032214847390,LEAF SPRING SHIM,54258,2LV303,2.25,3.8,0.01248
A97032216847390,LEAF SPRING SHIM,37062,2LV303,2.25,4.034,0.01456
A97032217847390,LEAF SPRING SHIM,37062,2LV303,2.25,3.54,0.00832
A97032218847390,LEAF SPRING SHIM,31128,2LV303,2.25,2.971,0.00624
A9703230016,LINK ROD,6330,2LV303,2.25,0.342,0.00224
A9703230116,LINK ROD,6678,2LV303,2.25,0.298,0.002
A97032301637390,BEARING BRACKET,22122,2LV303,2.25,1.339,0.01144
A97032304637390,BEARING BRACKET,47784,2LV303,2.25,1.395,0.0182
A97032306637390,BRG. BRACKET STABILIZER,22122,2LV303,2.25,1.34,0.01386
A97032307637390,BRG. BRACKET STABILIZER,34746,2LV303,2.25,1.412,0.0162
A9703231285,ELASTOMER BEARING,4542,2LV303,2.25,0.1,0.0018
A9703231385,RUBBER BUSHING,4356,2LV303,2.25,0.095,0.0018
A9703231485,ELASTOMER BEARING,4356,2LV303,2.25,0.1,0.0018
A9703232085,RUBBER BUSHING,20772,2LV303,2.25,0.162,0.00252
A9703250020,SHACKLE,11802,2LV303,2.25,0.781,0.00138
A970325002064,SHACKLE,11802,2LV303,2.25,0.781,0.00138
A9703250044,RUBBER BUMPER,20358,2LV303,2.25,0.827,0.01092
A9703250120,SHACKLE,11802,2LV303,2.25,0.814,0.00414
A970325012064,SHACKLE,11802,2LV303,2.25,0.814,0.00414
A97032501267390,PLATE,26004,2LV303,2.25,1.36,0.00408
A9703250144,RUBBER BUMPER,32220,2LV303,2.25,0.956,0.0156
A9703250184,LEAF SPRING SHIM,12828,2LV303,2.25,0.138,0.00126
A9703250244,STOP BUFFER SPRING LEAF,11724,2LV303,2.25,0.188,0.0075
A9703252526,SPRING CLAMP PLATE,29244,2LV303,2.25,0,0
A970325252628,SPRING CLAMP PLATE,52668,2LV303,2.25,3.042,0.00612
A97032525267390,SPRING CLAMP PLATE,29244,2LV303,2.25,1.968,0.00612
A9703510025,SPRING U-BOLT,12966,2LV303,2.25,0.525,0.00408
A9703510125,SPRING U-BOLT,12966,2LV303,2.25,0.556,0.00432
A9703510625,MOUNTING BAR,15870,2LV303,2.25,1.406,0.01032
A9703511325,SPRING U-BOLT,16278,2LV303,2.25,0.55,0.00432
A9703511425,SPRING U-BOLT,16278,2LV303,2.25,0.857,0.00528
A9703511625,SPRING U-BOLT,17682,2LV303,2.25,1.1,0.00696
A9703511925,SPRING U-BOLT,16278,2LV303,2.25,0.994,0.00624
A9703512025,SPRING U-BOLT,11178,2LV303,2.25,0.516,0.00408
A9703512225,SPRING U-BOLT,20172,2LV303,2.25,1.06,0.00494
A9703512325,SPRING U-BOLT,20172,2LV303,2.25,1.11,0.0052
A9703512425,SPRING U-BOLT,20172,2LV303,2.25,1.17,0.00546
A9703512525,SPRING U-BOLT,20172,2LV303,2.25,1.22,0.0055
A9703512625,SPRING U-BOLT,20172,2LV303,2.25,1.28,0.00598
A9703512725,SPRING U-BOLT,20172,2LV303,2.25,1.33,0.00624
A9703512825,SPRING U-BOLT,20172,2LV303,2.25,1.39,0.0065
A9703512925,SPRING U-BOLT,24690,2LV303,2.25,1.447,0.00624
A9703513025,SPRING U-BOLT,21906,2LV303,2.25,1.489,0.00684495
