PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A24692013618M62,"COVER, SEAT CUSHION",127710,1PV970,2.38,0,0
A24692013619D88,"COVER, SEAT CUSHION",127710,1PV970,2.38,0,0
A24692013619H64,"COVER, SEAT CUSHION",127710,1PV970,2.38,0.678,0.4176
A24692014615F15,"COVER, SEAT CUSHION",84048,1PV970,2.38,0,0
A24692014617C70,"COVER, SEAT CUSHION",84048,1PV970,2.38,0.43,0.23256
A24692014617M97,"COVER, SEAT CUSHION",84048,1PV970,2.38,0,0
A24692014618G72,"COVER, SEAT CUSHION",84048,1PV970,2.38,0,0
A24692014618M62,"COVER, SEAT CUSHION",84048,1PV970,2.38,0,0
A24692014619D88,"COVER, SEAT CUSHION",84048,1PV970,2.38,0.423,0.23256
A24692014619H64,"COVER, SEAT CUSHION",84048,1PV970,2.38,0.423,0.23256
A2469201500,"PADDING, REAR CUSHION",56040,1PV970,2.38,1.26,0.972
A24692015607L05,"COVER, SEAT BACKREST",138438,1PV970,2.38,0,0
A24692015607M78,"COVER, SEAT BACKREST",138438,1PV970,2.38,0.661,0.544
A24692015609H41,"COVER, SEAT BACKREST",138438,1PV970,2.38,0.661,0.544
A2469201700,"PADDING, REAR CUSHION",71682,1PV970,2.38,2.043,1.16388
A24692017607M48,"COVER, SEAT BACKREST",304530,1PV970,2.38,0,0
A24692017608R26,"COVER, SEAT BACKREST",304530,1PV970,2.38,0.931,0.47432
A24692017609H50,"COVER, SEAT BACKREST",304530,1PV970,2.38,0.97,0.47432
A2469201800,"PADDING, REAR CUSHION",115482,1PV970,2.38,3.676,1.2614
A24692019605F06,"COVER, SEAT BACKREST",138438,1PV970,2.38,0,0
A24692019605F15,"COVER, SEAT BACKREST",138438,1PV970,2.38,0,0
A24692019607C70,"COVER, SEAT BACKREST",138438,1PV970,2.38,0,0
A24692019607M97,"COVER, SEAT BACKREST",138438,1PV970,2.38,0,0
A24692019608G72,"COVER, SEAT BACKREST",138438,1PV970,2.38,0,0
A24692019608M62,"COVER, SEAT BACKREST",138438,1PV970,2.38,0.728,0.5568
A24692019609D88,"COVER, SEAT BACKREST",138438,1PV970,2.38,0.728,0.5568
A24692019609H64,"COVER, SEAT BACKREST",138438,1PV970,2.38,0.728,0.5568
A2469202100649D88,CHILD SEAT,167256,1PV970,2.38,4.252,0.41496
