PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A19768002198R01,ARMREST,297018,1PV624,2.25,0.923,0.14976
A1976800252,"HOUSING, CENTER CONSOLE",553374,1PV624,2.25,0.24,0.0363
A19768003101B55,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0.596,0.34056
A19768003103B32,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768003103D16,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768003103D27,"TRIM, CENTER CONSOLE",428988,1PV624,2.25,0.58,0.34056
A19768003107J20,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768003108H76,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0.571,0.34056
A19768003108J60,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768003108K20,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0.575,0.34056
A19768003109E38,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0.596,0.34056
A1976800352,"HOUSING, CENTER CONSOLE",548004,1PV624,2.25,0.231,0.0363
A19768004101B55,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768004103B32,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768004103D16,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768004103D27,"TRIM, CENTER CONSOLE",428928,1PV624,2.25,0.575,0.34056
A19768004107J20,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768004108H76,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0.65,0.17328
A19768004108J60,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0,0
A19768004108K20,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0.57,0.34056
A19768004109E38,"TRIM, CENTER CONSOLE",395412,1PV624,2.25,0.597,0.34056
A1976800419,LOCK,23004,1PV624,2.25,0.003,0.00008
A1976800452,STOWAGE COMPARTMENT,29442,1PV624,2.25,0.046,0.0161
A1976800552,"HOUSING, CENTER CONSOLE",670440,1PV624,2.25,0.438,0.0363
A1976800610,STOWAGE COMPARTMENT,68454,1PV624,2.25,0,0
A19768006193D16,ARMREST,430836,1PV624,2.25,0,0
A19768006199E44,ARMREST,297018,1PV624,2.25,0.895,0.2178
A19768007193D16,ARMREST,169092,1PV624,2.25,0,0
A19768007199E44,ARMREST,185664,1PV624,2.25,0.158,0.03234
A19768008103D16,"TRIM, CENTER CONSOLE",239106,1PV624,2.25,0,0
A19768008109E44,"TRIM, CENTER CONSOLE",272856,1PV624,2.25,0.564,0.34056
A19768008193D16,ARMREST,174918,1PV624,2.25,0,0
A19768008199E44,ARMREST,174918,1PV624,2.25,0.102,0.0234
A19768009103D16,"TRIM, CENTER CONSOLE",248508,1PV624,2.25,0,0
A19768009109E44,"TRIM, CENTER CONSOLE",248508,1PV624,2.25,0,0
A1976801010,"STOW. COMP., CR CONSOLE",598506,1PV624,2.25,0.54,0.05508
A1976801110,"STOW. COMP., CR CONSOLE",473124,1PV624,2.25,0.299,0.05508
A1976801210,STOWAGE COMPARTMENT,73674,1PV624,2.25,0.316,0.13662
A1976801310,STOWAGE COMPARTMENT,68448,1PV624,2.25,0,0
A19768013191B55,ARMREST,262218,1PV624,2.25,0.884,0.16335
A19768013193B32,ARMREST,173316,1PV624,2.25,0.889,0.16335
A19768013193C86,ARMREST,173316,1PV624,2.25,0.883,0.16335
A19768013193D16,ARMREST,173316,1PV624,2.25,0.891,0.16335
A19768013193D27,ARMREST,173316,1PV624,2.25,0.891,0.16335
A19768013198H76,ARMREST,173316,1PV624,2.25,0.869,0.16335
A19768013198K20,ARMREST,173316,1PV624,2.25,0.889,0.16335
A19768013198R01,ARMREST,469404,1PV624,2.25,0,0
A19768013199E38,ARMREST,173316,1PV624,2.25,0.88,0.16335
A1976801410,STOWAGE COMPARTMENT,77682,1PV624,2.25,0.285,0.08064
A19768015191B55,ARMREST,334992,1PV624,2.25,0,0
A19768015193B32,ARMREST,482382,1PV624,2.25,0,0
A19768015193C86,ARMREST,334992,1PV624,2.25,0,0
A19768015193D16,ARMREST,334992,1PV624,2.25,0,0
A19768015193D27,ARMREST,334992,1PV624,2.25,0,0
A19768015197J20,ARMREST,482382,1PV624,2.25,0,0
A19768015197N42,ARMREST,334992,1PV624,2.25,0,0
A19768015198H76,ARMREST,334992,1PV624,2.25,0,0
A19768015198J60,ARMREST,482382,1PV624,2.25,0,0
A19768015198K20,ARMREST,334992,1PV624,2.25,0,0
A19768015198P18,ARMREST,334992,1PV624,2.25,0,0
A19768015198R01,ARMREST,334992,1PV624,2.25,0,0
A19768015199E38,ARMREST,334992,1PV624,2.25,0,0
A19768017191B55,ARMREST,334992,1PV624,2.25,0,0
A19768017193B32,ARMREST,334992,1PV624,2.25,0,0
A19768017193C86,ARMREST,334992,1PV624,2.25,0,0
A19768017193D16,ARMREST,334992,1PV624,2.25,0,0
A19768017193D27,ARMREST,334992,1PV624,2.25,0,0
A19768017197J20,ARMREST,334992,1PV624,2.25,0,0
A19768017197N42,ARMREST,334992,1PV624,2.25,0.877,0.14976
A19768017198H76,ARMREST,334992,1PV624,2.25,0,0
A19768017198J60,ARMREST,334992,1PV624,2.25,0,0
A19768017198K20,ARMREST,334992,1PV624,2.25,0,0
A19768017198P18,ARMREST,334992,1PV624,2.25,0,0
A19768017198R01,ARMREST,334992,1PV624,2.25,0,0
A19768017199E38,ARMREST,334992,1PV624,2.25,0,0
