PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A21390042128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390042128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390042129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.914,0.15048
A2139004302,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390043025E66,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390043028Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390043028T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390043029051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390043128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.906,0.1368
A21390043128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390043129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.906,0.1368
A21390044029051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.903,0.1368
A2139004412,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390044128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390044128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390044129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.786,0.12844
A2139004502,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390045025E66,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390045028Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390045028T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390045029051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390045128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390045128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390045129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.784,0.12844
A21390046029051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.903,0.1368
A2139004612,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390046128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390046128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390046129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.788,0.12844
A2139004702,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390047025E66,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390047028Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390047028T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390047029051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390047128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390047128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390047129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.784,0.09975
A2139004812,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390048128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390048128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390048129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.892,0.1368
A2139004902,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390049025E66,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390049028Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390049028T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390049029051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390049128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.882,0.1368
A21390049128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390049129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.882,0.1368
A2139005012,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390050128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390050128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390050129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.892,0.1368
A21390051128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.883,0.1368
A21390051128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390051129051,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0.875,0.1368
A2139005212,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390052128Q96,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
A21390052128T92,"CONTROL UNIT, COMPLETE",235614,1PV545,2.25,0,0
