PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A4604201585,BRAKE CABLE,23814,1GV416,2.25,0.928,0.075
A4604201685,BRAKE CABLE,23814,1GV416,2.25,0.979,0.075
A4604206685,BRAKE CABLE,64476,1GV416,2.25,1.29,0.14896
A4604206785,BRAKE CABLE,64974,1GV416,2.25,1.095,0.1242
A460420678564,BRAKE CABLE,64476,1GV416,2.25,1.095,0.1242
A4604207485,BRAKE CABLE,51888,1GV416,2.25,1.498,0.05658
A4604207585,BRAKE CABLE,53718,1GV416,2.25,1.19,0.17712
A460420758564,BRAKE CABLE,53718,1GV416,2.25,1.19,0.17712
A4604208085,BRAKE CABLE,53718,1GV416,2.25,1.406,0.08256
A4604208185,BRAKE CABLE,59580,1GV416,2.25,1.429,0.15125
A460420818564,BRAKE CABLE,59580,1GV416,2.25,1.429,0.15125
A4604302254,WIRE,61728,1GV416,2.25,1.3,0.07392
A4604302654,WIRE,30702,1GV416,2.25,0.949,0.01755
A4604302754,WIRE,30702,1GV416,2.25,0.855,0.01548
A4604303054,WIRE CABLE,42450,1GV416,2.25,1.024,0.0798
A4604303154,WIRE,61728,1GV416,2.25,1.149,0.075
A460430315464,WIRE,61302,1GV416,2.25,1.149,0.075
A4604304754,BRAKE CABLE,61302,1GV416,2.25,0.93,0.08
A460430475464,BRAKE CABLE,61302,1GV416,2.25,0.93,0.08
A4604304854,WIRE,61302,1GV416,2.25,1.036,0.0591
A460430485464,WIRE,61302,1GV416,2.25,1.036,0.0591
A4604304954,WIRE,61302,1GV416,2.25,1.024,0.09675
A4604305054,BRAKE CABLE,61302,1GV416,2.25,0.918,0.0608
A4604305154,WIRE,61302,1GV416,2.25,1.131,0.4902
A4604305254,WIRE,61302,1GV416,2.25,1.203,0.385
A4612900085,CABLE,47010,1GV416,2.25,0.123,0.02028
A4614200085,BRAKE CABLE,48342,1GV416,2.25,1.475,0.18
A4614200185,BRAKE CABLE,56244,1GV416,2.25,1.587,0.11475
A461420018564,BRAKE CABLE,56244,1GV416,2.25,1.587,0.6
A4614200285,BRAKE CABLE,61410,1GV416,2.25,1.581,0.11
A4614200385,BRAKE CABLE,48342,1GV416,2.25,1.519,1.068
A4614201385,BRAKE CABLE,48342,1GV416,2.25,0.88,0.07396
A461420138564,BRAKE CABLE,48342,1GV416,2.25,0.88,0.07396
A4614201400,BRAKE CABLE GUIDE,119982,1GV416,2.25,0.98,0.02484
A4614201585,BRAKE CABLE,58614,1GV416,2.25,1.1,0.144
A4614201785,BRAKE CABLE,47328,1GV416,2.25,1.02,0.114
A461420178564,BRAKE CABLE,47328,1GV416,2.25,1.02,0.114
A4614201985,BRAKE CABLE,56616,1GV416,2.25,1.219,0.21
A4614202185,BRAKE CABLE,61950,1GV416,2.25,1.451,0.0954
A4614202285,BRAKE CABLE,61950,1GV416,2.25,1.451,0.0954
A4614202385,BRAKE CABLE,89322,1GV416,2.25,0.77,0.0441
A4614202485,BRAKE CABLE,94398,1GV416,2.25,0.77,0.0441
A4614202585,BRAKE CABLE,96306,1GV416,2.25,1.08,0.064
A4614202685,BRAKE CABLE,94512,1GV416,2.25,1.08,0.064
A4614202785,BRAKE CABLE,72900,1GV416,2.25,1.11,0.15824
A4614202985,BRAKE CABLE,98028,1GV416,2.25,1.25,0.064
A4614203085,BRAKE CABLE,91608,1GV416,2.25,1.35,0.21175
A4632900085,CABLE,54714,1GV416,2.25,0.23,0.03888
A4632900185,CABLE,63528,1GV416,2.25,0.328,0.036
A4634200185,BRAKE CABLE,57942,1GV416,2.25,0.92,0.1
A4634200285,BRAKE CABLE,62454,1GV416,2.25,1.044,0.24
A463420028564,BRAKE CABLE,62454,1GV416,2.25,1.044,0.24
A4634200385,BRAKE CABLE,62454,1GV416,2.25,1.085,0.09
A4634200485,BRAKE CABLE,62454,1GV416,2.25,0.935,0.072
A4634200585,BRAKE CABLE,64974,1GV416,2.25,1.108,0.19776
A4634200685,BRAKE CABLE,63702,1GV416,2.25,1.232,0.099
A463420068564,BRAKE CABLE,62454,1GV416,2.25,1.194,0.13875
A4634200785,BRAKE CABLE,62454,1GV416,2.25,1.207,0.1425
A4634200885,BRAKE CABLE,62454,1GV416,2.25,1.108,0.14688
A4634201700,BRAKE CABLE,79830,1GV416,2.25,1.48,0.162
A4634201800,BRAKE CABLE,79830,1GV416,2.25,1.54,0.2772
A4634202285,BRAKE CABLE,68238,1GV416,2.25,1.1,0.0984
A4634202385,BRAKE CABLE,62454,1GV416,2.25,1.171,0.1247
A4634204285,BRAKE CABLE,53580,1GV416,2.25,0.878,0.105
A4634204385,BRAKE CABLE,53580,1GV416,2.25,0.878,0.105
A4634204485,BRAKE CABLE,64974,1GV416,2.25,1.08,0.03834
A4634204585,BRAKE CABLE,53580,1GV416,2.25,1.179,0.15
A4634205085,BRAKE CABLE,53580,1GV416,2.25,1.004,0.08
A4634205185,BRAKE CABLE,53580,1GV416,2.25,0.938,0.108
A4634205285,BRAKE CABLE,53580,1GV416,2.25,0.883,0.234
A463420528564,BRAKE CABLE,53580,1GV416,2.25,0.883,0.234
A4634205385,BRAKE CABLE,62454,1GV416,2.25,0.762,0.0765
A463420558564,BRAKE CABLE,62454,1GV416,2.25,1.09,0.12
A463420568564,BRAKE CABLE,62454,1GV416,2.25,1.16,0.12
A4634207500,BRAKE CABLE,125820,1GV416,2.25,1.482,0.0754
A6014202438,ADJUSTER,92514,1GV416,2.25,0.43,0.0032
A4634210000,BRAKE DISK,144822,1GV425,2.25,13.136,0.144
A4634211200,BRAKE DISK,173790,1GV425,2.25,0,0
A4634211500,BRAKE DISK,463332,1GV425,2.25,15.12,0.1216
A463421150064,BRAKE DISK,463332,1GV425,2.25,15.12,0.1216
A4634230100,BRAKE DISK,102318,1GV425,2.25,9.414,0.144
A4604210012,BRAKE DISK,79146,1GV425,2.25,8.167,0.15552
A4614200006,RS BRAKE DRUM,437706,1GV425,2.25,23.292,0.3264
A4614200106,RS BRAKE DRUM,609954,1GV425,2.25,29.5,0.50193
A4614210112,"BRAKE DISK, VENTED",146694,1GV425,2.25,11.03,0.15552
A463421041264,BRAKE DISK,175254,1GV425,2.25,13.395,0.15824
A4634211600,BRAKE DISK,284154,1GV425,2.25,10.8,0.12274
A463421160064,BRAKE DISK,278580,1GV425,2.25,10.8,0.12274
A4634212800,"BRAKE DISC, UNVENTED",284154,1GV425,2.25,3.333,0.08448
A463423001264,BRAKE DISK,107412,1GV425,2.25,9.885,0.1715
A4614230101,BRAKE DRUM,156150,1GV430,2.25,12.75,0.12493
A6014235001,BRAKE DRUM,61806,1GV430,2.25,9.375,0.08649
A4632920145,PLATE,17916,1GV436,2.25,0.042,0.000405
A0004200944,REPAIR KIT,12072,1GV436,2.25,0.006,0.00216
A0004211248,CAP,53568,1GV436,2.25,0.024,0.00072
A0004213406,CARRIER,77736,1GV436,2.25,2.572,0.0420918
A0004214400,SPREADER SPRING,10128,1GV436,2.25,0.023,0.00144
A0004214500,GUIDE PIN,13122,1GV436,2.25,0.097,0.00044
A0004214600,GUIDE PIN,20832,1GV436,2.25,0.093,0.00044
A0004214791,SPRING,8388,1GV436,2.25,0.043,0.0018
A0004217300,SPREADER SPRING,16314,1GV436,2.25,0.047,0.0072
A0004217791,SPRING SUSPENSION,5946,1GV436,2.25,0.043,0.0018
A000421779164,SPRING SUSPENSION,5946,1GV436,2.25,0.043,0.0018
A0004230016,THRUST PIECE,14022,1GV436,2.25,0.098,0.00039
A0004230706,CARRIER,161070,1GV436,2.25,1.293,0.0198
A0004231206,BRAKE CARRIER,147558,1GV436,2.25,1.321,0.03534
A0044209955,BLEED SCREW,3948,1GV436,2.25,0.021,0.00015
A4604210271,FIT SCREW,5442,1GV436,2.25,0.096,0.00054
A4604270291,GROMMET,1818,1GV436,2.25,0.014,0.00032
A4604275072,NUT,8766,1GV436,2.25,0.024,0.00005
A460427507264,NUT,8766,1GV436,2.25,0.024,0.00005
A4614200012,HAND BRAKE LEVER,210144,1GV436,2.25,1.95,0.07084
