PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A1905000416,AIR DUCT SEGMENT,34236,1PV517,2.38,1.089,0.70528
A1905001400,COOLANT LINE,32868,1PV517,2.38,0.171,0.02916
A1905001401,AIR DUCT SEGMENT,21000,1PV517,2.38,0.055,0.010045
A1905001501,AIR DUCT SEGMENT,21000,1PV517,2.38,0.055,0.005418
A1905010064,FEED LINE,51684,1PV517,2.38,0.248,0.1224
A1905010664,FEED LINE,65790,1PV517,2.38,0.426,0.686
A1905050000,AIR DUCT,17964,1PV517,2.38,0.219,0.0702
A1905050030,AIR DEFLECTOR BOX,36486,1PV517,2.38,0.432,0.21945
A1905050100,AIR DUCT,17964,1PV517,2.38,0.215,0.09792
A1905050130,AIR DEFLECTOR BOX,23982,1PV517,2.38,0.253,0.12474
A1905050200,AIR DEFLECTOR BOX,41388,1PV517,2.38,0.356,0.1608
A1905050230,AIR DEFLECTOR BOX,36486,1PV517,2.38,0.442,0.2128
A1905050300,AIR DEFLECTOR BOX,38580,1PV517,2.38,0.376,0.14798625
A1905050500,AIR DEFLECTOR BOX,41388,1PV517,2.38,0.363,0.16592
A1905050600,AIR DEFLECTOR BOX,38580,1PV517,2.38,0.392,0.1406625
A1905201500,AIR DUCT,49782,1PV517,2.38,0.257,0.08352
A1905201600,AIR DUCT,49782,1PV517,2.38,0.249,0.08352
A1905280000,AIR DUCT,47310,1PV517,2.38,0.225,0.09048
A1905280100,AIR DUCT,49614,1PV517,2.38,0,0
A1905280200,AIR DUCT,49614,1PV517,2.38,0,0
A1905280500,AIR DUCT,52206,1PV517,2.38,0.5,0.1764
A1905280600,AIR DUCT,50328,1PV517,2.38,0.497,0.1764
A1905280700,AIR DUCT,47310,1PV517,2.38,0.222,0.09234
A1908300500,REFRIGERANT LINE,144258,1PV517,2.38,0.878,0.6
A1908300600,REFRIGERANT LINE,95940,1PV517,2.38,0.488,0.42688
A1908300700,REFRIGERANT LINE,101634,1PV517,2.38,0.591,0.194445
A1908300800,REFRIGERANT LINE,46266,1PV517,2.38,0.124,0.03
A1908300900,REFRIGERANT LINE,39888,1PV517,2.38,0.152,0.01288
A1908302000,HOSE LINE,58038,1PV517,2.38,0.245,0.05967
A1908302900,REFRIGERANT LINE,52680,1PV517,2.38,0.15,0.04158
A1908303000,REFRIGERANT LINE,48546,1PV517,2.38,0.167,0.0185
A1908303100,REFRIGERANT LINE,95940,1PV517,2.38,0.482,0.314496
A1908303200,REFRIGERANT LINE,46266,1PV517,2.38,0.12,0.0455
A1908303600,HOSE LINE,60396,1PV517,2.38,0.232,0.08514
A1908303700,AIR DUCT,78468,1PV517,2.38,0.43,0.12285
A1908303800,AIR DUCT,78468,1PV517,2.38,0.508,0.1672
A1908303900,AIR DUCT,77310,1PV517,2.38,0.517,0.15048
A1908304000,AIR DUCT,78468,1PV517,2.38,0.425,0.08645
A1908304100,HOSE LINE,81822,1PV517,2.38,0.332,0.18392
A1908304200,HOSE LINE,67830,1PV517,2.38,0.328,0.33033
A1908304300,HOSE LINE,28452,1PV517,2.38,0.152,0.02184
A1908304900,REFRIGERANT LINE,59634,1PV517,2.38,0.168,0.0152
A1908307000,PIPING,14298,1PV517,2.38,0.065,0.01242
A1908307100,PIPING,27912,1PV517,2.38,0.121,0.0189
A1908307800,WATER DEFLECTOR,13806,1PV517,2.38,0.078,0.023075
A1908307900,WATER DEFLECTOR,13806,1PV517,2.38,0.078,0.023075
A1908308300,REFRIGERANT LINE,95940,1PV517,2.38,0.49,0.40641
A1908308400,REFRIGERANT LINE,79716,1PV517,2.38,0.25,0.21576
A1908308600,REFRIGERANT LINE,95940,1PV517,2.38,0.496,0.50112
A1908308800,REFRIGERANT LINE,60132,1PV517,2.38,0.196,0.16929
A1908308900,REFRIGERANT LINE,60132,1PV517,2.38,0.194,0.1938
A1908310400,AIR DUCT,21264,1PV517,2.38,0,0
A1908310700,AIR DUCT,21264,1PV517,2.38,0,0
A1908310800,AIR DUCT,20502,1PV517,2.38,0,0
