PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A2042677824,CENTER GEARSHIFT,344166,1PV265,2.25,1.292,0.11109
A2042678024,CENTER GEARSHIFT,344166,1PV265,2.25,1.308,0.11109
A2042678224,CENTER GEARSHIFT,344166,1PV265,2.25,1.294,0.11109
A2042678324,CENTER GEARSHIFT,275940,1PV265,2.25,1.967,0.36234
A2042678424,CENTER GEARSHIFT,275940,1PV265,2.25,1.866,0.36234
A2042678524,CENTER GEARSHIFT,275940,1PV265,2.25,1.742,0.41496
A2052540016,GUIDE TUBE,42888,1PV265,2.25,0.232,0.01452
A2052540116,GUIDE TUBE,24054,1PV265,2.25,0.211,0.01122
A2052620000,JOINT FLANGE,59892,1PV265,2.25,1.041,0.01694
A2052620100,JOINT FLANGE,59892,1PV265,2.25,1.068,0.01521
A2052670124,CENTER GEARSHIFT,278298,1PV265,2.25,0,0
A2052670524,CENTER GEARSHIFT,278298,1PV265,2.25,0,0
A2052674100,CENTER GEARSHIFT,278298,1PV265,2.25,1.948,0.3264
A2052674600,CENTER GEARSHIFT,278298,1PV265,2.25,2.013,0.45936
A2052675100,CENTER GEARSHIFT,278298,1PV265,2.25,1.945,0.45936
A2052675600,CENTER GEARSHIFT,278298,1PV265,2.25,2.008,0.45936
A2082600096,COVER,22146,1PV265,2.25,0.217,0.0638
A2082600196,COVER,22146,1PV265,2.25,0.217,0.0638
A2082600209,SHIFT MECHANISM,311460,1PV265,2.25,0.559,0.05376
A2092600209,SHIFT MECHANISM,315960,1PV265,2.25,1.196,0.07866
A2102650102,SHIFT FORK,56976,1PV265,2.25,0.15,0.00702
A2102670232,HEAD,18798,1PV265,2.25,0.032,0.00072
A2102670240,HANDLE,27660,1PV265,2.25,0.332,0.02646
A2112600533,SHIFT ROD,8700,1PV265,2.25,0.289,0.0132
A2112600633,SHIFT ROD,14742,1PV265,2.25,0.27,0.0135
A211260063364,SHIFT ROD,14742,1PV265,2.25,0.27,0.0135
A2112600733,SHIFT ROD,22332,1PV265,2.25,0.257,0.01269
A2112601733,SHIFT ROD,8700,1PV265,2.25,0.281,0.01632
A2112601833,SHIFT ROD,8700,1PV265,2.25,0.233,0.0129
A2112601933,SHIFT ROD,10638,1PV265,2.25,0.34,0.01596
A2112602045,SYNCHRONIZER BODY,54312,1PV265,2.25,0.626,0.00507
A2112602108,IDLER GEAR,70038,1PV265,2.25,1.316,0.01176
A2112602408,HELICAL GEAR,56034,1PV265,2.25,1.706,0.01176
A2112602608,HELICAL GEAR,155532,1PV265,2.25,1.41,0.01176
A2112603045,SYNCHRONIZER BODY,39198,1PV265,2.25,0.688,0.00507
A2112603509,SHIFT MECHANISM,311460,1PV265,2.25,0.616,0.09975
A2112604609,SHIFT MECHANISM,183528,1PV265,2.25,3.685,0.27744
A2112610901,TRANSMISSION HOUSING,198138,1PV265,2.25,8.25,1.00491
A2112611101,TRANSMISSION HOUSING,191274,1PV265,2.25,8.2,1.00491
A2112611201,TRANSMISSION HOUSING,198138,1PV265,2.25,7.85,1.29654
A2112611501,TRANSMISSION HOUSING,198138,1PV265,2.25,7.906,1.29654
