PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A2218215251,SWITCH,170682,1PV546,2.25,0.181,0.02187
A22182152517J22,SWITCH,170682,1PV546,2.25,0.188,0.012
A22187000797J22,SWITCH BLOCK,218004,1PV546,2.25,0.193,0.012
A22187001797J22,SWITCH BLOCK,205662,1PV546,2.25,0.19,0.012
A22187002797J22,SWITCH BLOCK,218394,1PV546,2.25,0.192,0.012
A22187003797J22,SWITCH BLOCK,205662,1PV546,2.25,0.194,0.012
A22187004797J22,SWITCH BLOCK,218004,1PV546,2.25,0.197,0.00864
A22187006797J22,SWITCH BLOCK,218004,1PV546,2.25,0.205,0.0126
A22187007797J22,SWITCH BLOCK,205662,1PV546,2.25,0.204,0.0162
A22187008797J22,SWITCH BLOCK,205662,1PV546,2.25,0.204,0.01326
A22187009797J22,SWITCH BLOCK,205662,1PV546,2.25,0.205,0.012
A22187010797J22,SWITCH BLOCK,306420,1PV546,2.25,0.197,0.01326
A22187011797J22,SWITCH BLOCK,218004,1PV546,2.25,0.198,0.012
A22187012797J22,SWITCH BLOCK,205662,1PV546,2.25,0.203,0.012
A22187013797J22,SWITCH BLOCK,218004,1PV546,2.25,0.203,0.012
A22187014797J22,SWITCH BLOCK,205662,1PV546,2.25,0.205,0.0161
A22187015797J22,SWITCH BLOCK,205662,1PV546,2.25,0.204,0.01326
A22187016797J22,SWITCH BLOCK,178722,1PV546,2.25,0.143,0.0152
A22187017797J22,SWITCH BLOCK,167094,1PV546,2.25,0.144,0.01326
A22187018797J22,SWITCH BLOCK,205662,1PV546,2.25,0.2,0.012
A22187019797J22,SWITCH BLOCK,205662,1PV546,2.25,0.201,0.012
A22187020797J22,SWITCH BLOCK,205662,1PV546,2.25,0.207,0.012
A22187021797J22,SWITCH BLOCK,205662,1PV546,2.25,0.207,0.01536
A22187022797J22,SWITCH BLOCK,205662,1PV546,2.25,0.208,0.01536
A22187023797J22,SWITCH BLOCK,205662,1PV546,2.25,0.207,0.01536
A2218702410,PUSH-BUTTON SWITCH,21240,1PV546,2.25,0.028,0.00108
A22187028517J22,SWITCH BLOCK,205830,1PV546,2.25,0.201,0.01326
A22187042517J22,SWITCH BLOCK,120060,1PV546,2.25,0.147,0.01326
A22187045797J22,SWITCH BLOCK,39834,1PV546,2.25,0.045,0.00225
A22187059107J22,SWITCH BLOCK,210528,1PV546,2.25,0.205,0.01536
A22187060517J22,SWITCH,41034,1PV546,2.25,0.031,0.002
A22187080587J22,SWITCH BLOCK,190794,1PV546,2.25,0.179,0.01326
A22187081587J22,SWITCH BLOCK,165816,1PV546,2.25,0.18,0.012
A22187082587J22,SWITCH BLOCK,171546,1PV546,2.25,0.176,0.012
