PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A6763530036,DRIVER,150822,2LV040,2.25,1.371,0.01331
A6773340015,RING,117018,2LV040,2.25,0.338,0.00512
A6773380001,STEERING ARM,164400,2LV040,2.25,3.85,0.06084
A6773380002,STEERING ARM,164400,2LV040,2.25,3.6,0.02346
A6773380101,STEERING ARM,164400,2LV040,2.25,3.605,0.0345
A6773380205,STEERING KNUCKLE ARM,164400,2LV040,2.25,3.822,0.02695
A6773380206,STEERING KNUCKLE ARM,164940,2LV040,2.25,3.81,0.01904
A6773380405,STEERING KNUCKLE ARM,240000,2LV040,2.25,5.34,0.0272
A6773380406,STEERING KNUCKLE ARM,46950,2LV040,2.25,5.435,0.02176
A6773500045,FLANGE,200538,2LV040,2.25,2.72,0.03468
A6773500145,FLANGE,186420,2LV040,2.25,2.51,0.01976
A6773560020,CAP,11664,2LV040,2.25,0.848,0.0046464
A6773560382,OIL COLLECTOR,45576,2LV040,2.25,0.505,0.04032
A6773560482,OIL COLLECTOR,45576,2LV040,2.25,0.457,0.03456
A6813500088,SHIFT FORK,20052,2LV040,2.25,0.32,0.03549
A6813510208,CAP,53376,2LV040,2.25,1.788,0.08736
A6813510811,BEARING CAP,65880,2LV040,2.25,6.299,0.121
A6813530034,SHIFT FORK,37662,2LV040,2.25,0.841,0.01224
A6813530053,SPACER SLEEVE,6078,2LV040,2.25,0.03,0.00072
A6813530362,PRESSURE DISK,3258,2LV040,2.25,0.107,0.00064
A6813530391,SHIELD,5928,2LV040,2.25,0.145,0.00432
A6813530462,PRESSURE DISK,2520,2LV040,2.25,0.032,0.00036
A6813530520,DIFFERENTIAL SPIDER,94830,2LV040,2.25,2.184,0.07524
A6813560065,OIL BAFFLE,8298,2LV040,2.25,0.118,0.00242
A6993380005,STEERING KNUCKLE ARM,240000,2LV040,2.25,5.808,0.02368
A6993380006,STEERING KNUCKLE ARM,234732,2LV040,2.25,5.462,0.02368
A6993380706,STEERING KNUCKLE ARM,356904,2LV040,2.25,11.676,0.07
A6993900008,AXLE TUBE,242376,2LV040,2.25,78,0.50176
A6993910009,ROCKER,2562402,2LV040,2.25,59,1.0044
A6993910020,CAP,52950,2LV040,2.25,0.59,0.01323
A6993910045,FLANGE,109866,2LV040,2.25,1.628,0.013
A6993910080,GASKET,109356,2LV040,2.25,0.038,0.00361
A6993910109,ROCKER,2599920,2LV040,2.25,59,0.4752
A6993910180,GASKET,39984,2LV040,2.25,0.029,0.008
A6993910280,GASKET,52950,2LV040,2.25,0.028,0.00324
A6993920060,SEALING RING,44628,2LV040,2.25,0.368,0.0045
A7753500145,COUPLING FLANGE,167460,2LV040,2.25,0,0
A7753500163,OIL DUCT,33432,2LV040,2.25,0.52,0.45387
A7753500218,THROTTLE VALVE,72600,2LV040,2.25,0.105,0.005
A775350021802,THROTTLE VALVE,72600,2LV040,2.25,0.105,0.005
A7753500618,THROTTLE VALVE,72600,2LV040,2.25,0.11,0.0018
A775350061802,THROTTLE VALVE,72600,2LV040,2.25,0.106,0.0021
A7753510033,MOLDED HOSE,7980,2LV040,2.25,0.019,0.02002
A7753510733,MOLDED HOSE,7980,2LV040,2.25,0,0
A775351073302,MOLDED HOSE,7980,2LV040,2.25,0.018,0.0234
A7753530036,SLIDING SLEEVE,104646,2LV040,2.25,2.28,0.01428
A7753530134,SHIFT FORK,27660,2LV040,2.25,0.36,0.00442
A7753530145,COUPLING FLANGE,219840,2LV040,2.25,3,0.0608
A7753530245,COUPLING FLANGE,167460,2LV040,2.25,2.543,0.0608
A7753532006,"COVER, DIFFERENTIAL LOCK",28212,2LV040,2.25,0.25,0.00432
A9043300144,COUPLING FLANGE,112374,2LV040,2.25,5.29,0.06084
A9043300244,COUPLING FLANGE,115746,2LV040,2.25,5.892,0.135
A9053300044,COUPLING FLANGE,120834,2LV040,2.25,6.22,0.06084
A9303282340,BRACKET,5484,2LV040,2.25,0.205,0.00624
A9303282440,BRACKET,5484,2LV040,2.25,0.209,0.00624
A9303380102,STEERING ARM,267600,2LV040,2.25,6.067,0.0468
A9303380302,STEERING KNUCKLE ARM,267600,2LV040,2.25,6.1,0.0126511
A9303380402,STEERING KNUCKLE ARM,240000,2LV040,2.25,5.56,0.0175232
A9303380601,"STR. KNUCKLE ARM, LEFT",267600,2LV040,2.25,6.06,0.012675
A9303380801,"STR. KNUCKLE ARM, LEFT",240000,2LV040,2.25,5.69,0.0205875
A9303500045,COUPLING FLANGE,322716,2LV040,2.25,4.85,0.02592
A9303500145,COUPLING FLANGE,322716,2LV040,2.25,5.28,0.0608
A9303530145,FLANGE,219840,2LV040,2.25,2.97,0.027225
A9323310028,BASE,27504,2LV040,2.25,0.71,0.00144
A9333310226,PLATE,32868,2LV040,2.25,2.256,0.00765
A9343330003,BEARING BRACKET,261102,2LV040,2.25,6.248,0.04608
A9343330012,BEARING BUSHING,55200,2LV040,2.25,1.446,0.00833
A934333001264,BEARING BUSHING,55200,2LV040,2.25,1.446,0.00833
A9343530180,GASKET,4566,2LV040,2.25,0.003,0.00054
A9343530606,CAP,28212,2LV040,2.25,0.243,0.00405
A9403380002,STEERING ARM,267600,2LV040,2.25,5.973,0.03402
A9403380101,STEERING ARM,267600,2LV040,2.25,5.976,0.03094
A9403500045,TS FLANGE,317094,2LV040,2.25,6.936,0.16335
A9403500145,TS COUPLING FLANGE,343308,2LV040,2.25,4.945,0.07938
A94133103267390,PLATE,19452,2LV040,2.25,1.117,0.0054
A94133104267390,SPRING CLAMP PLATE,19452,2LV040,2.25,1.363,0.00675
A94133105267390,PLATE,27096,2LV040,2.25,1.669,0.00945
A9413310726,SPRING CLAMP PLATE,29688,2LV040,2.25,1.862,0.0069275
A9413310826,SPRING CLAMP PLATE,32868,2LV040,2.25,2.139,0.00918
A94133300957390,REINFORCEMENT,12900,2LV040,2.25,0.33,0.00112
A94133304037390,BEARING BRACKET,43014,2LV040,2.25,2.066,0.01176
A9423320040,BRACKET,1416,2LV040,2.25,0.023,0.00048
A9423320562,PRESSURE DISK,56058,2LV040,2.25,0.065,0.00049
A9423321606,KINGPIN,75072,2LV040,2.25,3.996,0.01092
A9423321706,KINGPIN,77478,2LV040,2.25,3.995,0.01092
A9423321906,KINGPIN,75072,2LV040,2.25,4.233,0.012
A9423322006,KINGPIN,77478,2LV040,2.25,4.251,0.01092
A9423322106,KINGPIN,77478,2LV040,2.25,4.275,0.01092
A9423322162,PRESSURE DISK,57528,2LV040,2.25,0.076,0.00049
A9423380005,STEERING KNUCKLE ARM,240000,2LV040,2.25,5.307,0.0190125
