PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A2305400532,ELECTRIC LINE,85134,1PV541,2.25,0.555,0.028
A2305400534,WIRING HARNESS,305568,1PV541,2.25,3.84,0.16335
A2305400605,WIRING HARNESS,304152,1PV541,2.25,2.132,0.1368
A2305400609,WIRING HARNESS,56142,1PV541,2.25,0.049,0.015
A2305400610,WIRING HARNESS,1217190,1PV541,2.25,0,0
A2305400613,WIRING HARNESS,1387686,1PV541,2.25,0,0
A2305400632,ELECTRIC LINE,10710,1PV541,2.25,0.651,0.0363
A2305400633,WIRING HARNESS,305568,1PV541,2.25,5,0.1715
A2305400634,WIRING HARNESS,320016,1PV541,2.25,4.38,0.18496
A2305400706,WIRING HARNESS,290508,1PV541,2.25,15.91,0.82992
A2305400709,WIRING HARNESS,59844,1PV541,2.25,0.059,0.0338
A2305400710,WIRING HARNESS,1217190,1PV541,2.25,16.648,0.48576
A2305400713,WIRING HARNESS,1387686,1PV541,2.25,0,0
A2305400733,WIRING HARNESS,339462,1PV541,2.25,4.49,0.2178
A2305400734,WIRING HARNESS,317958,1PV541,2.25,0,0
A2305400806,WIRING HARNESS,1287402,1PV541,2.25,16.302,0.54378
A2305400809,WIRING HARNESS,72432,1PV541,2.25,0.081,0.0351
A2305400810,WIRING HARNESS,11082,1PV541,2.25,0.04,0.00256
A2305400813,WIRING HARNESS,1387686,1PV541,2.25,0,0
A2305400833,WIRING HARNESS,339462,1PV541,2.25,0,0
A2305400834,WIRING HARNESS,362118,1PV541,2.25,4.458,0.30324
A2305400835,WIRING HARNESS,3364044,1PV541,2.25,14.63,0.52224
A2305400906,WIRING HARNESS,1287402,1PV541,2.25,16.59,0.55809
A2305400908,WIRING HARNESS,76710,1PV541,2.25,0.37,0.0189
A2305400909,WIRING HARNESS,66930,1PV541,2.25,0.088,0.0351
A2305400910,WIRING HARNESS,11280,1PV541,2.25,0.036,0.01156
A2305400913,WIRING HARNESS,1387686,1PV541,2.25,0,0
A2305400934,WIRING HARNESS,353796,1PV541,2.25,4.54,0.2178
A2305400935,SWITCH,10620,1PV541,2.25,0.005,0.0006
A2305401005,WIRING HARNESS,1256022,1PV541,2.25,4.522,0.16335
