PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A94168002357C45,RAIL,26982,2LVP10,2.61,0.838,0.38304
A94168002405B43,LINING,97908,2LVP10,2.61,1.936,0.10152
A9416800251,HINGE,26982,2LVP10,2.61,0.098,0.00432
A94168003355B21,RAIL,26982,2LVP10,2.61,0.946,0.2544
A94168003355C38,RAIL,26982,2LVP10,2.61,0.855,0.2496
A94168003357C45,RAIL,26982,2LVP10,2.61,0.855,0.2496
A94168003359B51,RAIL,26982,2LVP10,2.61,0.694,0.2496
A94168004355C38,RAIL,26982,2LVP10,2.61,1.062,0.36822
A94168004359B51,RAIL,26982,2LVP10,2.61,1.062,0.36822
A94168005355C38,RAIL,26982,2LVP10,2.61,0.953,0.27136
A94168005359B51,RAIL,26982,2LVP10,2.61,0.953,0.27136
A94168005405B43,LINING,30732,2LVP10,2.61,4.523,1.37592
A94168005825C38,FLAP,46452,2LVP10,2.61,0.55,0.09126
A94168006359B51,STEP RAIL,26982,2LVP10,2.61,0.75,0.309
A94168007359B51,STEP RAIL,26982,2LVP10,2.61,0.69,0.31824
A94168007405B43,LINING,127206,2LVP10,2.61,2.33,0.5913
A94168007825C38,FLAP,46452,2LVP10,2.61,0.532,0.08424
A94168008359B51,STEP RAIL,26982,2LVP10,2.61,0.85,0.36499
A94168008405B43,LINING,97908,2LVP10,2.61,2.218,0.48384
A94168008825C38,FLAP,46452,2LVP10,2.61,0.532,0.08424
A94168009405B43,LINING,69312,2LVP10,2.61,1.127,0.23744
A94168009825C38,FLAP,46452,2LVP10,2.61,0.525,0.09464
A94168010405B43,LINING,69312,2LVP10,2.61,1.13,0.2544
A94168010825C38,FLAP,46452,2LVP10,2.61,0.505,0.09126
A94168011405B43,LINING,75480,2LVP10,2.61,1.056,0.25056
A94168012405B43,LINING,75480,2LVP10,2.61,1.282,0.23814
A94168013405B43,LINING,14442,2LVP10,2.61,1.665,0.308
A94168014405B43,LINING,82920,2LVP10,2.61,1.812,0.3388
A94168016405B43,LINING,94710,2LVP10,2.61,1.805,0.38016
A94168017405B43,LINING,127206,2LVP10,2.61,2.305,0.47424
A94168018405B43,LINING,127206,2LVP10,2.61,2.294,0.39104
A94168019405B43,LINING,19554,2LVP10,2.61,2.201,0.39655
A94168020405B43,LINING,19554,2LVP10,2.61,2.51,0.38304
A94168021405B43,LINING,85332,2LVP10,2.61,19.5,3.95952
A94168022405B43,LINING,231588,2LVP10,2.61,5.634,0.67792
A94168023405B43,LINING,85332,2LVP10,2.61,19.5,2.65136
A94168024405B43,LINING,97908,2LVP10,2.61,2.267,0.51688
A94168057405B43,LINING,270414,2LVP10,2.61,12.35,6.097
A94168058405B43,LINING,52548,2LVP10,2.61,10,6.46212
A94168059405C17,LINING,314460,2LVP10,2.61,10,7.14546
A94168060405B43,LINING,47082,2LVP10,2.61,12.423,6.993
A94168061405B43,LINING,52548,2LVP10,2.61,15.7,10.199
A94168062405C17,LINING,59670,2LVP10,2.61,20.2,13.875
A94168064405C17,LINING,318504,2LVP10,2.61,18.487,8.512
A94168065405B43,LINING,333192,2LVP10,2.61,25.3,5.225
A94168066405B43,LINING,59670,2LVP10,2.61,25.3,10.12
A94168067405B43,LINING,56712,2LVP10,2.61,25.3,10.12
A94168068405B43,LINING,356334,2LVP10,2.61,13.433,7.14546
A94168069405C17,LINING,67512,2LVP10,2.61,22.1,7.686
A94168070405B43,LINING,325704,2LVP10,2.61,11.717,6.0515
A94168071405B43,LINING,356334,2LVP10,2.61,16.632,9.61741
A94168072405B43,LINING,67512,2LVP10,2.61,21.5,11.01424
A94168074405B43,LINING,67512,2LVP10,2.61,19.36,9.5608
A9416809240,LINING,16002,2LVP10,2.61,1.288,0.0688
A9416820017,COVER,12120,2LVP10,2.61,0.182,0.0798
A9416820086,BRACKET,23154,2LVP10,2.61,0.122,0.00102
A9416820128,DAMPENING,7404,2LVP10,2.61,0.06,0.03472
A9416820228,DAMPENING,19662,2LVP10,2.61,0.137,0.165
A9416820528,DAMPENING,7404,2LVP10,2.61,0.037,0.03472
A9416820628,DAMPENING,3930,2LVP10,2.61,0.125,0.0415
A9416820728,DAMPENING,7404,2LVP10,2.61,0.05,0.01519
A9416820928,DAMPENING,7404,2LVP10,2.61,0.046,0.02
A9416821117,COVER,12120,2LVP10,2.61,0.192,0.084
A94168212175C38,COVER,9438,2LVP10,2.61,0.306,0.07072
A94168213175C38,COVER,9438,2LVP10,2.61,0.307,0.06864
A9416825709,INSULATION,32382,2LVP10,2.61,1.96,0.273
A9416829606,DAMPING,94392,2LVP10,2.61,5.539,7.39206
A94168300085C38,COVER,115794,2LVP10,2.61,1.022,0.2928
A94168301085C38,COVER,115794,2LVP10,2.61,1.209,0.30195
A94168409189051,COVER,17238,2LVP10,2.61,0.42,0.2575
A94168410189051,COVER,17238,2LVP10,2.61,0.426,0.309
A94168900085C16,COVER,26220,2LVP10,2.61,0.01,0.00045
A94168900087E76,COVER,26220,2LVP10,2.61,0.01,0.00045
A9416890022,CLAMP,3954,2LVP10,2.61,0.001,0.00002
A9416890098,SEALING,1026,2LVP10,2.61,0.007,0.0045
A94168901065C38,TRIM,26310,2LVP10,2.61,0.261,0.132
A94168901315C38,MOUNTING CONSULE,16386,2LVP10,2.61,0.065,0.00648
A9416890157,FRAME,64224,2LVP10,2.61,1.07,0.27094
A94168902065C38,TRIM,31776,2LVP10,2.61,0.433,0.216
A94168902085B20,COVER,2352,2LVP10,2.61,0.008,0.00045
A94168902087C45,COVER,2352,2LVP10,2.61,0.009,0.00045
A94168902315C38,MOUNTING CONSULE,16386,2LVP10,2.61,0.064,0.00648
A9416890257,FRAME,64224,2LVP10,2.61,1.356,0.3276
A94168903087C45,COVER,3060,2LVP10,2.61,0.02,0.00075
A94168904085C38,COVER,11100,2LVP10,2.61,0.175,0.02346
A9416890508,COVER,1434,2LVP10,2.61,0.01,0.00198
A9416890608,COVER,1548,2LVP10,2.61,0.003,0.005
A94168907085C16,COVER,38652,2LVP10,2.61,0.022,0.00075
A94168907087E76,COVER,35676,2LVP10,2.61,0.022,0.00075
A94168911065C38,TRIM,122514,2LVP10,2.61,0.48,0.24986
A94168913399051,CAP,8136,2LVP10,2.61,0.002,0.0003
A94169300555C37,PARTITION,45414,2LVP10,2.61,0.085,0.00924
A94169400305C37,PLATE,49404,2LVP10,2.61,0.311,0.0108
A94169400565C38,FLOOR,33672,2LVP10,2.61,0.277,0.017
A94169401335C37,COVER,17508,2LVP10,2.61,0.027,0.00672
A94169402335C37,COVER,17508,2LVP10,2.61,0.025,0.00672
A94169500305C37,COVER,3954,2LVP10,2.61,0.01,0.00105
A94169500307D66,COVER,3954,2LVP10,2.61,0.007,0.0008
A94169500575B22,FACING,21486,2LVP10,2.61,0.345,0.0528
A94169500575C37,FACING,21486,2LVP10,2.61,0.345,0.0528
A9416950073,SPACER,834,2LVP10,2.61,0.007,0.00054
A94169501575C37,FACING,29562,2LVP10,2.61,0.318,0.06336
A94169504895C37,EDGE GUARD,15606,2LVP10,2.61,0.362,0.025
A94169504899B51,EDGE GUARD,15606,2LVP10,2.61,0.364,0.06498
A94169505895B22,EDGE GUARD,10176,2LVP10,2.61,0.255,0.02187
A94169505895C37,EDGE GUARD,10176,2LVP10,2.61,0.255,0.02187
A94169505899B51,EDGE GUARD,10176,2LVP10,2.61,0.255,0.02187
A94169507575C37,FACING,29562,2LVP10,2.61,0.278,0.03168
A94169509575C37,FACING,21486,2LVP10,2.61,0.28,0.0528
A94169510305C37,COVER,492,2LVP10,2.61,0.015,0.00104
A94169510575C37,FACING,21486,2LVP10,2.61,0.371,0.03696
A94169511305C37,COVER,8202,2LVP10,2.61,0.098,0.045
A94169512305C37,COVER,5400,2LVP10,2.61,0.056,0.0135
A9417200098,SEALING,4584,2LVP10,2.61,0.02,0.00405
A9417200814,BRACKET,41304,2LVP10,2.61,0.089,0.0065
A9417220180,SEALING,6156,2LVP10,2.61,0.142,0.00624
A9417230398,SEALING,5574,2LVP10,2.61,0.052,0.00192
A94181001305C38,ASHTRAY,37650,2LVP10,2.61,0.725,0.09464
A9418100138,BASE,48114,2LVP10,2.61,1.108,0.07488
A94181002305B21,ASHTRAY,37650,2LVP10,2.61,0.68,0.09464
A94181002305C38,ASHTRAY,37650,2LVP10,2.61,0.68,0.09464
A9418100238,BASE,57468,2LVP10,2.61,1.495,0.06175
A94181004305B21,ASHTRAY,37650,2LVP10,2.61,0.707,0.091
A94181004305C38,ASHTRAY,37650,2LVP10,2.61,0.752,0.09126
A94181005305B21,ASHTRAY,37650,2LVP10,2.61,0.707,0.08736
A94181005305C38,ASHTRAY,37650,2LVP10,2.61,0.709,0.09126
A9418110075,TRIM RING,924,2LVP10,2.61,0.014,0.00028
A94181100945C37,PADDING,1548,2LVP10,2.61,0.006,0.00042
A9418110096,BASE,1308,2LVP10,2.61,0.006,0.00016
A9418110298,SEALING,3048,2LVP10,2.61,0.143,0.00364
A9418110326,MOUNTING CONSULE,22350,2LVP10,2.61,0.653,0.00448
A9418110398,SEALING,3048,2LVP10,2.61,0.143,0.00364
A9418110426,MOUNTING CONSULE,3324,2LVP10,2.61,0.21,0.00261
A9418110498,SEALING,3816,2LVP10,2.61,0.218,0.00576
A9418110526,MOUNTING CONSULE,3324,2LVP10,2.61,0.2,0.00261
A9418110598,SEALING,16380,2LVP10,2.61,0.22,0.00612
A94181200715C37,STRAP,5808,2LVP10,2.61,0.011,0.00096
A9418120075,GUIDE RAIL,19254,2LVP10,2.61,0.47,0.0207
A9418120575,GUIDE RAIL,21666,2LVP10,2.61,0.243,0.8404
A9418120675,GUIDE RAIL,21666,2LVP10,2.61,0.265,0.971235
A9418120875,GUIDE RAIL,21666,2LVP10,2.61,0.273,0.836
A9418120975,GUIDE RAIL,21666,2LVP10,2.61,0.29,1.17972
A9418121375,GUIDE RAIL,19254,2LVP10,2.61,0.448,0.0273
A9418121475,GUIDE RAIL,19254,2LVP10,2.61,0.448,0.0273
A9418140011,PLATE,924,2LVP10,2.61,0.007,0.00032
A94181400975C37,BASE,1236,2LVP10,2.61,0.004,0.00016
A94181402015C37,HOOK,1026,2LVP10,2.61,0.015,0.00084
A94181500337D10,SPACER,2028,2LVP10,2.61,0.002,0.00003
A94183000577D66,SLIDE VALVE,2634,2LVP10,2.61,0.023,0.00495
A94183000579051,SLIDE VALVE,3144,2LVP10,2.61,0.023,0.004875
A9418320003,COVER,14022,2LVP10,2.61,0.01,0.001
A94184000645C37,FRAME,37020,2LVP10,2.61,0.257,0.0752
A94184001145C37,BRACKET,3792,2LVP10,2.61,0.035,0.00072
A9418400125,CAP,37812,2LVP10,2.61,0.66,0.20416
A94184001645C37,FRAME,37020,2LVP10,2.61,0.257,0.072
A9418400225,CAP,37812,2LVP10,2.61,0.818,0.24192
A94184002715C38,CLOTHES CARRIER,135198,2LVP10,2.61,1.155,0.23265
A9418400314,BRACKET,26430,2LVP10,2.61,0.39,0.0098
A9418400325,CAP,37812,2LVP10,2.61,0.66,0.20416
A9418400425,CAP,37812,2LVP10,2.61,0.818,0.24192
A94184005255C37,FACING,24318,2LVP10,2.61,0.18,0.0182
A94184006255C37,FACING,24318,2LVP10,2.61,0.197,0.01872
A94184600275C38,COVER,1026,2LVP10,2.61,0.006,0.00108
A94184603275C38,COVER,15864,2LVP10,2.61,0.146,0.03211
A9418600114,BRACKET,9330,2LVP10,2.61,0.078,0.00256
