PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A000420295564,BLEED VALVE,8628,2UV402,2.38,0.032,0.00036
A0004203155,BLEED VALVE,19728,2UV402,2.38,0.077,0.0004
A0004203355,BLEED VALVE,9234,2UV402,2.38,0.02,0.00007
A0004208755,BLEED VALVE,4452,2UV402,2.38,0.004,0.00003
A0004210620,SHIELD,12036,2UV402,2.38,0.034,0.0021
A000421062064,SHIELD,12036,2UV402,2.38,0.034,0.0021
A0004210720,SHIELD,17136,2UV402,2.38,0.083,0.00512
A000421072064,SHIELD,17136,2UV402,2.38,0.083,0.00512
A0004211420,SHIELD,6930,2UV402,2.38,0.029,0.00072
A000421142064,SHIELD,6930,2UV402,2.38,0.028,0.00072
A0004213191,SPRING,5994,2UV402,2.38,0.04,0.00105
A000421319164,SPRING,5994,2UV402,2.38,0.04,0.00105
A0004213291,SPRING,4380,2UV402,2.38,0.018,0.00045
A000421329164,SPRING,4380,2UV402,2.38,0.018,0.00045
A0004215791,SPREADER SPRING,6318,2UV402,2.38,0.023,0.00126
A000421579164,SPREADER SPRING,6318,2UV402,2.38,0.023,0.00126
A0004233393,SPRING,3048,2UV402,2.38,0.007,0.0002
A4052612440,BRACKET,9558,2UV402,2.38,0.336,0.0198
A4052612740,BRACKET,10110,2UV402,2.38,0.344,0.00781
A4052613440,BRACKET,9732,2UV402,2.38,0.05,0.0017952
A4052901133,BRACKET,10134,2UV402,2.38,0,0
A4053000534,BRACKET,56082,2UV402,2.38,0.723,0.01092
A4054200086,BRACKET,65004,2UV402,2.38,1.575,0.04606
A4054200186,BRACKET,35586,2UV402,2.38,1.9,0.0369
A4054200286,BRACKET,88746,2UV402,2.38,0.873,0.0252
A4054200386,BRACKET,179538,2UV402,2.38,13.285,1.8744
A4054200486,BRACKET,88746,2UV402,2.38,0.874,0.01848
A4054200509,LINE BRACKET,13074,2UV402,2.38,0.04,0.00081
A4054200586,BRACKET,24564,2UV402,2.38,0.875,0.0084
A4054201186,BRACKET,14028,2UV402,2.38,0.064,0.0016
A4054201386,BRACKET,12300,2UV402,2.38,0.24,0.00432
A4054202986,BRACKET,104574,2UV402,2.38,1.356,0.0576
A4054203086,BRACKET,54456,2UV402,2.38,1.913,0.08294
A4054203186,BRACKET,50808,2UV402,2.38,1.954,0.0342
A4054203486,BRACKET,70332,2UV402,2.38,1.523,0.0324
A4054206586,BRACKET,142716,2UV402,2.38,1.026,0.0328
A4054207086,BRACKET,8418,2UV402,2.38,0,0
A4054207486,BRACKET,6618,2UV402,2.38,0.035,0.00117
A4054210106,BRAKE CARRIER,166860,2UV402,2.38,6.855,0.20655
A4054210206,BRAKE CARRIER,166860,2UV402,2.38,6.85,0.20655
A4054290170,BRACKET,16740,2UV402,2.38,0.441,0.0168
A4054290640,BRACKET,33018,2UV402,2.38,0.755,0.03978
A4054290970,BRACKET,31776,2UV402,2.38,0.537,0.013
A4054291370,BRACKET,75828,2UV402,2.38,0.61,0.0135
A4054291470,BRACKET,75060,2UV402,2.38,0.496,0.0567
A4054300010,BRACKET,50766,2UV402,2.38,0.941,0.0216
A4054301410,BRACKET,108744,2UV402,2.38,5.67,0.26112
A4054301810,BRACKET,94500,2UV402,2.38,4.32,0.15884
A4054301910,BRACKET,119952,2UV402,2.38,6.16,0.26754
A4054302710,BRACKET,12858,2UV402,2.38,0.145,0.00338625
A4054302810,BRACKET,198282,2UV402,2.38,3.374,0.25296
A4054310040,BRACKET,11166,2UV402,2.38,0.17,0.0117
A4054310940,BRACKET,11046,2UV402,2.38,0.247,0.00306
A4054311040,BRACKET,14382,2UV402,2.38,0.336,0.0048
A4054311340,BRACKET,15540,2UV402,2.38,0.445,0.01008
A4054320440,BRACKET,35088,2UV402,2.38,1.545,0.43428
A4054320540,BRACKET,23082,2UV402,2.38,0.892,0.06993
A4054710841,BRACKET,13056,2UV402,2.38,0.169,0.00528525
A4054931140,BRACKET,24102,2UV402,2.38,0.543,0.0264
A4055403840,BRACKET,78564,2UV402,2.38,2.392,0.23562
A4055404540,BRACKET,12936,2UV402,2.38,0.231,0.00648
A4055404740,BRACKET,22440,2UV402,2.38,0.497,0.016555
A4055405240,BRACKET,104574,2UV402,2.38,0.717,0.0336
A4055417240,BRACKET,11286,2UV402,2.38,0.215,0.0097125
A4057500014,BRACKET,43686,2UV402,2.38,0.491,0.01872
A4057510014,BRACKET,43686,2UV402,2.38,0.429,0.01824
A4057510114,BRACKET,22020,2UV402,2.38,0.267,0.01008
