PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A4475846102Z105,SUPPLEMENT,7200,2TOL92,2.61,0.121,0.00315
A4475846102Z106,SUPPLEMENT,7200,2TOL92,2.61,0.122,0.00315
A4475846102Z107,SUPPLEMENT,5820,2TOL92,2.61,0.141,0.00315
A4475846102Z108,SUPPLEMENT,5820,2TOL92,2.61,0,0
A4475846102Z109,SUPPLEMENT,5820,2TOL92,2.61,0,0
A4475846102Z110,SUPPLEMENT,5820,2TOL92,2.61,0,0
A4475846102Z118,SUPPLEMENT,5820,2TOL92,2.61,0,0
A4475846102Z122,SUPPLEMENT,5820,2TOL92,2.61,0,0
A4475846102Z124,SUPPLEMENT,7200,2TOL92,2.61,0.114,0.00315
A4475846102Z125,SUPPLEMENT,5820,2TOL92,2.61,0,0
A4475846102Z190,SUPPLEMENT,7200,2TOL92,2.61,0.111,0.00315
A4475846105,INF. SHEET RELAYS A FUSES,7200,2TOL92,2.61,0,0
A4475846106,SUPPLEMENT,7200,2TOL92,2.61,0,0
A4475846200,OPERATING INSTRUCTIONS,12360,2TOL92,2.61,0,0
A4475846201,OPERATING INSTRUCTIONS,12360,2TOL92,2.61,0.342,0.0063
A4475846206,SUPPLEMENT,7200,2TOL92,2.61,0,0
A4475846300Z100,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0.612,0.0063
A4475846300Z102,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z103,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z104,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z105,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z106,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z107,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z108,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z109,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z110,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z112,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z115,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z117,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z118,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z121,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z122,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z124,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z125,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z127,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z129,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z182,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z184,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z185,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z186,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846300Z190,OPERATING INSTRUCTIONS,21000,2TOL92,2.61,0.485,0.0063
A4475846300Z191,OPERATING INSTRUCTIONS,15990,2TOL92,2.61,0,0
A4475846301,OPERATING INSTRUCTIONS,14400,2TOL92,2.61,0.31,0.0063
