PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A9494601035,BRACKET,3900,2LVP07,2.25,0.125,0.00256
A9494601635,BRACKET,36666,2LVP07,2.25,1.18,0.1122
A9494601735,BRACKET,36666,2LVP07,2.25,1.027,0.02808
A9494610043,CARRIER,17766,2LVP07,2.25,0.206,0.0048
A9494610050,STOP BUSHING,4392,2LVP07,2.25,0.04,0.00003
A9494610143,CARRIER,17766,2LVP07,2.25,0.215,0.0056
A9494610840,STEERING BRACKET,327810,2LVP07,2.25,12.16,0.245
A9494620095,COVER,36138,2LVP07,2.25,0.28,0.133
A9494620495,COVER,12906,2LVP07,2.25,0.03,0.02646
A9494630010,INTERMEDIATE LEVER,213444,2LVP07,2.25,4.82,0.02592
A9494630110,INTERMEDIATE LEVER,223770,2LVP07,2.25,9.58,0.0846
A9494630210,INTERMEDIATE LEVER,223770,2LVP07,2.25,9.65,0.09823
A9494630301,PITMAN ARM,292974,2LVP07,2.25,6.03,0.0252
A9494630310,INTERMEDIATE LEVER,240636,2LVP07,2.25,6.585,0.0616
A9494630410,INTERMEDIATE LEVER,240636,2LVP07,2.25,6.664,0.06622
A9494630501,PITMAN ARM,292974,2LVP07,2.25,6.2,0.01998
A9494630701,PITMAN ARM,292974,2LVP07,2.25,6.356,0.020306
A9494660035,BEARING BRACKET,90978,2LVP07,2.25,3.42,0.03289
A9494660085,ELASTOMER BEARING,3666,2LVP07,2.25,0.008,0.00027
A9494660135,BEARING BRACKET,90978,2LVP07,2.25,3.543,0.03542
A9494660640,BRACKET,21864,2LVP07,2.25,0.385,0.0115
A9494660740,BRACKET,12648,2LVP07,2.25,0.142,0.00288
A9494661040,BRACKET,21864,2LVP07,2.25,0.377,0.00792
A9494661140,BRACKET,20400,2LVP07,2.25,0.959,0.0252
A9494661240,BRACKET,20400,2LVP07,2.25,0.952,0.0246
A9494661540,BRACKET,2748,2LVP07,2.25,0.196,0.00216
A9494661940,BRACKET,4272,2LVP07,2.25,0.285,0.0033
A9494662040,BRACKET,13746,2LVP07,2.25,0.228,0.00076
A9494662140,BRACKET,13620,2LVP07,2.25,0.182,0.0021
A9494662240,BRACKET,13620,2LVP07,2.25,0.184,0.00455
A9494662340,BRACKET,15300,2LVP07,2.25,0.206,0.00384
A9494663640,BRACKET,13746,2LVP07,2.25,0.252,0.0026
A9494663740,BRACKET,13746,2LVP07,2.25,0.235,0.0036
A9494664240,BRACKET,13746,2LVP07,2.25,0,0
A9494664340,BRACKET,13746,2LVP07,2.25,0,0
A9494664540,BRACKET,9192,2LVP07,2.25,0.119,0.00996875
A9494664940,BRACKET,10980,2LVP07,2.25,0.073,0.00112
A9564600235,BRACKET,37170,2LVP07,2.25,0,0
A9564610017,ANGLE,5802,2LVP07,2.25,0.017,0.00112
A9564620096,BOOT,30828,2LVP07,2.25,0.192,0.02464
A9564630001,PITMAN ARM,217122,2LVP07,2.25,4.931,0.015125
A9564630010,STEERING IDLER ARM,244794,2LVP07,2.25,6.171,0.09984
A9564660007,"OIL COOLER, AIR-COOLED",15726,2LVP07,2.25,0.14,0.02555
A9564660057,SUCTION LINE,15324,2LVP07,2.25,0.408,0.04158
A9564660340,BRACKET,6042,2LVP07,2.25,0,0
A9564660440,BRACKET,23388,2LVP07,2.25,0,0
A9564660940,BRACKET,6042,2LVP07,2.25,0,0
A9564661040,BRACKET,7668,2LVP07,2.25,0,0
A9564661140,BRACKET,15108,2LVP07,2.25,0,0
A9564661240,BRACKET,23388,2LVP07,2.25,0,0
A9564661340,BRACKET,6042,2LVP07,2.25,0.118,0.00297
A9564710041,BRACKET,28338,2LVP07,2.25,0.718,0.009
A9566870031,SHIELD,47016,2LVP07,2.25,0.27,0.01365
A9566870131,SHIELD,47016,2LVP07,2.25,0.274,0.01404
