PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A0039945140,SNAP RING,1548,1PV983,2.25,0.002,0.000054
A0039945240,SNAP RING FOR SHAFT,366,1PV983,2.25,0.002,0.00006144
A0039945335,SNAP RING,480,1PV983,2.25,1,0.00003
A003994533502,SNAP RING,480,1PV983,2.25,0.001,0.00009
A0039945435,SNAP RING,2760,1PV983,2.25,0.059,0.00361
A0039945535,SNAP RING,2760,1PV983,2.25,0.063,0.00324
A0039945635,SNAP RING,462,1PV983,2.25,0.002,0.00126
A0039945835,SNAP RING,690,1PV983,2.25,0.002,0.00012
A0039945840,SNAP RING,1608,1PV983,2.25,0.057,0.00484
A0039945940,SNAP RING,1608,1PV983,2.25,0.057,0.00484
A0039946040,SNAP RING,1608,1PV983,2.25,0.057,0.00484
A0039946140,SNAP RING,1512,1PV983,2.25,0.057,0.00484
A0039946240,SNAP RING,1542,1PV983,2.25,0.067,0.00441
A0039946340,SNAP RING,1542,1PV983,2.25,0.069,0.0045369
A0039946440,SNAP RING,1734,1PV983,2.25,0.057,0.00484
A0039946540,SNAP RING,1800,1PV983,2.25,0.073,0.00441
A0039946640,SNAP RING,1866,1PV983,2.25,0.067,0.00324
A0039946740,SNAP RING,870,1PV983,2.25,0.09,0.000049
A0039946840,SNAP RING,750,1PV983,2.25,0.006,0
A0039947140,SNAP RING,750,1PV983,2.25,0.002,0.00004489
A0039947740,SNAP RING,1548,1PV983,2.25,0.003,0.00008978
A0039948140,SNAP RING,2298,1PV983,2.25,0.054,0.001323
A0039948240,SNAP RING,2298,1PV983,2.25,0.065,0.001323
A0039948340,SNAP RING,2298,1PV983,2.25,0.058,0.001323
A0039948440,SNAP RING,2298,1PV983,2.25,0.062,0.001323
A0039948540,SNAP RING,2298,1PV983,2.25,0.063,0.001323
A0039948640,SNAP RING,2298,1PV983,2.25,0.065,0.002205
A0039948740,SNAP RING,2298,1PV983,2.25,0.068,0.002205
A0039948840,SNAP RING,2298,1PV983,2.25,0.07,0.001323
A0039972586,GROMMET,990,1PV983,2.25,0.011,0.00048
A004990228205,SPACER DISK,642,1PV983,2.25,0.002,0.00004
A004990338205,WINDOW,810,1PV983,2.25,0.001,0.00009
A0049903582,WINDOW,174,1PV983,2.25,0.004,0.00009
A0049908682,WASHER,792,1PV983,2.25,0.001,0.00004
A0049909340,WINDOW,1800,1PV983,2.25,0.013,0.00016
A0049920701,BUSH W OUTER CHAMFER,1350,1PV983,2.25,0.001,0.00001
A0049922980,PROTECTIVE RING,258,1PV983,2.25,0.001,0.00001
A004992298002,PROTECTIVE RING,258,1PV983,2.25,0.001,0.000002
A004992298064,PROTECTIVE RING,258,1PV983,2.25,0.001,0.00001
A0049923180,SUPPORT RING,5022,1PV983,2.25,0.001,0.00004
A0049923701,SPACER DISK,2526,1PV983,2.25,0.01,0.00004
A0049929180,SUPPORT RING,1668,1PV983,2.25,0.001,0.00004
A0049940540,SNAP RING,492,1PV983,2.25,0.04,0.00000045
A0049940640,SNAP RING,1800,1PV983,2.25,0.041,0.000675
A0049940740,SNAP RING,1800,1PV983,2.25,0.042,0.000675
A0049940840,SNAP RING,1800,1PV983,2.25,0.045,0.000675
A0049940940,SNAP RING,1800,1PV983,2.25,0.046,0.00225
A0049941040,SNAP RING,1800,1PV983,2.25,0.048,0.000675
A0049941140,SNAP RING,1800,1PV983,2.25,0.049,0.009
A0049941240,SNAP RING,1800,1PV983,2.25,0.051,0.00225
A0049941340,SNAP RING,1800,1PV983,2.25,0.052,0.000675
A0049941440,SNAP RING,1800,1PV983,2.25,0.054,0.00225
A0049941540,SNAP RING,1800,1PV983,2.25,0.056,0.00225
A0049941640,SNAP RING,1800,1PV983,2.25,0.05,0.0009
A0049941840,SNAP RING,810,1PV983,2.25,0.022,0.00049
A0049941940,SNAP RING,690,1PV983,2.25,0.004,0.00036
A0049944745,SECURING,624,1PV983,2.25,0.002,0.00009
A0049949940,SNAP RING,258,1PV983,2.25,0.005,0.00025
A0059904182,WINDOW,1806,1PV983,2.25,0.03,0.00016
A0059940140,SNAP RING,492,1PV983,2.25,0.005,0.00032
A0059940240,SNAP RING,492,1PV983,2.25,0.006,0.000128
A0059940340,SNAP RING,492,1PV983,2.25,0.009,0.000128
A0059940440,SNAP RING,492,1PV983,2.25,0.007,0.000128
A0059940540,SNAP RING,552,1PV983,2.25,0.007,0.00032
A0059940640,SNAP RING,480,1PV983,2.25,0.007,0.000128
A0059940740,SNAP RING,480,1PV983,2.25,0.007,0.000128
A0059941040,SNAP RING,624,1PV983,2.25,0.007,0.00108
A0059941140,SNAP RING,2052,1PV983,2.25,0.048,0.0030625
A0059941240,SNAP RING,2052,1PV983,2.25,0.048,0.00153125
A0059941340,SNAP RING,2052,1PV983,2.25,0.051,0.00153125
A0059941440,SNAP RING,2052,1PV983,2.25,0.053,0.00153125
A0059941540,SNAP RING,2052,1PV983,2.25,0.055,0.0030625
A0059941640,SNAP RING,2112,1PV983,2.25,0.057,0.0030625
A0059941740,SNAP RING,2112,1PV983,2.25,0.059,0.00153125
A0059941840,SNAP RING,2112,1PV983,2.25,0.06,0.00153125
A0059941940,SNAP RING,2112,1PV983,2.25,0.062,0.00153125
A0059942040,SNAP RING,2112,1PV983,2.25,0.064,0.00153125
A0059942140,SNAP RING,492,1PV983,2.25,0.07,0.000025
A0059943540,SNAP RING,2232,1PV983,2.25,0.05,0.0008
A0059943640,SNAP RING,2232,1PV983,2.25,0.05,0.0008
A0059943740,SNAP RING,2232,1PV983,2.25,0.056,0.00114075
A0059943840,SNAP RING,2232,1PV983,2.25,0.05,0.0008
A0059943940,SNAP RING,2232,1PV983,2.25,0.07,0.004
A0059944040,SNAP RING,2232,1PV983,2.25,0.062,0.0019208
A0059944140,SNAP RING,2232,1PV983,2.25,0.065,0.00114075
A0059944240,SNAP RING,2232,1PV983,2.25,0.05,0.0008
A0059944340,SNAP RING,2232,1PV983,2.25,0.069,0.00190125
A0059944440,SNAP RING,2232,1PV983,2.25,0.071,0.001521
A0059945040,SNAP RING,2856,1PV983,2.25,0.029,0.00004
A0059946740,SNAP RING,1800,1PV983,2.25,0.059,0.00225
A0059947040,SNAP RING,2298,1PV983,2.25,0.072,0.002205
A0059947140,SNAP RING,1206,1PV983,2.25,0.075,0.002205
A0059947240,SNAP RING,2298,1PV983,2.25,0.076,0.001323
A0059948640,SNAP RING,1608,1PV983,2.25,0.031,0.00441
A0059948840,SNAP RING,1866,1PV983,2.25,0.057,0.00484
A0059948940,SNAP RING,1926,1PV983,2.25,0.057,0.00484
A0059949040,SNAP RING,1986,1PV983,2.25,0.057,0.00484
A0059949740,SNAP RING,624,1PV983,2.25,0.002,0.00008
A0069903140,WINDOW,14988,1PV983,2.25,0.001,0.00001
A0069904440,WINDOW,3402,1PV983,2.25,0.001,0.00001
A006990454002,WASHER,468,1PV983,2.25,0.003,0.00004
A0069906340,WINDOW,930,1PV983,2.25,0.007,0.00009
A0069906740,WINDOW,1020,1PV983,2.25,0.001,0.00001
A0069909582,SHIM,996,1PV983,2.25,0.009,0.000064
A0069909682,SHIM,1056,1PV983,2.25,0.012,0.000064
A0069909782,SHIM,1056,1PV983,2.25,0.014,0.000064
A0069909882,SHIM,1056,1PV983,2.25,0.016,0.00064
A0069909982,SHIM,996,1PV983,2.25,0.019,0.000128
A0069924301,SPACER SLEEVE,2418,1PV983,2.25,0.005,0.0001125
A0069940340,SNAP RING,1056,1PV983,2.25,0.005,0.00049
A0069940940,SNAP RING,1542,1PV983,2.25,0.001,0.0000375
A0069941040,SNAP RING,2604,1PV983,2.25,0.002,0.000027
A0069941540,SNAP RING,690,1PV983,2.25,0.04,0.00003025
A0069941640,SNAP RING,810,1PV983,2.25,0.013,0.0005625
A0069941840,SNAP RING,552,1PV983,2.25,0.002,0.00016
A0069942640,SNAP RING,624,1PV983,2.25,0.006,0.00036
A0069943040,SNAP RING,1800,1PV983,2.25,0.068,0.000961
A0069943140,SNAP RING,1800,1PV983,2.25,0.066,0.00045
A0069943240,SNAP RING,1800,1PV983,2.25,0.065,0.000961
A0069943340,SNAP RING,1800,1PV983,2.25,0.064,0.000961
A0069943440,SNAP RING,1800,1PV983,2.25,0.061,0.000961
A0069943540,SNAP RING,1800,1PV983,2.25,0.061,0.000961
A0069943640,SNAP RING,1734,1PV983,2.25,0.057,0.000961
A0069943740,SNAP RING,1734,1PV983,2.25,0.055,0.000961
A0069943840,SNAP RING,1734,1PV983,2.25,0.058,0.00072075
A0069943940,SNAP RING,1734,1PV983,2.25,0.06,0.0024025
A0069944040,SNAP RING,1734,1PV983,2.25,0.049,0.00072075
A0069944140,SNAP RING,1734,1PV983,2.25,0.047,0.00072075
