PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
W220589019995,POSITIONER,6570,1PS000,2.25,0.005,0.00016
W220589019996,POSITIONER,6570,1PS000,2.25,0.005,0.00016
W220589020100,SPANNER,25152,1PS000,2.25,0.203,0.0010164
W220589022200,SOFTWARE SERVICE CD,1404,1PS000,2.25,0.086,0.00182
W220589022700,PULLING DEVICE,38160,1PS000,2.25,3.245,0.0208
W220589023100,TIGHTENING JAWS,28152,1PS000,2.25,0.808,0.00192
W220589024300,EXTRACTION TOOL,63624,1PS000,2.25,1.81,0.01512
W220589026300,BRACKET,11256,1PS000,2.25,0.355,0.004
W220589032300,TEMPLATE,27486,1PS000,2.25,0.243,0.01792
W220589033100,TENSIONER,25614,1PS000,2.25,3.654,0.0792
W220589034300,BALL JOINT PULLER,160206,1PS000,2.25,6.351,0.0396
W220589036300,DISPENSING GUN,43758,1PS000,2.25,0.203,0.0108
W220589039900,POSITIONER,4560,1PS000,2.25,0.01,0.0004
W220589042200,SOFTWARE SERVICE CD,1746,1PS000,2.25,0.104,0.0056
W220589042300,TEMPLATE,28386,1PS000,2.25,0.243,0.01176
W220589043100,COLLET CHUCK,258720,1PS000,2.25,4.238,0.26136
W220589043103,THRUST PIECE,28362,1PS000,2.25,1.063,0.002
W220589044300,INSERTION TOOL,91068,1PS000,2.25,2.931,0.03887
W220589046300,REPAIR SET,8136,1PS000,2.25,0.01,0.01078
W220589049900,WIRING HARNESS REPAIR SET,2314458,1PS000,2.25,1.075,0.13572
W220589049901,CRIMPING SET OVERVIEW,2136,1PS000,2.25,0.011,0.01131
W220589049910,CRIMP SET,96756,1PS000,2.25,0.058,0.00168
W220589049911,CRIMP SET,96756,1PS000,2.25,0.076,0.00144
W220589049912,CRIMP SET,87582,1PS000,2.25,0.074,0.00144
W220589049913,CRIMP SET,87582,1PS000,2.25,0.051,0.00144
W220589049914,CRIMP SET,88128,1PS000,2.25,0.08,0.00121
