PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A2114405105,WIRING HARNESS,294348,1PV541,2.25,9.079,0.5076
A2114405205,WIRING HARNESS,294348,1PV541,2.25,9.412,0.36234
A2114405206,WIRING HARNESS,10410,1PV541,2.25,0.094,0.00696
A2114405208,WIRING HARNESS,556110,1PV541,2.25,0,0
A2114405305,WIRING HARNESS,302184,1PV541,2.25,11.591,0.36234
A2114405308,WIRING HARNESS,556110,1PV541,2.25,0,0
A2114405310,WIRING HARNESS,180996,1PV541,2.25,1.77,0.0697
A2114405333,WIRING HARNESS,636294,1PV541,2.25,0,0
A2114405405,WIRING HARNESS,294348,1PV541,2.25,9.62,0.5076
A2114405407,WIRING HARNESS,41172,1PV541,2.25,0.412,0.04998
A2114405408,WIRING HARNESS,722214,1PV541,2.25,12.696,0.708
A2114405433,WIRING HARNESS,636294,1PV541,2.25,0,0
A2114405509,WIRING HARNESS,930510,1PV541,2.25,9.576,0.39675
A2114405533,WIRING HARNESS,636294,1PV541,2.25,0,0
A2114405605,WIRING HARNESS,651828,1PV541,2.25,8.78,0.48
A2114405606,WIRING HARNESS,11412,1PV541,2.25,0.019,0.00126
A2114405607,WIRING HARNESS,60150,1PV541,2.25,0.682,0.04224
A2114405609,WIRING HARNESS,17964,1PV541,2.25,0.105,0.00624
A2114405610,WIRING HARNESS,112308,1PV541,2.25,1.53,0.07488
A2114405633,WIRING HARNESS,636294,1PV541,2.25,0,0
A2114405705,WIRING HARNESS,703242,1PV541,2.25,11.06,0.5076
A2114405706,WIRING HARNESS,11412,1PV541,2.25,0.019,0.00132
A2114405707,WIRING HARNESS,50004,1PV541,2.25,0.651,0.0351
A2114405710,WIRING HARNESS,177192,1PV541,2.25,0,0
A2114405733,ELECTRICAL WIRING HARNESS,636294,1PV541,2.25,0,0
A2114405805,WIRING HARNESS,654816,1PV541,2.25,10.025,0.2808
A2114405807,WIRING HARNESS,51444,1PV541,2.25,0.64,0.0231
A2114405810,WIRING HARNESS,176112,1PV541,2.25,1.557,0.1144
A2114405833,ELECTRICAL WIRING HARNESS,636294,1PV541,2.25,0,0
A2114406006,WIRING HARNESS,20988,1PV541,2.25,0.296,0.0225
A2114406032,WIRING HARNESS,98766,1PV541,2.25,1.317,0.07524
A2114406105,WIRING HARNESS,294348,1PV541,2.25,9.596,0.282
A2114406106,WIRING HARNESS,11454,1PV541,2.25,0.053,0.00952
A2114406107,WIRING HARNESS,29718,1PV541,2.25,0.125,0.01452
A2114406132,WIRING HARNESS,63606,1PV541,2.25,0.143,0.015
A2114406206,WIRING HARNESS,7884,1PV541,2.25,0.081,0.00972
A2114406209,WIRING HARNESS,179754,1PV541,2.25,1.41,0.07644
A2114406232,WIRING HARNESS,101508,1PV541,2.25,1.37,0.13728
A2114406305,WIRING HARNESS,561552,1PV541,2.25,10.015,0.49632
A2114406307,WIRING HARNESS,123972,1PV541,2.25,1.424,0.128
A2114406405,WIRING HARNESS,836070,1PV541,2.25,10.032,0.423
A2114406407,WIRING HARNESS,37098,1PV541,2.25,0.978,0.0756
A2114406409,WIRING HARNESS,648306,1PV541,2.25,7.41,0.24192
A2114406432,WIRING HARNESS,191262,1PV541,2.25,1.74,0.08
A2114406510,WIRING HARNESS,64854,1PV541,2.25,0.16,0.03552
A2114406605,WIRING HARNESS,23310,1PV541,2.25,0.125,0.00756
A2114406609,WIRING HARNESS,647760,1PV541,2.25,7.525,0.255
A2114406633,WIRING HARNESS,550002,1PV541,2.25,11.52,0.44022
A2114406705,WIRING HARNESS,197700,1PV541,2.25,8.679,0.45936
A2114406708,WIRING HARNESS,45930,1PV541,2.25,0.233,0.01595
A2114406709,WIRING HARNESS,546402,1PV541,2.25,7.765,0.31892
A2114406710,WIRING HARNESS,68574,1PV541,2.25,0.374,0.0528
A2114406807,WIRING HARNESS,75684,1PV541,2.25,0.455,0.05408
A2114406808,WIRING HARNESS,45930,1PV541,2.25,0.273,0.0168
A2114406810,WIRING HARNESS,83160,1PV541,2.25,0,0
A2114406906,WIRING HARNESS,301218,1PV541,2.25,0,0
A2114406908,WIRING HARNESS,52350,1PV541,2.25,0.243,0.0016
A2114407006,WIRING HARNESS,301218,1PV541,2.25,2.85,0.1936
A2114407007,WIRING HARNESS,643422,1PV541,2.25,7.319,0.5076
A2114407008,WIRING HARNESS,44766,1PV541,2.25,0.286,0.02448
A2114407010,WIRING HARNESS,73380,1PV541,2.25,0.38,0.0336
A2114407032,WIRING HARNESS,153348,1PV541,2.25,1.44,0.0504
A2114407033,ELECTRICAL WIRING HARNESS,636294,1PV541,2.25,0,0
A2114407106,WIRING HARNESS,301218,1PV541,2.25,3.2,0.10108
A2114407107,WIRING HARNESS,561552,1PV541,2.25,8.8,0.28
A2114407109,WIRING HARNESS,848208,1PV541,2.25,7.78,0.3312
A2114407133,ELECTRICAL WIRING HARNESS,636294,1PV541,2.25,0,0
A2114407206,WIRING HARNESS,301218,1PV541,2.25,3.014,0.20787
A2114407207,WIRING HARNESS,646944,1PV541,2.25,7.309,0.39675
A2114407210,WIRING HARNESS,49524,1PV541,2.25,0.067,0.0512
A2114407307,WIRING HARNESS,650472,1PV541,2.25,7.69,0.39675
A2114407309,WIRING HARNESS,835962,1PV541,2.25,7.16,0.44992
A2114407405,WIRING HARNESS,561552,1PV541,2.25,8.608,0.5076
A2114407407,WIRING HARNESS,561552,1PV541,2.25,8.456,0.3108
A2114407409,WIRING HARNESS,848208,1PV541,2.25,8.97,0.43758
A2114407410,WIRING HARNESS,57234,1PV541,2.25,0.244,0.0512
A2114407505,WIRING HARNESS,561552,1PV541,2.25,9.78,0.5076
A2114407507,WIRING HARNESS,813516,1PV541,2.25,8.376,0.39675
A2114407508,ELECTRIC LINE,112920,1PV541,2.25,0.097,0.0512
A2114407509,WIRING HARNESS,920082,1PV541,2.25,7.462,0.43848
A2114407605,WIRING HARNESS,561552,1PV541,2.25,10.223,0.385
A2114407606,WIRING HARNESS,301218,1PV541,2.25,3.002,0.20254
A2114407608,WIRING HARNESS,172410,1PV541,2.25,1.601,0.09384
A2114407610,WIRING HARNESS,88872,1PV541,2.25,0.269,0.043245
A2114407632,WIRING HARNESS,13284,1PV541,2.25,0.051,0.00312
A2114407633,WIRING HARNESS,31974,1PV541,2.25,0.05,0.0072
A2114407705,WIRING HARNESS,656172,1PV541,2.25,8.22,0.36234
A2114407706,WIRING HARNESS,315384,1PV541,2.25,0.808,0.04144
A2114407707,WIRING HARNESS,914466,1PV541,2.25,7.065,0.36234
A2114407708,WIRING HARNESS,161484,1PV541,2.25,1.38,0.09
A2114407732,WIRING HARNESS,42558,1PV541,2.25,0.548,0.026
A2114407805,WIRING HARNESS,654816,1PV541,2.25,9.145,0.324
A2114407806,WIRING HARNESS,277782,1PV541,2.25,1.659,0.08892
A2114407905,WIRING HARNESS,546402,1PV541,2.25,8.6,0.324
A2114407907,WIRING HARNESS,922884,1PV541,2.25,7.335,0.39675
A2114407909,WIRING HARNESS,646680,1PV541,2.25,7.527,0.31892
A2114407932,WIRING HARNESS,220116,1PV541,2.25,1.106,0.04116
A2114408005,WIRING HARNESS,654282,1PV541,2.25,9.5,0.5076
A2114408006,WIRING HARNESS,307494,1PV541,2.25,1.74,0.05676
A2114408007,WIRING HARNESS,813516,1PV541,2.25,7.726,0.39675
A2114408009,WIRING HARNESS,561552,1PV541,2.25,0,0
A2114408105,WIRING HARNESS,561552,1PV541,2.25,8.58,0.42688
A2114408106,WIRING HARNESS,309462,1PV541,2.25,1.778,0.08789
A2114408132,WIRING HARNESS,42606,1PV541,2.25,0.432,0.0228
A2114408205,WIRING HARNESS,47526,1PV541,2.25,9.466,0.5076
A2114408206,WIRING HARNESS,90462,1PV541,2.25,0.081,0.0512
A2114408207,WIRING HARNESS,929706,1PV541,2.25,7.75,0.31892
A2114408210,WIRING HARNESS,70896,1PV541,2.25,0.217,0.1295
A2114408232,ELECTRICAL WIRING HARNESS,120282,1PV541,2.25,0.492,0.03042
A2114408305,WIRING HARNESS,652650,1PV541,2.25,8.863,0.5076
A2114408309,WIRING HARNESS,646680,1PV541,2.25,7.691,0.31892
A2114408332,ELECTRICAL WIRING HARNESS,41418,1PV541,2.25,0.11,0.0279
A2114408405,WIRING HARNESS,656988,1PV541,2.25,9.84,0.41496
A2114408406,WIRING HARNESS,118602,1PV541,2.25,0.1,0.0512
A2114408407,WIRING HARNESS,836070,1PV541,2.25,7.522,0.273
A2114408432,ELECTRICAL WIRING HARNESS,42570,1PV541,2.25,0,0
A2114408506,WIRING HARNESS,31572,1PV541,2.25,0.047,0.06923
A2114408509,WIRING HARNESS,920484,1PV541,2.25,7.592,0.35035
A2114408510,WIRING HARNESS,35868,1PV541,2.25,0,0
A2114408606,WIRING HARNESS,39078,1PV541,2.25,0.061,0.0512
A2114408609,WIRING HARNESS,153714,1PV541,2.25,1.075,0.081
A2114408610,WIRING HARNESS,35868,1PV541,2.25,0.043,0.008
A2114408706,WIRING HARNESS,97140,1PV541,2.25,1.36,0.04403
A2114408709,WIRING HARNESS,158346,1PV541,2.25,1.195,0.054
A2114408732,ELECTRICAL WIRING HARNESS,220116,1PV541,2.25,1.21,0.07128
A2114408733,WIRING HARNESS,183468,1PV541,2.25,2.856,0.126
A2114408806,WIRING HARNESS,110850,1PV541,2.25,1.555,0.06048
A2114408807,WIRING HARNESS,561552,1PV541,2.25,7.484,0.25116
A2114408809,WIRING HARNESS,155352,1PV541,2.25,1.14,0.048
A2114408810,WIRING HARNESS,13920,1PV541,2.25,0.042,0.00486
A2114408833,WIRING HARNESS,52782,1PV541,2.25,0.306,0.0156
A2114408906,WIRING HARNESS,197790,1PV541,2.25,0.837,0.0259
A2114408907,WIRING HARNESS,836070,1PV541,2.25,7.552,0.36234
A2114408908,WIRING HARNESS,227268,1PV541,2.25,2.35,0.20748
A2114408909,WIRING HARNESS,135132,1PV541,2.25,1.277,0.121
A2114408932,WIRING HARNESS,42558,1PV541,2.25,0.6,0.036
A2114408933,WIRING HARNESS,46008,1PV541,2.25,0.318,0.0266
A2114409006,WIRING HARNESS,202878,1PV541,2.25,0.885,0.0333
A2114409007,WIRING HARNESS,836070,1PV541,2.25,0,0
A2114409008,WIRING HARNESS,160416,1PV541,2.25,2.498,0.13728
A2114409009,ELECTRICAL WIRING HARNESS,138882,1PV541,2.25,1.123,0.09
A2114409033,WIRING HARNESS,502884,1PV541,2.25,8.91,0.225
A2114409105,WIRING HARNESS,73704,1PV541,2.25,0.313,0.0203
A2114409106,WIRING HARNESS,198594,1PV541,2.25,0.883,0.02808
A2114409205,WIRING HARNESS,5454,1PV541,2.25,0.003,0.00016
A2114409207,WIRING HARNESS,648852,1PV541,2.25,7.632,0.43848
A2114409210,WIRING HARNESS,77214,1PV541,2.25,0.294,0.0512
A2114409232,WIRING HARNESS,23394,1PV541,2.25,0.039,0.01664
A2114409305,WIRING HARNESS,652914,1PV541,2.25,8.655,0.189
