PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A46391019087Y56,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019088X87,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019088X88,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019088X89,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y51,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y52,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y53,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y74,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y81,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y82,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y83,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y84,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y85,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y86,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0.966,0.45144
A46391019089Y87,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0.966,0.45144
A46391019089Y88,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y89,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y90,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391019089Y91,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391020081X65,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391020081X66,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391020083X22,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391020085X30,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391020087Y56,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
A46391020088X87,"COVER, DRIVER SEAT BCKRST",834948,1GV970,2.25,0,0
