PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A20388500269143,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269189,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269197,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269650,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269723,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269744,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269768,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269775,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269960,CAP,8406,1PU641,2.61,0.013,0.00165
A20388500269999,CAP,8406,1PU641,2.61,0.013,0.00165
A2038850034,CLAMP,2136,1PU641,2.61,0.004,0.00016
A2038850035,SPRING,2202,1PU641,2.61,0.003,0.0002
A2038850053,GRILLE,83082,1PU641,2.61,0.174,0.0616
A2038850122,COVER,8598,1PU641,2.61,0.057,0.00384
A20388501261623,FLAP,10836,1PU641,2.61,0.01,0.0011
A20388501263567,FLAP,10836,1PU641,2.61,0.01,0.0011
A20388501265345,FLAP,10836,1PU641,2.61,0.01,0.0011
A20388501266816,FLAP,10836,1PU641,2.61,0.01,0.0011
A20388501269040,FLAP,10836,1PU641,2.61,0.01,0.0011
A20388501269143,FLAP,10836,1PU641,2.61,0.01,0.0011
A20388501269189,FLAP,10836,1PU641,2.61,0.01,0.0011
A20388501269197,FLAP,10836,1PU641,2.61,0.01,0.0011
A20388501269999,FLAP,10836,1PU641,2.61,0.014,0.0011
A2038850134,CLAMP,1812,1PU641,2.61,0.009,0.00016
A2038850153,GRILLE,59460,1PU641,2.61,0.074,0.02664
A2038850181,LICENSE PLATE HOLDER,27066,1PU641,2.61,0.166,0.06048
A2038850222,COVER,8598,1PU641,2.61,0.057,0.00384
A20388502263567,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502263586,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502265359,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502265904,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502267753,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502269040,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502269197,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502269723,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502269744,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502269775,FLAP,6666,1PU641,2.61,0.014,0.00216
A20388502269999,FLAP,6666,1PU641,2.61,0.014,0.00216
A2038850253,GRILLE,59460,1PU641,2.61,0.074,0.02664
A2038850281,LICENSE PLATE HOLDER,27066,1PU641,2.61,0.108,0.02232
