PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A22169005498K62,TRIM,832116,1PV623,2.38,1.316,1.58355
A22169005498L41,TRIM,832116,1PV623,2.38,1.588,1.21716
A22169005499E38,TRIM,832116,1PV623,2.38,1.365,1.21716
A22169006009F28,"TRIM, LOAD COMPARTMENT",115518,1PV623,2.38,1.92,1.87
A2216900614,BRACKET,3756,1PV623,2.38,0.048,0.0015
A22169006257J16,"TRIM, C-PILLAR",48096,1PV623,2.38,0.454,0.15824
A22169006257M18,"TRIM, C-PILLAR",48096,1PV623,2.38,0.454,0.15824
A22169006258L48,"TRIM, C-PILLAR",48096,1PV623,2.38,0.454,0.15824
A22169006258Q22,"TRIM, C-PILLAR",48096,1PV623,2.38,0.487,0.15824
A22169006259E63,"TRIM, C-PILLAR",48096,1PV623,2.38,0.454,0.15824
A22169006259G95,"TRIM, C-PILLAR",48096,1PV623,2.38,0.454,0.15824
A22169007009F28,"TRIM, LOAD COMPARTMENT",338832,1PV623,2.38,1.938,1.76985
A22169007257J34,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.563,1.404
A22169007257M18,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.55,0.58752
A22169007258M09,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.57,1.44612
A22169007258Q22,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.546,1.44612
A22169007259G95,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.546,1.44612
A22169007419F28,"TRIM, LOAD COMPARTMENT",114396,1PV623,2.38,2.502,1.0998
A22169007497J34,TRIM,270888,1PV623,2.38,1.191,0.41216
A22169007498M07,TRIM,270888,1PV623,2.38,1.191,0.41216
A22169007499E63,TRIM,270888,1PV623,2.38,1.071,1.21716
A22169008009F28,"TRIM, LOAD COMPARTMENT",117288,1PV623,2.38,1.9,2.8355
A2216900814,BRACKET,4152,1PV623,2.38,0.054,0.0014
A22169008257J34,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.573,1.44612
A22169008257M18,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.553,1.44612
A22169008258M09,"TRIM, WHEEL WELL",16050,1PV623,2.38,0.573,1.44612
A22169008258Q22,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.553,1.44612
A22169008259G95,"TRIM, WHEEL WELL",80220,1PV623,2.38,0.557,1.44612
A22169008419F28,TRIM,108714,1PV623,2.38,1.53,2.53952
A22169008497J16,TRIM,85440,1PV623,2.38,0.358,0.34056
A22169008497J34,TRIM,85440,1PV623,2.38,0.358,0.34056
A22169008498L48,TRIM,85440,1PV623,2.38,0.358,0.2
A22169008498M07,TRIM,85440,1PV623,2.38,0.358,0.34056
A22169008498Q22,TRIM,85440,1PV623,2.38,0.358,0.34056
A22169008499E63,TRIM,85440,1PV623,2.38,0.358,0.34056
A22169008499G95,TRIM,85440,1PV623,2.38,0.358,0.34056
A22169009419F28,TRIM,140604,1PV623,2.38,1.53,2.69266
A22169009497G44,"TRIM, REAR SHELF",422748,1PV623,2.38,0.472,0.5336
A22169009497M17,"TRIM, REAR SHELF",232920,1PV623,2.38,0.472,0.5336
A22169009498K62,"TRIM, REAR SHELF",232920,1PV623,2.38,0.464,0.5336
A22169009498L41,"TRIM, REAR SHELF",413634,1PV623,2.38,0.472,0.5336
A22169009499E38,"TRIM, REAR SHELF",424842,1PV623,2.38,0.453,0.5336
A22169009509E57,"TRIM, ROOF",215292,1PV623,2.38,3.994,6.708
A22169010419F28,TRIM,116670,1PV623,2.38,1.464,2.69266
A22169010497G44,TRIM,833718,1PV623,2.38,0,0
A22169010497M17,TRIM,833718,1PV623,2.38,0,0
A22169010498L41,TRIM,833718,1PV623,2.38,1.297,1.21716
A22169010499E38,TRIM,833718,1PV623,2.38,1.38,1.21716
A22169010508L64,"TRIM, ROOF",208956,1PV623,2.38,3.63,6.708
A22169010509E57,"TRIM, ROOF",208956,1PV623,2.38,3.718,6.708
A22169011007J16,"TRIM, REAR SHELF",95058,1PV623,2.38,0.364,0.35904
A22169011007J34,"TRIM, REAR SHELF",85440,1PV623,2.38,0,0
A22169011008L48,"TRIM, REAR SHELF",85440,1PV623,2.38,0.368,0.34056
A22169011009E63,"TRIM, REAR SHELF",85440,1PV623,2.38,0.368,0.34056
A2216901114,BRACKET,12696,1PV623,2.38,0.017,0.001584
A22169011257L39,"TRIM, B-PILLAR",46398,1PV623,2.38,0.285,0.15824
A22169011257L79,"TRIM, B-PILLAR",46398,1PV623,2.38,0.27,0.15824
A22169011257N38,"TRIM, B-PILLAR",46398,1PV623,2.38,0.277,0.15824
A22169011258P32,"TRIM, B-PILLAR",46398,1PV623,2.38,0.268,0.15824
A22169011258R90,"TRIM, B-PILLAR",46398,1PV623,2.38,0.285,0.15824
A22169011259H87,"TRIM, B-PILLAR",46398,1PV623,2.38,0.285,0.15824
A22169011267J34,"TRIM, B-PILLAR",246858,1PV623,2.38,0.906,0.37665
A22169011267M18,"TRIM, B-PILLAR",246858,1PV623,2.38,0.906,0.37665
A22169011268Q22,"TRIM, B-PILLAR",246858,1PV623,2.38,0.889,0.3807
A22169011269G95,"TRIM, B-PILLAR",246858,1PV623,2.38,0.906,0.37665
A2216901130,COVER,404532,1PV623,2.38,1,0.1612
A22169011307M14,COVER,362406,1PV623,2.38,1.008,0.150903
A2216901214,BRACKET,12696,1PV623,2.38,0.017,0.001584
A22169012257L39,"TRIM, B-PILLAR",46398,1PV623,2.38,0.285,0.15824
A22169012257L79,"TRIM, B-PILLAR",46398,1PV623,2.38,0.285,0.15824
A22169012257N38,"TRIM, B-PILLAR",46398,1PV623,2.38,0.275,0.15824
A22169012258P32,"TRIM, B-PILLAR",46398,1PV623,2.38,0.285,0.15824
A22169012258R90,"TRIM, B-PILLAR",46398,1PV623,2.38,0.276,0.15824
A22169012259G25,"TRIM, B-PILLAR",46398,1PV623,2.38,0.285,0.15824
A22169012259H87,"TRIM, B-PILLAR",46398,1PV623,2.38,0.285,0.15824
A22169012267J34,"TRIM, B-PILLAR",246858,1PV623,2.38,0.889,0.28917
A22169012267M18,"TRIM, B-PILLAR",246858,1PV623,2.38,0.876,0.3627
A22169012268Q22,"TRIM, B-PILLAR",246858,1PV623,2.38,0.881,0.37665
A22169012269G95,"TRIM, B-PILLAR",246858,1PV623,2.38,0.876,0.3627
A22169013007J34,"TRIM, WHEEL WELL",63564,1PV623,2.38,0.584,1.1616
A22169013007M18,"TRIM, WHEEL WELL",63564,1PV623,2.38,0.584,1.17216
A22169013008M09,"TRIM, WHEEL WELL",63564,1PV623,2.38,0.584,1.17216
A22169013008Q22,"TRIM, WHEEL WELL",78300,1PV623,2.38,0.54,1.24542
A22169013009G95,"TRIM, WHEEL WELL",69552,1PV623,2.38,0.54,1.24542
A22169013257M18,"TRIM, A-PILLAR",74616,1PV623,2.38,0.29,0.192
A22169013258Q22,"TRIM, A-PILLAR",74616,1PV623,2.38,0.29,0.192
A22169013259G95,"TRIM, A-PILLAR",74616,1PV623,2.38,0.29,0.192
A22169013267G17,TRIM,285096,1PV623,2.38,0.903,0.3807
A22169013267G48,TRIM,285096,1PV623,2.38,0.903,0.3807
