PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
B66401302,SEAT COVERS,49914,2LZ742,2.61,0.52,0.19305
B66401303,SEAT COVER,49914,2LZ742,2.61,0.52,0.19305
B66401304,SEAT COVERS,49914,2LZ742,2.61,0.52,0.19305
B66401305,SEAT COVER,49914,2LZ742,2.61,0.427,0.14
B66401306,SEAT COVERS,49914,2LZ742,2.61,0.445,0.14
B66401307,SEAT COVER,49914,2LZ742,2.61,0.52,0.19305
B66401308,SEAT COVERS,49914,2LZ742,2.61,0.52,0.19305
B66401309,SEAT COVER,49914,2LZ742,2.61,0.52,0.19305
B66401310,SEAT COVERS,49914,2LZ742,2.61,0.52,0.19305
B66401311,SEAT COVER,49914,2LZ742,2.61,0.415,0.14
B66401312,SEAT COVERS,49914,2LZ742,2.61,0.52,0.19305
B66401313,SEAT COVERS,49914,2LZ742,2.61,0.52,0.19305
B66401314,SEAT COVERS,49914,2LZ742,2.61,0.52,0.19305
B66401315,SEAT COVERS,49914,2LZ742,2.61,0.375,0.14
B66401316,SEAT COVERS,16134,2LZ742,2.61,0.52,0.0418
B66401318,SEAT COVERS,49914,2LZ742,2.61,0.5,0.1804
B66401319,SEAT COVERS,49914,2LZ742,2.61,0.5,0.1804
B66401320,SEAT COVERS,49914,2LZ742,2.61,0.42,0.1296
B66401321,SEAT COVER,49914,2LZ742,2.61,0.418,0.14
B66401322,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401323,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401324,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401325,SEAT COVER,49914,2LZ742,2.61,0.415,0.14
B66401326,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401327,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401328,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401329,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401330,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401331,SEAT COVER,49914,2LZ742,2.61,0.4,0.14
B66401332,SEAT COVER,49914,2LZ742,2.61,0.424,0.19305
B66401350,SEAT COVER,44874,2LZ742,2.61,0.785,0.096
B66401351,SEAT COVER,44874,2LZ742,2.61,0.783,0.096
B66401352,SEAT COVER,44874,2LZ742,2.61,0.797,0.0912
