PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A2313503200,TIE ROD,43914,1PV345,2.25,0.438,0.0112
A2313503300,TIE ROD,43914,1PV345,2.25,0.438,0.0112
A2463301700,TIE ROD,28986,1PV345,2.25,0.9,0.01495
A2463301800,TIE ROD,28986,1PV345,2.25,0.907,0.01645
A2463380000,TIE ROD,33486,1PV345,2.25,0.51,0.00384
A246338000064,TIE ROD,33486,1PV345,2.25,0.51,0.00384
A2463500053,TIE ROD,11814,1PV345,2.25,0.378,0.01274
A2513300703,TIE ROD,56748,1PV345,2.25,0.972,0.0248
A2513300803,TIE ROD,56748,1PV345,2.25,0.954,0.0248
A1403500446,FLANGE,204444,1PV349,2.25,2.612,0.03468
A1403507801,REAR AXLE SHAFT FLANGE,200436,1PV349,2.25,0,0
A1693570208,REAR-AXLE WHEEL FLANGE,11358,1PV349,2.25,1.55,0.0234
A2213300025,FRONT WHEEL HUB,508998,1PV349,2.25,4.305,0.03468
A2933570000,REAR-AXLE WHEEL FLANGE,57462,1PV349,2.25,1.799,0.085995
A1663570208,REAR-AXLE WHEEL FLANGE,69168,1PV349,2.25,2.242,0.03792649
A1663570900,REAR-AXLE WHEEL FLANGE,69168,1PV349,2.25,2.242,0.03792649
A166357090064,REAR-AXLE WHEEL FLANGE,69168,1PV349,2.25,2.239,0
A1693370145,FLANGE,36498,1PV349,2.25,1.578,0.02304
A1973570008,REAR-AXLE WHEEL FLANGE,91932,1PV349,2.25,1.7,0.0234
A2033370045,FLANGE,105714,1PV349,2.25,2.203,0.0234
A2043300525,FRONT WHEEL HUB,122592,1PV349,2.25,4.36,0.03468
A2043300625,FRONT WHEEL HUB,99996,1PV349,2.25,2.4,0.03468
A2043370345,"BLIND FLANGE, ROUND",41520,1PV349,2.25,0.714,0.01089
A2053340200,WHEEL BEARING,106896,1PV349,2.25,3.535,0.0456
A2053340300,WHEEL BEARING,119052,1PV349,2.25,3.69,0.0456
A2053340400,WHEEL BEARING,106896,1PV349,2.25,3.574,0.0456
A205334040069,WHEEL BEARING,106896,1PV349,2.25,3.574,0.0456
A2053570400,REAR-AXLE WHEEL FLANGE,91758,1PV349,2.25,1.71,0.02548
A2093300325,FRONT WHEEL HUB,94908,1PV349,2.25,2.017,0.03468
A2093570008,FLANGE,67770,1PV349,2.25,1.575,0.02028
A2093570108,FLANGE,141510,1PV349,2.25,1.539,0.02548
A2113570508,FLANGE,55116,1PV349,2.25,1.957,0.03468
A2123300025,FRONT WHEEL HUB,147258,1PV349,2.25,2.45,0.03468
A2133570500,REAR-AXLE WHEEL FLANGE,91758,1PV349,2.25,1.87,0.02736
A2133572300,REAR-AXLE WHEEL FLANGE,91758,1PV349,2.25,1.9,0.04
A2183300125,FRONT WHEEL HUB,150210,1PV349,2.25,2.31,0.03468
A2203370045,FLANGE,111738,1PV349,2.25,2.239,0.0234
A2213300225,FRONT WHEEL HUB,146946,1PV349,2.25,2.444,0.03468
A2213370245,SHAFT FLANGE,111738,1PV349,2.25,1.855,0.0234
A2213570208,REAR-AXLE WHEEL FLANGE,72072,1PV349,2.25,1.9,0.02304
A2223570108,REAR-AXLE WHEEL FLANGE,57756,1PV349,2.25,1.9,0.0234
A2223570300,REAR-AXLE WHEEL FLANGE,57756,1PV349,2.25,1.9,0.0234
A2303570308,FLANGE,93444,1PV349,2.25,1.735,0.0234
A2463370145,SHAFT FLANGE,36498,1PV349,2.25,1.432,0.02592
A2513320014,WHEEL PIVOT,70752,1PV349,2.25,1.52,0.02197
A2053571300,REAR-AXLE WHEEL FLANGE,91758,1PV349,2.25,1.985,0.04
A1693261600,SHOCK ABSORBER,103074,1PV355,2.25,1.476,0.02376
A2113262400,SHOCK ABSORBER,324024,1PV355,2.25,3.602,0.08712
A1643202931,SHOCK ABSORBER,364794,1PV355,2.25,4.585,0.12544
A1663200830,SHOCK ABSORBER,392628,1PV355,2.25,4.669,0.11664
A1663201930,SHOCK ABSORBER,392628,1PV355,2.25,4.7,0.10647
A1663202630,SHOCK ABSORBER,392628,1PV355,2.25,4.652,0.1274
A1713200430,SHOCK ABSORBER,173700,1PV355,2.25,4.889,0.23161
A1713200530,SHOCK ABSORBER,207780,1PV355,2.25,4.86,0.23161
A1713260300,SHOCK ABSORBER,133614,1PV355,2.25,1.498,0.02555
A1713260500,SHOCK ABSORBER,161682,1PV355,2.25,1.516,0.0567
A1723201430,SHOCK-ABSORBER STRUT,213150,1PV355,2.25,4.968,0.36234
A1723201630,SHOCK ABSORBER,182094,1PV355,2.25,1.562,0.05082
A1723202730,SHOCK-ABSORBER STRUT,214026,1PV355,2.25,4.965,0.36234
A1723202830,SHOCK ABSORBER,182094,1PV355,2.25,1.565,0.05082
A2033206430,SHOCK ABSORBER,130278,1PV355,2.25,4.32,0.3703
A203320643064,SHOCK ABSORBER,130278,1PV355,2.25,4.244,0.3703
A2033207230,TS SHOCK ABSORBER,130278,1PV355,2.25,4.296,0.3703
A203320723064,TS SHOCK ABSORBER,130278,1PV355,2.25,4.296,0.3703
A2033208030,TS SHOCK ABSORBER,136962,1PV355,2.25,4.439,0.37559
A203320803064,TS SHOCK ABSORBER,136962,1PV355,2.25,4.439,0.37559
A2033208330,TS SHOCK ABSORBER,133884,1PV355,2.25,4.479,0.37559
A203320833064,TS SHOCK ABSORBER,133884,1PV355,2.25,4.479,0.37559
A2033261900,SHOCK ABSORBER,133614,1PV355,2.25,1.483,0.02555
A2033264300,SHOCK ABSORBER,130620,1PV355,2.25,1.483,0.02555
A2033264400,SHOCK ABSORBER,130620,1PV355,2.25,1.483,0.02555
A2043200931,SHOCK ABSORBER,143700,1PV355,2.25,2,0.07
A2043201231,SHOCK ABSORBER,144900,1PV355,2.25,2.17,0.08712
A2043203230,SHOCK-ABSORBER STRUT,282708,1PV355,2.25,5.429,0.20026
A204320323064,SHOCK-ABSORBER STRUT,281724,1PV355,2.25,5.429,0.20026
A2043204430,SHOCK-ABSORBER STRUT,182868,1PV355,2.25,5.402,0.20026
A2043204730,SHOCK-ABSORBER STRUT,183126,1PV355,2.25,5.443,0.20026
A204320473064,SHOCK-ABSORBER STRUT,183126,1PV355,2.25,5.443,0.20026
A2043204830,SHOCK-ABSORBER STRUT,157950,1PV355,2.25,4.721,0.20026
A2043205530,SHOCK-ABSORBER STRUT,184974,1PV355,2.25,5.43,0.20026
A204320553064,SHOCK-ABSORBER STRUT,184974,1PV355,2.25,5.43,0.20026
A2043206030,SHOCK-ABSORBER STRUT,285552,1PV355,2.25,5.413,0.20026
A204320603064,SHOCK-ABSORBER STRUT,284562,1PV355,2.25,5.413,0.20026
A2043263900,SHOCK ABSORBER,143700,1PV355,2.25,1.527,0.02555
A2043265900,SHOCK ABSORBER,143700,1PV355,2.25,2,0.08589963
A2043266000,SHOCK ABSORBER,143700,1PV355,2.25,1.726,0.0396
A2043266200,SHOCK ABSORBER,147150,1PV355,2.25,1.716,0.0567
A2043266900,SHOCK ABSORBER,148758,1PV355,2.25,2.22,0.08712
A2043269700,SHOCK ABSORBER,431136,1PV355,2.25,2.712,0.0567
A2093201230,SHOCK ABSORBER,173700,1PV355,2.25,4.324,0.3703
A209320123064,SHOCK ABSORBER,173700,1PV355,2.25,4.233,0.3703
A2093202830,TS SHOCK ABSORBER,168966,1PV355,2.25,4.478,0.3703
A209320283064,TS SHOCK ABSORBER,168966,1PV355,2.25,4.478,0.3703
A2093203730,TS SHOCK ABSORBER,173700,1PV355,2.25,4.471,0.37559
A209320373064,TS SHOCK ABSORBER,173700,1PV355,2.25,4.471,0.37559
A2093260800,SHOCK ABSORBER,136962,1PV355,2.25,1.483,0.0343
A2113266800,SHOCK ABSORBER,340722,1PV355,2.25,3.727,0.08712
A2113266900,SHOCK ABSORBER,340722,1PV355,2.25,3.327,0.15435
A2113267000,SHOCK ABSORBER,340722,1PV355,2.25,3.31,0.15435
A2113267300,SHOCK ABSORBER,340722,1PV355,2.25,3.772,0.08712
A2123202530,SHOCK ABSORBER,445518,1PV355,2.25,4.205,0.11407
A2123202630,SHOCK ABSORBER,435516,1PV355,2.25,4.193,0.1344
A2123202730,SHOCK ABSORBER,307638,1PV355,2.25,3.992,0.139896
A2123202830,SHOCK ABSORBER,307638,1PV355,2.25,3.992,0.161975
A2123203130,SHOCK ABSORBER,290718,1PV355,2.25,4.218,0.090625
A2123203230,SHOCK ABSORBER,290718,1PV355,2.25,4.219,0.090625
A2183201930,SHOCK ABSORBER,435660,1PV355,2.25,4.234,0.1344
A2183202030,SHOCK ABSORBER,429216,1PV355,2.25,4.178,0.09140625
A2183202130,SHOCK ABSORBER,307548,1PV355,2.25,4.1,0.1344
A2183202230,SHOCK ABSORBER,307638,1PV355,2.25,3.992,0.1596
A2183202330,SHOCK ABSORBER,440052,1PV355,2.25,4.255,0.1344
A2183202430,SHOCK ABSORBER,440052,1PV355,2.25,4.194,0.1344
A2183202530,SHOCK ABSORBER,431388,1PV355,2.25,0,0
A2183231900,SHOCK-ABSORBER STRUT,442524,1PV355,2.25,7.628,0.32
A2183232000,SHOCK-ABSORBER STRUT,432576,1PV355,2.25,7.639,0.32
