PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A20376002186816,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002187368,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002187747,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002187753,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189040,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189143,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189170,COVER CAP,12552,1PV649,3.88,0.009,0.0014
A20376002189185,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189189,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189197,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189650,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189723,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189762,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189775,COVER CAP,12552,1PV649,3.88,0.009,0.00175
A20376002189999,COVER CAP,11604,1PV649,3.88,0.009,0.0032
A2037600234,BEARING BRACKET,16950,1PV649,3.88,0.185,0.01134
A2037600334,BEARING BRACKET,8544,1PV649,3.88,0.185,0.01134
A2037600434,BEARING BRACKET,8544,1PV649,3.88,0.185,0.01134
A2037600734,BEARING BRACKET,18876,1PV649,3.88,0.155,0.0104
A2037600834,BEARING BRACKET,18876,1PV649,3.88,0.155,0.0104
A2037600934,BEARING BRACKET,18876,1PV649,3.88,0.145,0.01274
A2037601034,BEARING BRACKET,18876,1PV649,3.88,0.145,0.01274
A2037601177,GUIDE,6252,1PV649,3.88,0.022,0.0012
A2037601277,GUIDE,6252,1PV649,3.88,0.022,0.0012
A20376013771623,GUIDE,13638,1PV649,3.88,0.022,0.002
A20376013771693,GUIDE,13638,1PV649,3.88,0.022,0.002
A20376013773544,GUIDE,13638,1PV649,3.88,0.021,0.002
A20376013773567,GUIDE,13638,1PV649,3.88,0.022,0.002
A20376013773586,GUIDE,13638,1PV649,3.88,0.022,0.002
A20376013775345,GUIDE,13638,1PV649,3.88,0.022,0.002
