PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A6634700141,MOUNTING PLATE,123156,2LVP15,2.25,0.533,0.0112
A6634700147,SHIELD,146400,2LVP15,2.25,1.205,0.08932
A6634700241,MOUNTING PLATE,123942,2LVP15,2.25,0.498,0.0107736
A6634710005,SUPPORTING RAIL,132876,2LVP15,2.25,1.498,0.09009
A6634751540,BRACKET,56466,2LVP15,2.25,0.768,0.0075075
A6634754327,BRACKET,73350,2LVP15,2.25,0.524,0.0704
A6634756327,BRACKET,127764,2LVP15,2.25,10.629,0.303
A6634756427,BRACKET,45210,2LVP15,2.25,0.552,0.00532
A6634780037,PROTECTIVE COVER,97626,2LVP15,2.25,0.768,0.01368
A6734700220,FILLER NECK,63228,2LVP15,2.25,0.509,0.00272
A6734700320,FILLER NECK,77304,2LVP15,2.25,0.453,0.0108
A6734760136,BRACKET,1758,2LVP15,2.25,0.003,0.00027
A6734760236,BRACKET,6546,2LVP15,2.25,0.43,0.01456
A6744710032,CAP,24828,2LVP15,2.25,0.388,0.00144
A6764760136,BRACKET,4788,2LVP15,2.25,0.12,0.00153
A6994700026,RISER,111366,2LVP15,2.25,0.084,0.0048
A6994700843,BASE,599652,2LVP15,2.25,26.08,0.38272
A6994700943,BASE,599652,2LVP15,2.25,25.22,0.43424
A6994710522,REINFORCEMENT,1254,2LVP15,2.25,3.252,0.222
A6994740059,SEALING RING,7338,2LVP15,2.25,0.004,0.00004
A9041400955,PRESSURE LINE,29514,2LVP15,2.25,0.05,0.0036
A9061401055,PRESSURE LINE,25266,2LVP15,2.25,0.044,0.0036
A9064730040,BRACKET,19374,2LVP15,2.25,0,0
A9241400555,PRESSURE LINE,25902,2LVP15,2.25,0.049,0.00351
A9304700041,MOUNTING PLATE,10332,2LVP15,2.25,0.361,0.00204
A9304702424,SUCTION LINE,41202,2LVP15,2.25,0.19,0.195
A9304710038,SWAP PROTECTION,15090,2LVP15,2.25,0.066,0.0012
A9304710041,BRACKET,5622,2LVP15,2.25,0.093,0.0027
A9304710241,BRACKET,29022,2LVP15,2.25,0.676,0.009
A9304710441,BRACKET,29304,2LVP15,2.25,0.535,0.01512
A9304710541,BRACKET,29304,2LVP15,2.25,0.51,0.01628
A9304750227,BRACKET,10860,2LVP15,2.25,0.421,0.0096
A9304750240,BRACKET,11682,2LVP15,2.25,0.401,0.00304
A9304750324,CLAMPING BOLT,9882,2LVP15,2.25,0.162,0.0004
A9304750327,BRACKET,5598,2LVP15,2.25,0.205,0.0051
A9304750340,BRACKET,2934,2LVP15,2.25,0.053,0.00027
A9304750424,CLAMPING BOLT,9138,2LVP15,2.25,0.133,0.00036
A9304750524,CLAMPING BOLT,9882,2LVP15,2.25,0.164,0.00044
A9304750540,BRACKET,21282,2LVP15,2.25,0.713,0.00675
