PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A20991080475D80,COVER,333828,1PV970,2.38,0,0
A20991080477F46,COVER,333828,1PV970,2.38,0,0
A20991080937F99,COVER,398430,1PV970,2.38,0,0
A20991081936C37,"COVER, DRIVER SEAT BCKRST",398430,1PV970,2.38,1.3,0
A20991081939D08,"COVER, DRIVER SEAT BCKRST",398430,1PV970,2.38,1.3,0.245
A20991082475C63,COVER,333828,1PV970,2.38,1.9,0
A20991082477F42,COVER,333828,1PV970,2.38,1.227,0.12648
A20991082477F46,COVER,333828,1PV970,2.38,1.9,0.42
A20991082478J38,COVER,333828,1PV970,2.38,1.9,0.42
A20991082933C57,"COVER, DRIVER SEAT BCKRST",460470,1PV970,2.38,1.235,0.147
A20991082936C37,"COVER, DRIVER SEAT BCKRST",398430,1PV970,2.38,1.24,0
A20991082939D08,"COVER, DRIVER SEAT BCKRST",460470,1PV970,2.38,1.24,0.294
A20991083463C57,COVER,363966,1PV970,2.38,0.95,0.1378
A20991083466C37,COVER,363966,1PV970,2.38,0.95,0.1378
A20991083469D08,COVER,363966,1PV970,2.38,0.906,0.1664
A20991083475C63,COVER,355350,1PV970,2.38,1.285,0.22968
A20991083477F42,COVER,355350,1PV970,2.38,1.285,0.22968
A20991083477F46,COVER,336414,1PV970,2.38,1.285,0.22968
A20991083477J88,COVER,355350,1PV970,2.38,1.038,0.29946
A20991083478J38,COVER,355350,1PV970,2.38,1.285,0.22968
A20991083479B50,COVER,355350,1PV970,2.38,1.285,0.22968
A20991083937F99,COVER,495204,1PV970,2.38,0,0
A20991084463C57,COVER,363966,1PV970,2.38,0.96,0.1782
A20991084466C37,COVER,363966,1PV970,2.38,0.96,0.1782
A20991084469D08,COVER,363966,1PV970,2.38,0.98,0.335
A20991084937F99,COVER,495204,1PV970,2.38,0,0
A20991085461B28,COVER,363966,1PV970,2.38,1.025,0
A20991085461B37,COVER,363966,1PV970,2.38,1.025,0
A20991085461B55,COVER,363966,1PV970,2.38,1.025,0.27216
A20991085463C81,COVER,363966,1PV970,2.38,1.025,0
A20991085463C86,COVER,363966,1PV970,2.38,1.025,0
A20991085465D15,COVER,363966,1PV970,2.38,1.025,0
A20991085465D39,COVER,363966,1PV970,2.38,1.025,0
A20991085466C59,COVER,363966,1PV970,2.38,1.025,0
A20991085467F99,COVER,363966,1PV970,2.38,1.025,0.27216
A20991085467G26,COVER,363966,1PV970,2.38,1.025,0
A20991085468H78,COVER,363966,1PV970,2.38,1.025,0
A20991085468J13,COVER,363966,1PV970,2.38,1.025,0
A20991085468K20,COVER,363966,1PV970,2.38,1.025,0.27216
A20991085468K28,COVER,363966,1PV970,2.38,1.025,0
A20991085469C05,COVER,363966,1PV970,2.38,1.025,0
A20991085935D15,COVER,485202,1PV970,2.38,0,0
A20991085937F99,COVER,485202,1PV970,2.38,0,0
