PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A20490549049999,ANTENNA,89802,1PV594,2.25,0.188,0.01215
A20490550049040,ANTENNA,68496,1PV594,2.25,0.164,0.01215
A20490550049775,ANTENNA,68496,1PV594,2.25,0,0
A20490550049999,ANTENNA,68496,1PV594,2.25,0.164,0.01215
A2049055104649051,ANTENNA,39702,1PV594,2.25,0.097,0.01326
A20490551049051,ANTENNA,39702,1PV594,2.25,0.097,0.01326
A2049055204649051,ANTENNA,59058,1PV594,2.25,0.121,0.01326
A20490552049051,ANTENNA,59058,1PV594,2.25,0.125,0.01326
A2049055304649040,ANTENNA,103938,1PV594,2.25,0.219,0.01694
A2049055304649999,ANTENNA,103938,1PV594,2.25,0.216,0.01694
A20490553049040,ANTENNA,103938,1PV594,2.25,0.219,0.01694
A20490553049775,ANTENNA,103938,1PV594,2.25,0.225,0
A20490553049999,ANTENNA,103938,1PV594,2.25,0.216,0.01694
A20490554049051,ANTENNA,41106,1PV594,2.25,0.099,0.00726
A2049055504649051,ANTENNA,50844,1PV594,2.25,0.122,0.01326
A20490555049051,ANTENNA,50844,1PV594,2.25,0.122,0.01326
A20490556049040,ANTENNA,36072,1PV594,2.25,0.138,0.00891
A20490556049999,ANTENNA,36072,1PV594,2.25,0.137,0.00891
A2049055804649051,ANTENNA,59058,1PV594,2.25,0.102,0.00891
A20490558049051,ANTENNA,59058,1PV594,2.25,0.102,0.00891
A2049055904649051,ANTENNA,36966,1PV594,2.25,0.101,0.01008
A20490559049051,ANTENNA,36966,1PV594,2.25,0.103,0.01008
A2049056004649040,ANTENNA,45192,1PV594,2.25,0.166,0.01694
A20490560049040,ANTENNA,45192,1PV594,2.25,0.166,0.01694
A20490560049999,ANTENNA,45192,1PV594,2.25,0.169,0.01694
A20490561049040,ANTENNA,74946,1PV594,2.25,0.2,0.01694
A20490561049775,ANTENNA,74946,1PV594,2.25,0.2,0.01694
A20490561049999,ANTENNA,74946,1PV594,2.25,0.206,0.02592
A20490562043996,ANTENNA,59562,1PV594,2.25,0.197,0
A2049056204649040,ANTENNA,59562,1PV594,2.25,0.197,0.01215
A2049056204649999,ANTENNA,59562,1PV594,2.25,0.197,0.01215
A20490562049040,ANTENNA,59562,1PV594,2.25,0.197,0.01215
A20490562049296,ANTENNA,59562,1PV594,2.25,0.197,0
A20490562049775,ANTENNA,59562,1PV594,2.25,0.198,0.01215
A20490562049999,ANTENNA,59562,1PV594,2.25,0.197,0.01215
A2049056304,ANTENNA AMPLIFIER,28068,1PV594,2.25,0.057,0.005
A2049056404,ANTENNA,18168,1PV594,2.25,0.045,0.00225
A2049057301,ANTENNA AMPLIFIER,56148,1PV594,2.25,0.039,0.0006
A2049062401,SPEAKER,14184,1PV594,2.25,0.304,0.043605
A2049063001,SPEAKER,176292,1PV594,2.25,4.42,0.41952
A2058200402,SPEAKER,19308,1PV594,2.25,0.122,0.0072
A205820040264,SPEAKER,19308,1PV594,2.25,0.122,0.0072
A2058200502,SPEAKER,19308,1PV594,2.25,0.138,0.01008
A205820050264,SPEAKER,19308,1PV594,2.25,0.138,0.01008
A2058200902,SPEAKER,19308,1PV594,2.25,0.102,0.01008
A2058201002,SPEAKER,15186,1PV594,2.25,0.19,0.0072
A205820100264,SPEAKER,15186,1PV594,2.25,0.19,0.0072
A2058201102,SPEAKER,61794,1PV594,2.25,0.902,0.09464
A2058201202,SPEAKER,61794,1PV594,2.25,0.893,0.09464
A205820120264,SPEAKER,65664,1PV594,2.25,0.893,0.09464
A2058201302,SPEAKER,61794,1PV594,2.25,0.89,0.09464
A2058201402,SPEAKER,61794,1PV594,2.25,0.892,0.09464
A2058201502,SPEAKER,36348,1PV594,2.25,0.598,0.09464
A2058201602,SPEAKER,36348,1PV594,2.25,0.627,0.09464
A205820160264,SPEAKER,36348,1PV594,2.25,0.627,0.09464
A2058204003,SPEAKER,9786,1PV594,2.25,0.016,0.0014
A2058204103,SPEAKER,19308,1PV594,2.25,0.046,0.0014
A2058204203,SPEAKER,18828,1PV594,2.25,0.101,0.0072
A2058204303,SPEAKER,28020,1PV594,2.25,0.128,0.0072
A2058205503,SPEAKER,36348,1PV594,2.25,0.58,0.08448
A2058205600,SPEAKER,28020,1PV594,2.25,0.128,0.01008
A205820560064,SPEAKER,28020,1PV594,2.25,0.128,0.01008
A2058205603,SPEAKER,36348,1PV594,2.25,0.58,0.08448
A2059005329,"CONTROL UNIT, COMPLETE",485724,1PV594,2.25,1.202,0.03864
A2059050015,RS ANT. CHANGEOVER SWITCH,17088,1PV594,2.25,0.01,0.00288
A205905001564,RS ANT. CHANGEOVER SWITCH,17088,1PV594,2.25,0.01,0.00288
A2059050411,ANTENNA,21600,1PV594,2.25,0.043,0.0032
A2059050511,ANTENNA,21444,1PV594,2.25,0.045,0.0032
A2059050616,ELECTRONIC COMPONENTS,107298,1PV594,2.25,0.058,0.006
A2059050716,ELECTRONIC COMPONENTS,107298,1PV594,2.25,0.053,0.00726
A2059051106,ANTENNA,15672,1PV594,2.25,0.021,0.00225
A2059051117,ANTENNA,11010,1PV594,2.25,0.047,0.00576
A2059051205,ANTENNA,24150,1PV594,2.25,0.062,0.00525
A2059051319,ANTENNA,15672,1PV594,2.25,0,0
A2059051918,RS ANT. CHANGEOVER SWITCH,17088,1PV594,2.25,0.007,0.00234
A2059052318,ANTENNA,13596,1PV594,2.25,0.014,0.00169
A2059052508,ANTENNA,24150,1PV594,2.25,0.218,0.0306
A2059053005,ANTENNA,15450,1PV594,2.25,0.066,0.00126
A2059054411,ANTENNA,33678,1PV594,2.25,0.08,0.0032
A2059054511,ANTENNA,35976,1PV594,2.25,0.079,0.00512
A2059055004,ANTENNA,24150,1PV594,2.25,0.049,0.01326
A2059055104,ANTENNA,24150,1PV594,2.25,0.044,0.01573
A2059055204,ANTENNA,24150,1PV594,2.25,0.048,0.01326
A2059055304,ANTENNA,24150,1PV594,2.25,0.043,0.01573
A2059055404,ANTENNA,24150,1PV594,2.25,0.04,0.0032
A2059055615,ANTENNA,21306,1PV594,2.25,0.043,0.0032
