PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A21168050362000,COVER,36354,1PV623,2.38,0.341,0.0351
A21168050399C08,FACING,27390,1PV623,2.38,0.278,0.0174
A21168051355C56,RAIL,19326,1PV623,2.38,0.101,0.01008
A21168051357F64,RAIL,19326,1PV623,2.38,0.101,0.01008
A21168051357F72,RAIL,19326,1PV623,2.38,0.101,0.01008
A21168051358J12,RAIL,19326,1PV623,2.38,0.101,0.01008
A21168051358L35,RAIL,19326,1PV623,2.38,0.103,0.01197
A21168051359051,RAIL,19326,1PV623,2.38,0.095,0.01008
A21168051359B51,RAIL,19326,1PV623,2.38,0.101,0.01044
A21168051360200,COVER,36354,1PV623,2.38,0.336,0.0351
A21168051399C08,FACING,242652,1PV623,2.38,0.93,0.08658
A21168051407F79,LINING,102012,1PV623,2.38,6.027,2.09664
A21168051407K37,LINING,29334,1PV623,2.38,6.027,2.09664
A21168051408J40,LINING,147594,1PV623,2.38,6.027,2.09664
A21168051408N09,LINING,34926,1PV623,2.38,6.027,2.09664
A21168052355C56,RAIL,18678,1PV623,2.38,0.056,0.00756
A21168052357F64,RAIL,18678,1PV623,2.38,0.056,0.00756
A21168052357F72,RAIL,18678,1PV623,2.38,0.056,0.00756
A21168052358J12,RAIL,18678,1PV623,2.38,0.056,0.00756
A21168052358L35,RAIL,18678,1PV623,2.38,0.056,0.00798
A21168052359051,RAIL,18678,1PV623,2.38,0.055,0.00777
A21168052359B51,RAIL,18678,1PV623,2.38,0.056,0.00777
A21168052360010,COVER,186714,1PV623,2.38,0.333,0.0351
A21168052399C08,COVER,40590,1PV623,2.38,1,0.16767
A21168053355C56,RAIL,18678,1PV623,2.38,0.057,0.00777
A21168053357F64,RAIL,18678,1PV623,2.38,0.056,0.00777
A21168053357F72,RAIL,18678,1PV623,2.38,0.056,0.00777
A21168053358J12,RAIL,18678,1PV623,2.38,0.057,0.00777
A21168053358L35,RAIL,18678,1PV623,2.38,0.057,0.00777
A21168053359051,RAIL,18678,1PV623,2.38,0.055,0.00777
A21168053359B51,RAIL,18678,1PV623,2.38,0.056,0.00777
A21168053362200,COVER,43314,1PV623,2.38,0.278,0.0351
A211680533920,FACING,201870,1PV623,2.38,0.516,0.13662
A21168053395C64,FACING,273762,1PV623,2.38,0.516,0.13662
A21168053397F97,FACING,273762,1PV623,2.38,0.526,0.13662
A21168053398J61,FACING,129870,1PV623,2.38,0.526,0.13662
