PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A2204760136,BRACKET,9768,1OV637,2.61,0.066,0.00168
A2204760184,DAMPING STRIP,4656,1OV637,2.61,0.028,0.0006
A2204760284,DAMPING STRIP,1200,1OV637,2.61,0.013,0.00024
A2204760301,LINE,10224,1OV637,2.61,0.45,2.5116
A2204760327,HOSE,15600,1OV637,2.61,0.01,0.00042
A2204760401,LINE,27696,1OV637,2.61,0.125,3.0362
A2204760426,HOSE,11400,1OV637,2.61,0.036,0.06
A2204760427,HOSE,4452,1OV637,2.61,0.012,0.00032
A2204760527,HOSE,4452,1OV637,2.61,0.02,0.00015
A2204760627,HOSE,27000,1OV637,2.61,0.01,0.00028
A2204760636,BRACKET,2376,1OV637,2.61,0.03,0.00224
A2204760926,HOSE,13008,1OV637,2.61,0.034,0.00108
A2204760936,BRACKET,20622,1OV637,2.61,0.063,0.0036
A2204761026,HOSE,9840,1OV637,2.61,0.029,0.0018
A2204761101,LINE,17826,1OV637,2.61,0.3,1.008
A2204761226,HOSE,9024,1OV637,2.61,0.01,0.00032
A2204761301,LINE,28260,1OV637,2.61,0.04,0.2232
A2204761327,HOSE,17400,1OV637,2.61,0.045,0.0084
A2204761401,LINE,16986,1OV637,2.61,0.25,1.008
A2204761501,LINE,19254,1OV637,2.61,0.25,1.008
A2204761601,LINE,43800,1OV637,2.61,0.115,0.0046
A2204762001,LINE,25398,1OV637,2.61,0.035,0.1472
A2204762026,HOSE,6648,1OV637,2.61,0.029,0.00063
A2204762101,LINE,48600,1OV637,2.61,0.063,0.319605
A2204762126,HOSE,4536,1OV637,2.61,0.029,0.00054
A2204762226,HOSE,8112,1OV637,2.61,0.015,0.00078
A2204762301,LINE,8520,1OV637,2.61,0.015,0.2331
A2204762326,HOSE,28614,1OV637,2.61,0.254,0.0308
A2204762401,LINE,19254,1OV637,2.61,0.25,1.008
A2204762626,HOSE,16800,1OV637,2.61,0.026,0.00234
A2204762801,LINE,11580,1OV637,2.61,0.01,0.08092
A2204762826,HOSE,2580,1OV637,2.61,0.019,0.0007
A2204762875,FUEL HOSE,32400,1OV637,2.61,0.417,0.0804
A2204763175,FUEL HOSE,32088,1OV637,2.61,0.427,0.07616
A2204763326,HOSE,4698,1OV637,2.61,0.036,0.0034
A2204763801,LINE,16650,1OV637,2.61,0.25,1.008
A2204763901,LINE,5598,1OV637,2.61,0.052,0.05824
A2204764026,HOSE,13278,1OV637,2.61,0.056,0.00234
A2204764101,LINE,11454,1OV637,2.61,0.054,0.0144
A2204764301,LINE,13200,1OV637,2.61,0.1,0.00385
A2204764401,LINE,9630,1OV637,2.61,0.056,0.74358
A2204764501,LINE,9546,1OV637,2.61,0.06,0.42042
A2204764801,LINE,18180,1OV637,2.61,0.3,1.008
A2204764901,LINE,13662,1OV637,2.61,0.15,7.78932
A2204765001,LINE,16986,1OV637,2.61,0.25,2.4108
A2204765101,LINE,18180,1OV637,2.61,0.175,1.92
A2204765175,FUEL HOSE,47592,1OV637,2.61,0.51,0.11457
A2204765226,HOSE,3966,1OV637,2.61,0.015,0.00096
