PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A23168096018Q97,"COVER, FOOTWELL",40662,1PV623,2.38,0.591,0.057664
A23168096019051,"COVER, FOOTWELL",40662,1PV623,2.38,0.591,0.29733
A2316809636,COVERING PANEL,447198,1PV623,2.38,0.189,0.0342
A23168098018Q99,"COVER, INSTRUMENT PANEL",138474,1PV623,2.38,0,0
A23168098019H15,"COVER, INSTRUMENT PANEL",138474,1PV623,2.38,0.564,0.13728
A2316809900,TRIM STRIP,122520,1PV623,2.38,0.056,0.006
A23168099013B92,"COVER, INSTRUMENT PANEL",168144,1PV623,2.38,0.558,0.13728
A23168099017F06,"COVER, INSTRUMENT PANEL",168144,1PV623,2.38,0,0
A23168099017N42,"COVER, INSTRUMENT PANEL",168144,1PV623,2.38,0,0
A23168099018R01,"COVER, INSTRUMENT PANEL",168144,1PV623,2.38,0,0
A23168099018T33,"COVER, INSTRUMENT PANEL",168144,1PV623,2.38,0,0
A23168099019E38,"COVER, INSTRUMENT PANEL",168144,1PV623,2.38,0.558,0.13728
A23168400009051,BRACING,19296,1PV623,2.38,0.369,0.02944
A2316840100,BRACING,30126,1PV623,2.38,0.354,0.16473
A2316840137,BRACING,26124,1PV623,2.38,0.626,0.12496
A2316840200,BRACING,26148,1PV623,2.38,0.644,0.12672
A231684020064,BRACING,26148,1PV623,2.38,0.644,0.12672
A2316840237,BRACING,26148,1PV623,2.38,0.608,0.12496
A23168403009051,BRACING,7470,1PV623,2.38,0.202,0.147
A23168405379051,BRACING,7470,1PV623,2.38,0.191,0.120516
A23168407379051,BRACING,18072,1PV623,2.38,0.393,0.2967
A2316840837,BRACING,30126,1PV623,2.38,0.375,0.1615
A2316890037,COVERING PANEL,10116,1PV623,2.38,0.047,0.0072
A2316890137,COVERING PANEL,10968,1PV623,2.38,0.047,0.0070152
A2316890237,COVERING PANEL,8982,1PV623,2.38,0.045,0.0072
A2316890337,COVERING PANEL,10086,1PV623,2.38,0.045,0.0072
A23169000048R01,"COVER, REAR SHELF",466836,1PV623,2.38,1.9,0.2736
A23169000049E38,"COVER, REAR SHELF",466836,1PV623,2.38,2.123,0.192
A2316900014,BRACKET,7794,1PV623,2.38,0.015,0.00045
A23169000419F28,"TRIM, TRUNK LID",109734,1PV623,2.38,1.776,2.21234
A23169001048R01,"COVER, REAR SHELF",129192,1PV623,2.38,0.284,0.0512
A23169001049E38,"COVER, REAR SHELF",129192,1PV623,2.38,0.316,0.0512
A23169001349051,MOUNTING CONSULE,10452,1PV623,2.38,0.14,0.02574
A23169001419F08,"TRIM, LOAD COMPARTMENT",115836,1PV623,2.38,1.272,2.0691
A23169001419F28,"TRIM, LOAD COMPARTMENT",115836,1PV623,2.38,1.272,2.0064
A23169001707F06,COVER STRIP,180096,1PV623,2.38,0.872,0.34056
A23169001708R01,COVER STRIP,180096,1PV623,2.38,0,0
A23169001709E38,COVER STRIP,180096,1PV623,2.38,0.872,0.34056
A23169002048R01,"COVER, REAR SHELF",128922,1PV623,2.38,0.334,0.0512
A23169002049E38,"COVER, REAR SHELF",128922,1PV623,2.38,0.344,0.0512
A23169002349051,MOUNTING CONSULE,10452,1PV623,2.38,0.14,0.02662
A23169002419F08,"TRIM, LOAD COMPARTMENT",115836,1PV623,2.38,1.24,1.70694
A23169002419F28,"TRIM, LOAD COMPARTMENT",115836,1PV623,2.38,1.24,1.70694
A23169003251C13,"TRIM, REAR SIDE ELEMENT",187254,1PV623,2.38,0.804,0.6633
A23169003253E01,"TRIM, REAR SIDE ELEMENT",187254,1PV623,2.38,0.815,0.6633
A23169003257M83,"TRIM, REAR SIDE ELEMENT",187254,1PV623,2.38,0.804,0.6633
A23169003257Y25,"TRIM, REAR SIDE ELEMENT",187254,1PV623,2.38,0,0
A23169003258R00,"TRIM, REAR SIDE ELEMENT",187254,1PV623,2.38,0.808,1.0608
A23169003259H15,"TRIM, REAR SIDE ELEMENT",187254,1PV623,2.38,0.804,0.6633
A23169003419051,"TRIM, TRUNK SILL",23208,1PV623,2.38,1.014,1.24542
