PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A1404620072,NUT,3000,1OV984,2.61,0.019,0.00016
A1404620372,NUT,4776,1OV984,2.61,0.086,0.0005
A1409840025,BUSHING,7980,1OV984,2.61,0.016,0.00012
A1409880125,DOWEL,900,1OV984,2.61,0.001,0.00002
A1409900192,EXPANSION RIVET,2640,1OV984,2.61,0.001,0.00003
A1409900451,NUT,1920,1OV984,2.61,0.004,0.00004
A1632830072,NUT,3000,1OV984,2.61,0.04,0.00024
A1633330172,NUT,4200,1OV984,2.61,0.016,0.00008
A1633350072,NUT,7800,1OV984,2.61,0.085,0.0005
A1633380072,NUT,3000,1OV984,2.61,0.025,0.00012
A163338007264,NUT,2976,1OV984,2.61,0.025,0.00012
A1635870072,NUT,2550,1OV984,2.61,0.025,0.0012
A1683570472,NUT,9000,1OV984,2.61,0.071,0.00045
A1689900250,COLLAR NUT,1800,1OV984,2.61,0.052,0.00032
A1689970045,SEALING RING,1374,1OV984,2.61,0.001,0.00016
A1819970341,SEALING RING,1146,1OV984,2.61,0.004,0.00081
A181997034164,SEALING RING,1260,1OV984,2.61,0.004,0.00081
A1869900060,NUT,1980,1OV984,2.61,0.039,0.00025
A1869910055,LOCKING PIN,3288,1OV984,2.61,0.001,0.00001
A1979930015,SPRING,19200,1OV984,2.61,0.001,0.00003
A1989970040,SEALING RING,540,1OV984,2.61,0.001,0.00004
A2019900551,NUT,1080,1OV984,2.61,0.002,0.00001
A201990055102,NUT,1080,1OV984,2.61,0.002,0.00001
A2019930915,SPRING,2592,1OV984,2.61,0.014,0.00036
A2029840122,CLIP NUT,660,1OV984,2.61,0.023,0.00032
A2029970045,SEALING RING,990,1OV984,2.61,0.002,0.00036
A2029970145,SEALING RING,1800,1OV984,2.61,0.001,0.00004
A2029970645,SEALING RING,4200,1OV984,2.61,0.013,0.001
A202997064564,SEALING RING,3606,1OV984,2.61,0.013,0.001
A2029970845,SEALING RING,1398,1OV984,2.61,0.001,0.00009
A202997084564,SEALING RING,1800,1OV984,2.61,0.001,0.00009
A2104620260,SEALING RING,1200,1OV984,2.61,0.001,0.00004
A2109840025,NUT,1836,1OV984,2.61,0.007,0.00004
A2109840125,THREADED CHUCK,2352,1OV984,2.61,0.006,0.00004
A2109900251,NUT,3000,1OV984,2.61,0.006,0.00004
A2109971145,SEALING RING,810,1OV984,2.61,0.001,0.00036
A2159900051,NUT,2172,1OV984,2.61,0.008,0.00004
A3219900160,NUT,48660,1OV984,2.61,0.017,0.00009
A4609900197,RIVET,762,1OV984,2.61,0.001,0.00004
A4639970745,SEALING RING,3000,1OV984,2.61,0.001,0.00009
A6019970148,SEALING RING,660,1OV984,2.61,0.001,0.00009
A6019970345,O-RING,1800,1OV984,2.61,0.001,0.00004
A6019970445,SEALING RING,1680,1OV984,2.61,0.001,0.00004
A6019970448,SEALING RING,3540,1OV984,2.61,0.001,0.00004
A6019970745,SEALING RING,624,1OV984,2.61,0.001,0.00004
A6039970445,SEALING RING,2946,1OV984,2.61,0.007,0.00081
A6049970045,SEALING RING,3600,1OV984,2.61,0.012,0.00064
A6069970045,SEALING RING,3000,1OV984,2.61,0.002,0.00025
A6069970145,SEALING RING,3000,1OV984,2.61,0.002,0.00016
A6069970445,SEALING RING,4200,1OV984,2.61,0.003,0.00049
A6069970645,SEALING RING,2400,1OV984,2.61,0.005,0.00049
A6069970945,SEALING RING,858,1OV984,2.61,0.001,0.00004
A6069971045,SEALING RING,1200,1OV984,2.61,0.001,0.00009
A606997104564,SEALING RING,882,1OV984,2.61,0.001,0.00009
A6069971145,SEALING RING,2400,1OV984,2.61,0.002,0.00009
A6069971245,SEALING RING,1362,1OV984,2.61,0.001,0.00016
A6069971445,SEALING RING,1362,1OV984,2.61,0.001,0.00009
A6069971545,SEALING RING,882,1OV984,2.61,0.001,0.00004
A6171530072,NUT,1392,1OV984,2.61,0.005,0.00001
A6219970040,SEALING RING,1800,1OV984,2.61,0.001,0.00016
N000546005003,NUT,870,1OV984,2.61,0.001,0.00001
N000934007005,NUT,3822,1OV984,2.61,0.002,0.00001
N000935020001,NUT,10092,1OV984,2.61,0.065,0.00018
N006331006000,HEXAGON NUT,5400,1OV984,2.61,0.006,0.00001764
N070615010003,NUT,900,1OV984,2.61,0.007,0.00001
N304035004001,HEXAGON NUT,1800,1OV984,2.61,0.001,0.00001
N304035005001,HEXAGON NUT,1236,1OV984,2.61,0.002,0.00001
N308675008001,HEXAGON NUT,900,1OV984,2.61,0.003,0.00004
N308675012000,HEXAGON NUT,1302,1OV984,2.61,0.01,0.00004
N308675012001,HEXAGON NUT,2856,1OV984,2.61,0.007,0.00004
N910118016000,HEXAGON NUT,1926,1OV984,2.61,0.037,0.00018
N913001014001,NUT,1302,1OV984,2.61,0.028,0.00018
N913001014003,NUT,3906,1OV984,2.61,0.027,0.00012
N913014005001,CAPTIVE NUT,930,1OV984,2.61,0.003,0.00001
N915017012204,NUT,432,1OV984,2.61,0.022,0.00008
N915020008002,NUT,774,1OV984,2.61,0.006,0.00001
N915023006000,FITTING,1500,1OV984,2.61,0.015,0.00012
