PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A6706520102,ROOF BOW,77214,2TU612,2.61,2.721,0.184
A6706520202,ROOF BOW,99774,2TU612,2.61,2.772,0.4836
A6706520401,ROOF BOW,59130,2TU612,2.61,1.663,0.24206
A6706520602,ROOF BOW,99774,2TU612,2.61,2.598,0.68625
A6706520901,ROOF BOW,52266,2TU612,2.61,0.66,0.02891
A6706521001,ROOF BOW,52266,2TU612,2.61,0.68,0.02124
A6706540016,REINFORCEMENT,14346,2TU612,2.61,0.151,0.0091
A6706540116,REINFORCEMENT,15018,2TU612,2.61,0.283,0.00864
A6706541016,REINFORCEMENT,21894,2TU612,2.61,0.442,0.0264
A6706570009,PANELING,471828,2TU612,2.61,32,12.47754
A6706570709,PANELING,319014,2TU612,2.61,6.653,0.9672
A6706571409,PANELING,319014,2TU612,2.61,6.267,1.94688
A6706572209,PANELING,471828,2TU612,2.61,25.2,11.424
A6706572409,PANELING,418536,2TU612,2.61,21.995,10.54272
A6706572509,PANELING,418536,2TU612,2.61,21.91,9.568
A6706572609,PANELING,418536,2TU612,2.61,8.265,4.30848
A6906500216,REINFORCEMENT,116706,2TU612,2.61,2.134,0.0819
A6906500316,REINFORCEMENT,116706,2TU612,2.61,2.153,0.07644
A6906500416,REINFORCEMENT,55374,2TU612,2.61,0.963,0.02275
A6906500516,REINFORCEMENT,55374,2TU612,2.61,0.951,0.02275
A6906507716,REINFORCEMENT,36918,2TU612,2.61,1.285,0.04176
A6906507816,REINFORCEMENT,36918,2TU612,2.61,1.228,0.04704
A6906508316,REINFORCEMENT,52440,2TU612,2.61,1.527,0.05194
A6906508416,REINFORCEMENT,52440,2TU612,2.61,1.49,0.05292
A6906508516,REINFORCEMENT,27900,2TU612,2.61,0.976,0.01965
A6906508616,REINFORCEMENT,27900,2TU612,2.61,0.97,0.218755
A6906509216,REINFORCEMENT,42426,2TU612,2.61,1.2,0.049
A6906509316,REINFORCEMENT,42426,2TU612,2.61,1.185,0.03605
A6906527035,PIPING,4908,2TU612,2.61,0.072,0.0002
A6906570009,PANELING,180018,2TU612,2.61,6.06,6.432
A9016320103,ROOF FRAME,94470,2TU612,2.61,1.872,0.0704
A9016320303,ROOF FRAME,103230,2TU612,2.61,2.52,0.04752
A9016320503,ROOF FRAME,112914,2TU612,2.61,3.5,0.06304
A9016320703,ROOF FRAME,25794,2TU612,2.61,0.77,0.10752
A9016320803,ROOF FRAME,25794,2TU612,2.61,0.8,0.18915
A9016322103,ROOF FRAME,41928,2TU612,2.61,0.611,0.09576
A9016322203,ROOF FRAME,41928,2TU612,2.61,0.618,0.1422
A9016500014,BRACKET,63888,2TU612,2.61,1.029,0.0588
A9016500016,REINFORCEMENT,15294,2TU612,2.61,0.095,0.00075
A9016500114,BRACKET,63888,2TU612,2.61,1.029,0.0588
A9016500120,ROOF BOW,101886,2TU612,2.61,8.9,0.70905
A9016500216,REINFORCEMENT,29700,2TU612,2.61,0.546,0.0164
A9016500414,BRACKET,29820,2TU612,2.61,0.77,0.0231
A9016500514,BRACKET,46836,2TU612,2.61,0.995,0.03588
A9016500516,REINFORCEMENT,33312,2TU612,2.61,0.696,0.0184
A9016500614,BRACKET,46836,2TU612,2.61,0.995,0.03588
A9016500714,BRACKET,29820,2TU612,2.61,0.762,0.0264
A9016500814,BRACKET,57072,2TU612,2.61,1.514,0.05538
A9016500816,REINFORCEMENT,35094,2TU612,2.61,0.984,0.0288
A9016500914,BRACKET,57072,2TU612,2.61,1.518,0.05538
A9016501014,BRACKET,24702,2TU612,2.61,0.15,0.0033
A9016520102,ROOF BOW,45246,2TU612,2.61,2,0.1155
A9016520126,RAIL,13656,2TU612,2.61,0.046,0.0005
A9016520202,ROOF BOW,49692,2TU612,2.61,2.7,0.85504
A9016520501,ROOF BOW,36000,2TU612,2.61,0.607,0.00615
A9016540316,REINFORCEMENT,20868,2TU612,2.61,0.25,0.00672
A9016570016,REINFORCEMENT,35046,2TU612,2.61,0.112,0.00165
A9016570109,"PANELING, ROOF",319014,2TU612,2.61,43,29.2284
A9016570209,"PANELING, ROOF",266412,2TU612,2.61,32.5,22.91168
A9016570309,PANELING,171774,2TU612,2.61,10.38,3.10464
A9016570409,PANELING,171774,2TU612,2.61,9.45,2.5872
A9016570609,PANELING,203304,2TU612,2.61,13.4,9.68625
A9016570709,PANELING,171774,2TU612,2.61,6.5,4.8175
A901657070964,PANELING,171774,2TU612,2.61,11.754,6.92572
A9016570809,PANELING,157734,2TU612,2.61,6.512,3.58456
A9016571009,PANELING,171774,2TU612,2.61,10,2.5872
A9016572809,CARRIER,73788,2TU612,2.61,2.29,0.4424
A9016573009,PANELING,101652,2TU612,2.61,2.25,1.3992
A9016574009,PANELING,319014,2TU612,2.61,85,30.44096
A9016574109,PANELING,266412,2TU612,2.61,77.5,23.436
A9016574209,PANELING,203304,2TU612,2.61,22,10.5
A9016574309,PANELING,139506,2TU612,2.61,10.2,2.93085
A9066320003,ROOF FRAME,34146,2TU612,2.61,0.68,0.04536
A9066320103,ROOF FRAME,34146,2TU612,2.61,0.701,0.0504
A9066320203,ROOF FRAME,34146,2TU612,2.61,0.704,0.05535
A9066320303,ROOF FRAME,34146,2TU612,2.61,0.71,0.0492
A9066320403,ROOF FRAME,39024,2TU612,2.61,0.824,0.0604
A9066320503,ROOF FRAME,38472,2TU612,2.61,0.828,0.0604
A9066320603,ROOF FRAME,40644,2TU612,2.61,0.878,0.10395
A9066320703,ROOF FRAME,41232,2TU612,2.61,0.87,0.066
A9066321803,ROOF FRAME,50220,2TU612,2.61,1.952,0.56826
A9066321903,ROOF FRAME,50220,2TU612,2.61,1.935,0.56826
A9066322003,ROOF FRAME,56850,2TU612,2.61,2.46,0.68101
A9066322103,ROOF FRAME,56850,2TU612,2.61,2.316,0.68101
A9066322203,ROOF FRAME,50220,2TU612,2.61,1.895,0.5084
A9066322303,ROOF FRAME,50220,2TU612,2.61,1.903,0.5084
A9066322403,ROOF FRAME,61572,2TU612,2.61,2.7,0.6724
A9066322503,ROOF FRAME,61572,2TU612,2.61,2.715,0.6724
A9066322603,ROOF FRAME,92568,2TU612,2.61,4.297,3.1556
A9066322703,ROOF FRAME,92568,2TU612,2.61,4.299,3.2256
A9066324003,ROOF FRAME,99834,2TU612,2.61,3.753,0.9717
A9066324103,ROOF FRAME,99834,2TU612,2.61,3.74,2.7244
A9066324203,ROOF FRAME,55590,2TU612,2.61,0.689,0.0429
A9066324303,ROOF FRAME,55590,2TU612,2.61,0.686,0.05304
A9066324403,ROOF FRAME,61572,2TU612,2.61,1.07,0.1183
A9066324503,ROOF FRAME,61572,2TU612,2.61,1.062,0.1183
A9066324603,ROOF FRAME,75078,2TU612,2.61,0.909,0.24272
A9066324703,ROOF FRAME,75078,2TU612,2.61,0.913,0.24272
A9066500001,ROOF FRAME,35046,2TU612,2.61,1.96,0.45
A9066500002,ROOF,3555192,2TU612,2.61,50,68.85
A9066500009,PANELING,44124,2TU612,2.61,1.63,0.46656
A9066500102,ROOF,4419990,2TU612,2.61,90,93.9114
A9066500202,ROOF,4140228,2TU612,2.61,90,98.2638
A9066500302,ROOF,3555192,2TU612,2.61,50,68.85
A9066500321,BOW,12258,2TU612,2.61,0.124,0.0048
A9066500402,ROOF,4419990,2TU612,2.61,90,81.8272
A9066500421,BOW,12258,2TU612,2.61,0.124,0.0048
A9066500501,ROOF FRAME,42204,2TU612,2.61,2.736,0.3024
