PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A25392027028U54,"COVER, SEAT BACKREST",296436,1PV970,2.38,0.788,0.2842
A25392027029E43,"COVER, SEAT BACKREST",296436,1PV970,2.38,0.74,0.2842
A25392028023E36,"COVER, SEAT BACKREST",296436,1PV970,2.38,0,0
A25392028023E52,"COVER, SEAT BACKREST",296436,1PV970,2.38,0,0
A25392028027Q13,"COVER, SEAT BACKREST",296436,1PV970,2.38,0,0
A25392028028S06,"COVER, SEAT BACKREST",296436,1PV970,2.38,0.753,0.2139
A25392028028S73,"COVER, SEAT BACKREST",296436,1PV970,2.38,0.742,0.20235
A25392028028T35,"COVER, SEAT BACKREST",296436,1PV970,2.38,0.753,0.2139
A25392028028U54,"COVER, SEAT BACKREST",296436,1PV970,2.38,0.753,0.2139
A25392028029E43,"COVER, SEAT BACKREST",296436,1PV970,2.38,0.753,0.2139
A25392029029G60,"COVER, SEAT BACKREST",112638,1PV970,2.38,0.625,0.294
A25392031021B81,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.777,0.222
A25392031029E38,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.777,0.222
A25392031049G60,"COVER, SEAT CUSHION",188982,1PV970,2.38,1.362,0.47124
A25392032021B81,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.753,0.35397
A25392032029E38,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.753,0.35397
A25392032039G60,"COVER, SEAT CUSHION",226776,1PV970,2.38,0,0
A2539203204,"COVER, SEAT CUSHION",188982,1PV970,2.38,0,0
A25392032045F43,"COVER, SEAT CUSHION",188982,1PV970,2.38,0,0
A25392032048M90,"COVER, SEAT CUSHION",188982,1PV970,2.38,0,0
A25392032048S40,"COVER, SEAT CUSHION",182598,1PV970,2.38,0,0
A25392032049G60,"COVER, SEAT CUSHION",182598,1PV970,2.38,1.385,0.39168
A2539203300,"PADDING, REAR CUSHION",115764,1PV970,2.38,2.36,0.9906
A25392033039G60,"COVER, SEAT CUSHION",226038,1PV970,2.38,1.37,0.31824
A25392034031B81,"COVER, SEAT CUSHION",657348,1PV970,2.38,0,0
A25392034033D66,"COVER, SEAT CUSHION",657348,1PV970,2.38,0,0
A25392034037P93,"COVER, SEAT CUSHION",657348,1PV970,2.38,0,0
A25392034039E38,"COVER, SEAT CUSHION",657348,1PV970,2.38,1.535,0.32305
A25392035031B81,"COVER, SEAT CUSHION",594594,1PV970,2.38,0,0
A25392035033D66,"COVER, SEAT CUSHION",594594,1PV970,2.38,0,0
A25392035037P93,"COVER, SEAT CUSHION",594594,1PV970,2.38,0,0
A25392035039E38,"COVER, SEAT CUSHION",594594,1PV970,2.38,1.543,0.34125
A25392036033D66,"COVER, SEAT CUSHION",594582,1PV970,2.38,1.508,0.41272
A25392036037P93,"COVER, SEAT CUSHION",594582,1PV970,2.38,1.508,0.41272
A2539203702,"PADDING, REAR BACKREST",51648,1PV970,2.38,1.03,0.480975
A25392037037P93,"COVER, SEAT CUSHION",594582,1PV970,2.38,1.508,0.39312
A25392037043E52,"COVER, SEAT CUSHION",188982,1PV970,2.38,1.425,0.41808
A2539203802,"PADDING, REAR BACKREST",51648,1PV970,2.38,1.027,0.48495
A25392038039E38,"COVER, SEAT CUSHION",594582,1PV970,2.38,1.546,0.35496
A25392039031B81,"COVER, SEAT CUSHION",657348,1PV970,2.38,0,0
A25392039033D66,"COVER, SEAT CUSHION",657348,1PV970,2.38,0,0
A25392039037P93,"COVER, SEAT CUSHION",657348,1PV970,2.38,0,0
A25392039039E38,"COVER, SEAT CUSHION",657348,1PV970,2.38,1.465,0.2625
A25392039043E36,"COVER, SEAT CUSHION",526182,1PV970,2.38,1.544,0.31356
A25392040031C88,REAR BACKREST,276966,1PV970,2.38,0,0
A25392040033D16,REAR BACKREST,276966,1PV970,2.38,0,0
A25392040037C70,REAR BACKREST,276966,1PV970,2.38,6.86,0.5635
A25392048019E38,"COVER, SEAT CUSHION",605106,1PV970,2.38,1.65,0.2736
A25392049011B81,"COVER, SEAT CUSHION",605106,1PV970,2.38,1.569,0.5525
A25392049011C88,"COVER, SEAT CUSHION",605106,1PV970,2.38,1.526,0.38304
A25392052039G60,"COVER, SEAT BACKREST",135180,1PV970,2.38,0.606,0.1995
A25392053031B81,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392053033D66,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392053037P93,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392053039E38,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.736,0.203
A25392054031B81,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392054033D66,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.849,0.3834
A25392054037P93,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392054039E38,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392055031B81,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392055033D66,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392055037P93,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392055039E38,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.735,0.3672
A2539205702,"PADDING, REAR CUSHION",115764,1PV970,2.38,2.18,1.27332
A2539205802,"PADDING, REAR CUSHION",115764,1PV970,2.38,2.13,1.32145
A2539205902,"PADDING, REAR CUSHION",115764,1PV970,2.38,7.3,2.27052
A25392060029J40,"COVER, SEAT CUSHION",188976,1PV970,2.38,0.924,0.3157
A25392061023E52,"COVER, SEAT CUSHION",188976,1PV970,2.38,0,0
A25392061027Q11,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.51,0.27336
A25392061028S40,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.51,0.27336
A25392061028T38,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.51,0.27336
A25392061028U78,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.51,0.27336
A25392061029D88,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.51,0.27336
A25392062017G26,"COVER, SEAT CUSHION",292848,1PV970,2.38,1.41,0.29784
A25392062019J08,"COVER, SEAT CUSHION",292848,1PV970,2.38,1.41,0.315
A25392062027G26,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.415,0.3773
A25392062029J08,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.415,0.3773
A25392063023E36,"COVER, SEAT CUSHION",526188,1PV970,2.38,0,0
A25392063023E52,"COVER, SEAT CUSHION",526188,1PV970,2.38,0,0
A25392063027Q13,"COVER, SEAT CUSHION",526188,1PV970,2.38,1.602,0.31416
A25392063028S06,"COVER, SEAT CUSHION",526188,1PV970,2.38,1.626,0.41902
A25392063028S73,"COVER, SEAT CUSHION",526188,1PV970,2.38,1.626,0.41902
A25392063028T35,"COVER, SEAT CUSHION",526188,1PV970,2.38,1.626,0.41902
A25392063028U54,"COVER, SEAT CUSHION",526188,1PV970,2.38,1.658,0.34602
A25392063029E43,"COVER, SEAT CUSHION",526188,1PV970,2.38,1.63,0.36
A25392064029G60,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.353,0.40425
A25392064039G60,"COVER, SEAT BACKREST",135180,1PV970,2.38,0,0
A25392065029E38,"COVER, SEAT CUSHION",605106,1PV970,2.38,1.63,0.35574
A25392065031B81,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392065033D66,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392065037P93,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392065039E38,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.726,0.21045
A25392066021B81,"COVER, SEAT CUSHION",605106,1PV970,2.38,1.625,0.38624
A25392066021C88,"COVER, SEAT CUSHION",605106,1PV970,2.38,1.56,0.38624
A25392066033D66,"COVER, SEAT BACKREST",334974,1PV970,2.38,0,0
A25392067031B81,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392067033D66,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392067037P93,"COVER, SEAT BACKREST",340908,1PV970,2.38,0,0
A25392067039E38,"COVER, SEAT BACKREST",340908,1PV970,2.38,0.734,0.2478
A2539207700,"PADDING, REAR CUSHION",115764,1PV970,2.38,1.98,1.27332
A25392079003E52,"COVER, SEAT CUSHION",188976,1PV970,2.38,0,0
A25392079007Q11,"COVER, SEAT CUSHION",188976,1PV970,2.38,0,0
A25392079008S40,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.414,0.3075
A25392079008T38,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.431,0.47286
A25392079008U78,"COVER, SEAT CUSHION",188976,1PV970,2.38,1.414,0.3075
