PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A9674902521,EXHAUST GAS LINE,247050,2LV633,2.25,0,0
A9674902619,EXHAUST GAS LINE,183900,2LV633,2.25,5.06,0.64766
A9674902621,EXHAUST GAS LINE,230010,2LV633,2.25,7.785,1.81764
A9674902721,EXHAUST GAS LINE,230010,2LV633,2.25,0,0
A9674902819,EXHAUST GAS LINE,169836,2LV633,2.25,0,0
A9674902821,EXHAUST GAS LINE,146070,2LV633,2.25,5.873,0.7824
A9674902921,EXHAUST GAS LINE,120228,2LV633,2.25,0,0
A9674903021,EXHAUST GAS LINE,144078,2LV633,2.25,0,0
A9674903121,EXHAUST GAS LINE,146070,2LV633,2.25,0,0
A9674903221,EXHAUST GAS LINE,146070,2LV633,2.25,0,0
A9674903319,EXHAUST GAS LINE,205116,2LV633,2.25,0,0
A9674903321,EXHAUST GAS LINE,196044,2LV633,2.25,7.565,2.1004
A9674903419,EXHAUST GAS LINE,250428,2LV633,2.25,0,0
A9674903421,EXHAUST GAS LINE,227304,2LV633,2.25,0,0
A9674903521,EXHAUST GAS LINE,242610,2LV633,2.25,9.695,3.16092
A9674903621,EXHAUST GAS LINE,54432,2LV633,2.25,10.657,3.60255
A9674903719,EXHAUST GAS LINE,158766,2LV633,2.25,4.46,0.52122
A9674903721,EXHAUST GAS LINE,301812,2LV633,2.25,12.632,4.65192
A9674903819,EXHAUST GAS LINE,388308,2LV633,2.25,0,0
A9674903821,EXHAUST GAS LINE,198120,2LV633,2.25,0,0
A9674903919,EXHAUST GAS LINE,154236,2LV633,2.25,0,0
A9674903921,EXHAUST GAS LINE,227616,2LV633,2.25,8.769,2.42022
A9674904019,EXHAUST GAS LINE,226164,2LV633,2.25,0,0
A9674904021,EXHAUST GAS LINE,244818,2LV633,2.25,9.119,3.1458
A9674904119,EXHAUST GAS LINE,209112,2LV633,2.25,0,0
A9674904219,EXHAUST GAS LINE,176220,2LV633,2.25,0,0
A9674904319,EXHAUST GAS LINE,229518,2LV633,2.25,0,0
A9674904419,EXHAUST GAS LINE,148176,2LV633,2.25,4.43,0.66096
A9674904519,EXHAUST GAS LINE,167082,2LV633,2.25,3.631,0.5192
A9674904619,EXHAUST GAS LINE,174216,2LV633,2.25,4.04,0.5658
A9674904621,EXHAUST GAS LINE,230010,2LV633,2.25,7.98,2.33244
A9674904719,EXHAUST GAS LINE,153660,2LV633,2.25,4.84,0.33608796
A9674904721,EXHAUST GAS LINE,230010,2LV633,2.25,0,0
A9674904819,EXHAUST GAS LINE,184938,2LV633,2.25,0,0
A9674904821,EXHAUST GAS LINE,166002,2LV633,2.25,5.96,1.17306
A9674904921,EXHAUST GAS LINE,146070,2LV633,2.25,5.44,0.94224
A9674905021,EXHAUST GAS LINE,144078,2LV633,2.25,6.04,0.85462
A9674905121,EXHAUST GAS LINE,120228,2LV633,2.25,5.079,0.6699
A9674905221,EXHAUST GAS LINE,146070,2LV633,2.25,5.72,0.9471
A9674905319,EXHAUST GAS LINE,226164,2LV633,2.25,4.94,0.80535
A9674905419,EXHAUST GAS LINE,209112,2LV633,2.25,0,0
A9674905421,EXHAUST GAS LINE,196044,2LV633,2.25,0,0
A9674905519,EXHAUST GAS LINE,176220,2LV633,2.25,5.54,0.8352
A9674905521,EXHAUST GAS LINE,227304,2LV633,2.25,9.2,2.67498
A9674905619,EXHAUST GAS LINE,388308,2LV633,2.25,5.08,0.59262
A9674905621,EXHAUST GAS LINE,242610,2LV633,2.25,0,0
A9674905719,EXHAUST GAS LINE,229518,2LV633,2.25,0,0
A9674905721,EXHAUST GAS LINE,272142,2LV633,2.25,10.596,3.60255
