PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A1212900939,ACTUATOR ROD,104874,1OX000,2.61,0.115,0.00096
A1212910050,BUSHING,24210,1OX000,2.61,0.011,0.00018
A1212930840,BRACKET,11694,1OX000,2.61,0.012,0.00016
A1213000318,PULL ROD,64212,1OX000,2.61,0.149,0.00244
A1213010150,BUSHING,8520,1OX000,2.61,0.008,0.00002
A1213010182,COVER,13410,1OX000,2.61,0.06,0.0018
A1213010227,HUB,22656,1OX000,2.61,0.018,0.00008
A1214200032,BRAKE LINE,46092,1OX000,2.61,0.18,0.00201
A1214270059,SEALING WASHER,1890,1OX000,2.61,0.001,0.00004
A1214290039,FITTING,12282,1OX000,2.61,0.04,0.0002
A1214290134,HEXAGON SPACER ELEMENT,2400,1OX000,2.61,0.017,0.00012
A1214620044,UNIVERSAL JOINT,1255176,1OX000,2.61,0.822,0.0096
A1214620046,FLEX DISK,76086,1OX000,2.61,0.065,0.00064
A1214700070,LINE,97128,1OX000,2.61,0.4,0.00251
A1214700270,LINE,57414,1OX000,2.61,0.41,0.01168
A1215000191,MANIFOLD,136578,1OX000,2.61,0.345,0.02058
A1215860003,REPAIR KIT,116526,1OX000,2.61,0.26,0.01008
A1215860005,SEAL SET,73680,1OX000,2.61,0.003,0.00384
A1215860103,REPAIR KIT,115626,1OX000,2.61,0.26,0.00252
A1215860105,SEAL SET,33120,1OX000,2.61,0.32,0.00384
A1215860203,REPAIR KIT,140232,1OX000,2.61,0.286,0.00343
A1216200109,FENDER,1458000,1OX000,2.61,7.5,6.432
A1216200209,FENDER,1458000,1OX000,2.61,6.45,6.432
A1216400065,FLOOR,243000,1OX000,2.61,1.131,0.1218
A1216400165,FLOOR,243000,1OX000,2.61,1.068,0.06384
A1216710125,COVER RAIL,122394,1OX000,2.61,0.123,0.0038
A1216710196,BASE,6000,1OX000,2.61,0.005,0.0003
A1216710225,COVER RAIL,122394,1OX000,2.61,0.123,0.0019
A1216860280,LINING,28506,1OX000,2.61,0.487,0.04692
A1216900027,"COVER,SPARE TIRE PANEL",41676,1OX000,2.61,0.027,0.00072
A1216960172,LOCKING HOOK,53688,1OX000,2.61,0.028,0.00024
A1216980181,"MOULDING,DOOR,METAL",129600,1OX000,2.61,0.174,0.00298
A1216980281,"MOULDING,DOOR,METAL",129600,1OX000,2.61,0.15,0.0435
A1217220045,RETAINING RAIL,19410,1OX000,2.61,0.043,0.00154
A1217230071,SCREW,13200,1OX000,2.61,0.017,0.00012
A1217250232,GUIDE JAW,28344,1OX000,2.61,0.051,0.0008
A1217250332,GUIDE JAW,28344,1OX000,2.61,0.036,0.00056
A1217500079,MERCEDES STAR,131682,1OX000,2.61,0.07,0.00507
A1217700129,FOLDING TOP CATCH,145944,1OX000,2.61,0.079,0.0024
A1217700229,FOLDING TOP CATCH,148860,1OX000,2.61,0.079,0.0024
A1217720198,SEAL,19200,1OX000,2.61,0.006,0.00027
A1217720298,SEAL,19422,1OX000,2.61,0.006,0.00018
A1217760235,LEAF SPRING,24102,1OX000,2.61,0.002,0.00008
A1217790164,ROOF LEDGE,232560,1OX000,2.61,0.65,0.0445
A1217900083,SEALING FRAME,52818,1OX000,2.61,1.47,0.175
A1217950010,GLASS PANE,321174,1OX000,2.61,6.6,32.4
A1218200174,REFLECTOR,69378,1OX000,2.61,0.08,0.0032
A1218200274,REFLECTOR,69378,1OX000,2.61,0.08,0.0032
A1218310099,SEAL,12114,1OX000,2.61,0.048,0.0011
A1218310199,SEAL,14010,1OX000,2.61,0.094,0.00468
A1218310488,"HOSE,HEATVENT SYS,VLRUB",58200,1OX000,2.61,0.29,0.03211
A1218330331,WIRE,4716,1OX000,2.61,0.012,0.01161
A1218330431,WIRE,4530,1OX000,2.61,0.015,0.0012
A1218800343,PARTITION PANEL,122046,1OX000,2.61,0.433,0.05565
A1218800355,"GUARD,BUMPER",438600,1OX000,2.61,0.88,0.05616
A1218800443,PARTITION PANEL,122046,1OX000,2.61,0.408,0.0546
A1218800455,BUMBER GUARD,438600,1OX000,2.61,1.147,0.0576
A1218830091,SEAL,10056,1OX000,2.61,0.006,0.00048
A1218830101,ENTRANCE SILL,140400,1OX000,2.61,1.556,0.2068
A1218830201,ENTRANCE SILL,140400,1OX000,2.61,1.4,0.188
A1218850197,PAD,8976,1OX000,2.61,0.01,0.00056
A1218880022,TRIM STRIP,968406,1OX000,2.61,0.42,0.45
A1218880122,TRIM STRIP,968406,1OX000,2.61,0.68,0.45
A1219870237,MOLDED PART,3432,1OX000,2.61,0.003,0.00008
A1219870537,BRACKET,13242,1OX000,2.61,0.02,0.00024
A1221430007,COUNTERWEIGHT,9354,1OX000,2.61,0.125,0.0008
A1229970087,VALVE,3096,1OX000,2.61,0.002,0.00001
