PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A22291049118R85,"COVER, DRIVER SEAT BCKRST",587766,1PV970,2.38,0,0
A22291049119E38,"COVER, DRIVER SEAT BCKRST",587766,1PV970,2.38,0,0
A22291049127N31,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0,0
A22291049127P93,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0,0
A22291049128Q58,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0,0
A22291049128R85,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0.627,0.21204
A22291049129E38,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0.677,0.21204
A22291049161B55,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0,0
A22291049167N31,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0,0
A22291049168Q58,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0,0
A22291049168R85,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0,0
A22291049169E38,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0.734,0.2352
A2229104918,"PADDING, DRVR SEAT CUSH.",301458,1PV970,2.38,1.797,0.56544
A2229104928,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A2229104929,"PADDING, DRVR SEAT CUSH.",301458,1PV970,2.38,1.791,0.60291
A2229105008,"PADDING, DRVR SEAT BCKRST",309156,1PV970,2.38,2.174,0.86832
A22291050117N31,"COVER, DRIVER SEAT BCKRST",541968,1PV970,2.38,0,0
A22291050118Q58,"COVER, DRIVER SEAT BCKRST",541968,1PV970,2.38,0.871,0.55056
A22291050119E38,"COVER, DRIVER SEAT BCKRST",541968,1PV970,2.38,0.871,0.55056
A22291050161B55,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0.706,0.297
A222910501620,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0.706,0.297
A22291050167N31,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0,0
A22291050168Q58,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0.694,0.297
A22291050168R85,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0.69,0.297
A22291050168S08,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0,0
A22291050169E38,"COVER, DRIVER SEAT CUSH.",444120,1PV970,2.38,0.706,0.297
A22291050211B55,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A22291050215E75,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A22291050217N31,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A22291050217P93,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A22291050218Q58,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A22291050218R85,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A22291050218U90,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A22291050219E38,DRIVER SEAT CUSHION,1767300,1PV970,2.38,0,0
A22291050248S08,"COVER, DRIVER SEAT BCKRST",541968,1PV970,2.38,0,0
A2229105029,"PADDING, DRVR SEAT CUSH.",301458,1PV970,2.38,1.816,0.63162
A22291051127N31,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0.694,0.0372
A22291051127P93,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0,0
A22291051128Q58,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0.658,0.198
A22291051128R85,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0.654,0.198
A22291051129E38,"COVER, DRIVER SEAT CUSH.",400752,1PV970,2.38,0.692,0.198
A22291051248S08,"COVER, DRIVER SEAT BCKRST",587766,1PV970,2.38,0,0
