PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A21290019157H52,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290019158R73,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290019159051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.871,0.1368
A21290019189051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.728,0.12844
A21290019207N25,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.914,0.1368
A21290019208N84,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.912,0.1368
A21290019208N85,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.911,0.1368
A21290019208Q96,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.912,0.1368
A21290019208R73,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.917,0.1368
A21290019209051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.912,0.1368
A21290019245E66,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290019247N25,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.865,0.1368
A21290019248Q96,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.865,0.1368
A21290019249051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.865,0.1368
A2129001928,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290019287N25,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290019288Q96,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290019289051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A2129001930289051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.76,0.12844
A21290019307N25,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290019308Q96,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.76,0.12844
A21290019309051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.76,0.12844
A21290020037K43,"CONTROL UNIT, COMPLETE",236538,1PV545,2.25,0,0
A21290020038N85,"CONTROL UNIT, COMPLETE",236538,1PV545,2.25,0,0
A21290020039051,"CONTROL UNIT, COMPLETE",236538,1PV545,2.25,0.869,0.13984
A21290020189051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.724,0.12844
A21290020207N25,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.914,0.1368
A21290020208N85,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.914,0.1368
A21290020208Q96,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.914,0.1368
A21290020209051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.914,0.1368
A21290020247N25,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290020248N85,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290020248Q96,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0,0
A21290020249051,"CONTROL UNIT, COMPLETE",252312,1PV545,2.25,0.872,0.1368
