PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A0001505033,ELECTRIC LINE,23478,2LV541,2.25,0.035,0.00189
A0001505333,ELECTRIC LINE,48456,2LV541,2.25,0.053,0.00867
A0001506733,ELECTRIC LINE,10338,2LV541,2.25,0.017,0.00104
A0001506933,ELECTRIC LINE,10338,2LV541,2.25,0.051,0.0232
A0001507133,ELECTRIC LINE,13200,2LV541,2.25,0.052,0.017
A0001507433,ELECTRIC LINE,13884,2LV541,2.25,0.089,0.027
A0001507533,ELECTRIC LINE,13884,2LV541,2.25,0.09,0.025
A0001507733,ELECTRIC LINE,14736,2LV541,2.25,0.109,0.03136
A0004400127,ELECTRIC LINE,48912,2LV541,2.25,0.06,0.0054
A0005400023,CONNECTOR PLATE,20886,2LV541,2.25,0.275,0.03
A0005400032,ELECTRIC LINE,6966,2LV541,2.25,0.033,0.00476
A0005400033,ELECTRIC LINE,685944,2LV541,2.25,1.522,0.128
A0005400133,ELECTRIC LINE,215940,2LV541,2.25,0.148,0.02
A0005400223,CONNECTOR PLATE,20886,2LV541,2.25,0.276,0.036
A0005400233,ELECTRIC LINE,48684,2LV541,2.25,0.382,0.02262
A0005400241,GROUND STRAP,4662,2LV541,2.25,0.123,0.00106
A0005400413,ELECTRIC LINE,371700,2LV541,2.25,0.13,0.0162
A0005400423,CONNECTOR PLATE,22866,2LV541,2.25,0.266,0.02805
A0005400433,ELECTRIC LINE,110784,2LV541,2.25,0.418,0.02016
A0005400533,ELECTRIC LINE,110784,2LV541,2.25,0.3,0.024
A0005400623,FASTENING FRAME,54720,2LV541,2.25,0.653,0.03456
A0005400633,ELECTRIC LINE,207504,2LV541,2.25,0.3,0.02523
A0005400723,CONNECTOR PLATE,23856,2LV541,2.25,0.255,0.02805
A0005400733,ELECTRIC LINE,288288,2LV541,2.25,0.896,0.11025
A0005401123,FASTENING FRAME,11100,2LV541,2.25,0.111,0.0057
A0005401133,ELECTRICAL WIRING HARNESS,308754,2LV541,2.25,0.41,0.07744
A0005401210,ELECTRICAL WIRING HARNESS,40326,2LV541,2.25,0.114,0.00784
A0005401233,ELECTRICAL WIRING HARNESS,338544,2LV541,2.25,0.423,0.06552
A0005401235,ELECTRIC LINE,55404,2LV541,2.25,3.68,0.225
A0005401333,ELECTRICAL WIRING HARNESS,49170,2LV541,2.25,0.195,0.00728
A0005401423,FASTENING FRAME,11100,2LV541,2.25,0.18,0.011495
A0005401433,ELECTRICAL WIRING HARNESS,54708,2LV541,2.25,0,0
A0005401533,ELECTRICAL WIRING HARNESS,54708,2LV541,2.25,0.23,0.01632
A0005401535,ELECTRIC LINE,50898,2LV541,2.25,3.45,0.2091
A0005401539,CABLE COIL,348054,2LV541,2.25,4.413,0.30324
A0005401633,ELECTRICAL WIRING HARNESS,67188,2LV541,2.25,0.314,0.01836
A0005401733,ELECTRICAL WIRING HARNESS,48870,2LV541,2.25,0.16,0.01024
A0005401735,ELECTRIC LINE,55404,2LV541,2.25,3.211,0.225
A0005401927,ELECTRIC LINE,1025094,2LV541,2.25,4.05,0.2176
A0005401933,ELECTRICAL WIRING HARNESS,77286,2LV541,2.25,0.36,0.0189
A0005402035,ELECTRIC LINE,79998,2LV541,2.25,4.29,0.2
