PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A1687250109,GLASS PANE,57000,1OU651,2.61,0.6,0.03528
A168725010964,GLASS PANE,57000,1OU651,2.61,0.438,0.03528
A1687250209,GLASS PANE,57000,1OU651,2.61,0.435,0.049
A1687251110,GLASS PANE,58800,1OU651,2.61,3.305,0.153
A1687251210,GLASS PANE,58800,1OU651,2.61,4,0.153
A1687350100,SIDE WINDOW PANE,59112,1OU651,2.61,2.812,0.1701
A1687350200,SIDE WINDOW PANE,59088,1OU651,2.61,2.812,0.1701
A1687351110,GLASS PANE,57102,1OU651,2.61,3.63,0.13365
A1687351210,GLASS PANE,58884,1OU651,2.61,3.711,0.13365
A1687351510,GLASS PANE,58836,1OU651,2.61,2.88,0.1056
A1687351610,GLASS PANE,59406,1OU651,2.61,2.88,0.1056
A1687400457,REAR WINDOW,91998,1OU651,2.61,4.5,19.2
A1706700180,REAR WINDOW,213000,1OU651,2.61,4.418,19.2
A1706700310,CRANK WINDOW,142014,1OU651,2.61,0.521,0.02277
A1706700410,CRANK WINDOW,127800,1OU651,2.61,0.521,0.02277
A1707200918,TS CRANK WINDOW,85200,1OU651,2.61,3.71,0.357
A1707201018,TS CRANK WINDOW,85200,1OU651,2.61,5,12
A1707250710,GLASS PANE,40842,1OU651,2.61,3.67,0.14112
A1707250810,GLASS PANE,40842,1OU651,2.61,3.67,0.14112
A2026700180,REAR WINDOW,129600,1OU651,2.61,7,32.4
A2026700280,REAR WINDOW,129600,1OU651,2.61,7,32.4
A2026700580,REAR WINDOW,129600,1OU651,2.61,7,32.4
A202670058064,REAR WINDOW,98898,1OU651,2.61,7,32.4
A2026700912,SIDE WINDOW,49392,1OU651,2.61,1.9,0.1368
A2026701012,SIDE WINDOW,28776,1OU651,2.61,1.9,0.1368
A2026701512,SIDE WINDOW,74028,1OU651,2.61,1.9,0.12978
A2026701612,SIDE WINDOW,69228,1OU651,2.61,1.885,0.12978
A202670161264,SIDE WINDOW,69228,1OU651,2.61,1.845,0.1701
A2027200118,CRANK WINDOW,39990,1OU651,2.61,3.04,0.306
A2027200218,CRANK WINDOW,176022,1OU651,2.61,3.035,0.204
A2027200318,CRANK WINDOW,98466,1OU651,2.61,3.04,0.306
A2027200418,CRANK WINDOW,84000,1OU651,2.61,3.04,0.306
A2027300118,CRANK WINDOW,37548,1OU651,2.61,1.9,0.25864
A2027300218,CRANK WINDOW,23580,1OU651,2.61,1.9,0.25864
A2027300318,CRANK WINDOW,43608,1OU651,2.61,1.9,0.25864
A2027300418,CRANK WINDOW,37074,1OU651,2.61,1.9,0.25864
A2027300518,CRANK WINDOW,23580,1OU651,2.61,1.94,0.3069
A2027300618,CRANK WINDOW,23580,1OU651,2.61,1.94,0.3069
A2027300718,CRANK WINDOW,68520,1OU651,2.61,2.2,0.3069
A2027300818,CRANK WINDOW,69204,1OU651,2.61,2.2,0.3069
A2027350109,GLASS PANE,137016,1OU651,2.61,0.55,0.03528
A2027350209,GLASS PANE,130056,1OU651,2.61,0.511,0.03528
A2027350309,GLASS PANE,134034,1OU651,2.61,0.505,0.03528
A2027350409,GLASS PANE,130806,1OU651,2.61,0.55,0.0525
A2027350609,GLASS PANE,21018,1OU651,2.61,0.723,0.102
A2027350709,GLASS PANE,64464,1OU651,2.61,0.708,0.06272
A2027350809,GLASS PANE,64638,1OU651,2.61,0.72,0.02772
A2027400257,REAR WINDOW,103074,1OU651,2.61,4.75,19.2
A2027400657,REAR WINDOW,177600,1OU651,2.61,4.75,19.2
A2086700110,CRANK WINDOW,106050,1OU651,2.61,2.503,0.102
A2086700180,REAR WINDOW,432000,1OU651,2.61,7.9,32.4
A2086700210,CRANK WINDOW,106050,1OU651,2.61,2.503,0.102
A2086700310,CRANK WINDOW,177000,1OU651,2.61,2.505,0.2745
A2086700410,CRANK WINDOW,177000,1OU651,2.61,2.505,0.2745
A2086700480,REAR WINDOW,296010,1OU651,2.61,7.9,32.4
A2086700580,REAR WINDOW,540882,1OU651,2.61,7.9,32.4
A2086700680,REAR WINDOW,507288,1OU651,2.61,7.9,32.4
A2086701000,REAR WINDOW,451800,1OU651,2.61,7.9,32.4
A2087200318,CRANK WINDOW,124800,1OU651,2.61,4.455,0.3927
A2087200418,CRANK WINDOW,124800,1OU651,2.61,4.56,0.3927
A2087200718,CRANK WINDOW,73548,1OU651,2.61,4.266,0.3927
A2087200818,CRANK WINDOW,73548,1OU651,2.61,4.266,0.3927
A2087201118,CRANK WINDOW,61278,1OU651,2.61,4.08,0.3927
A2087201218,CRANK WINDOW,61278,1OU651,2.61,4.209,0.45144
A2106700980,REAR WINDOW,298914,1OU651,2.61,11.158,32.4
A2106701580,REAR WINDOW,139494,1OU651,2.61,8,32.4
A2106701680,REAR WINDOW,41124,1OU651,2.61,8,32.4
A2106701780,REAR WINDOW,31620,1OU651,2.61,8,32.4
A2106702080,REAR WINDOW,139494,1OU651,2.61,7.85,32.4
A2106702180,REAR WINDOW,298914,1OU651,2.61,7.85,32.4
