PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A22168902087G50,COVER,14982,1PV675,2.38,0.13,0.0256
A22168902088K67,COVER,14982,1PV675,2.38,0.13,0.0256
A22168902088L36,COVER,14982,1PV675,2.38,0.13,0.0256
A22168902088P63,COVER,55584,1PV675,2.38,0.123,0.0256
A22168902089051,COVER,14358,1PV675,2.38,0.13,0.0256
A2216890591,ADAPTER,13302,1PV675,2.38,0.034,0.0072
A2216890691,ADAPTER,13302,1PV675,2.38,0.034,0.0072
A2216890791,ADAPTER PLATE,18048,1PV675,2.38,0.037,0.0072
A22168908087241,COVER,57756,1PV675,2.38,0.351,0.05621
A2216890891,ADAPTER PLATE,18048,1PV675,2.38,0.037,0.0072
A22168909087241,COVER,47136,1PV675,2.38,0.344,0.04081
A22168911087249,COVER,33246,1PV675,2.38,0.057,0.012
A22168911087251,COVER,31020,1PV675,2.38,0,0
A22168911088465,COVER,33246,1PV675,2.38,0.057,0.012
A22168911089116,COVER,33906,1PV675,2.38,0.057,0.012
A22168913087G50,COVER,31020,1PV675,2.38,0.03,0.01445
A22168913087J07,COVER,31020,1PV675,2.38,0.029,0.0048
A22168913088L35,COVER,38004,1PV675,2.38,0.03,0.0038
A22168913089051,COVER,34626,1PV675,2.38,0.03,0.017
A22268000652A17,TRIM RING,5970,1PV675,2.38,0.004,0.001225
A22268000657P82,TRIM RING,5970,1PV675,2.38,0,0
A22268000658R73,TRIM RING,5970,1PV675,2.38,0,0
A22268000659051,TRIM RING,5970,1PV675,2.38,0,0
A22268000917M83,GLOVE COMPARTMENT HOUSING,258510,1PV675,2.38,2.38,0.84546
A22268000918S09,GLOVE COMPARTMENT HOUSING,258510,1PV675,2.38,2.38,0.84546
A22268000919H15,GLOVE COMPARTMENT HOUSING,258510,1PV675,2.38,2.38,0.84546
A2226800165,TRIM RING,5538,1PV675,2.38,0,0
A22268001651B88,TRIM RING,5538,1PV675,2.38,0.001,0.00004
A22268001653482,TRIM RING,5538,1PV675,2.38,0,0
A22268001657H52,TRIM RING,5538,1PV675,2.38,0.001,0.00004
A22268001657P82,TRIM RING,5538,1PV675,2.38,0.001,0.00004
A22268001658Q54,TRIM RING,5538,1PV675,2.38,0.001,0.00004
A22268001658R73,TRIM RING,5538,1PV675,2.38,0.001,0.00004
A22268001658T14,TRIM RING,5538,1PV675,2.38,0.001,0.00004
A22268001659051,TRIM RING,5538,1PV675,2.38,0.001,0.00004
A2226800191649H15,GLOVE COMPARTMENT HOUSING,258510,1PV675,2.38,2.354,0.84546
A22268001917M83,GLOVE COMPARTMENT HOUSING,258510,1PV675,2.38,2.37,0.84546
A22268001917P94,GLOVE COMPARTMENT HOUSING,258510,1PV675,2.38,0,0
A22268001918S09,GLOVE COMPARTMENT HOUSING,258510,1PV675,2.38,2.37,0.84546
A22268001919H15,GLOVE COMPARTMENT HOUSING,258510,1PV675,2.38,2.361,0.84546
A2226800231,MOUNT,7596,1PV675,2.38,0.01,0.0032
A22268002871C13,INSTRUMENT PANEL,1103580,1PV675,2.38,7.3,8.75952
A22268002877M83,INSTRUMENT PANEL,1103580,1PV675,2.38,7.3,8.75952
A22268002878S09,INSTRUMENT PANEL,1103580,1PV675,2.38,7.3,5.28563
A22268002878S12,INSTRUMENT PANEL,1103580,1PV675,2.38,7.3,8.1528675
A22268002879H15,INSTRUMENT PANEL,1103580,1PV675,2.38,7.3,5.20992
A22268002917E31,GLOVE COMPARTMENT HOUSING,314706,1PV675,2.38,0,0
