PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
B66958276,T-SHIRT,5496,1PC823,2.61,0.224,0.0171
B66958277,T-SHIRT,5496,1PC823,2.61,0.243,0.01596
B66958278,T-SHIRT,5496,1PC823,2.61,0.259,0.0171
B66958279,T-SHIRT,12048,1PC823,2.61,0.183,0.01147
B66958280,T-SHIRT,12048,1PC823,2.61,0.182,0.01147
B66958281,T-SHIRT,8520,1PC823,2.61,0.216,0.01147
B66958282,T-SHIRT,12048,1PC823,2.61,0.235,0.01147
B66958283,T-SHIRT,12048,1PC823,2.61,0.252,0.01147
B66958284,T-SHIRT,8520,1PC823,2.61,0.266,0.01147
B66958309,T-SHIRT,20118,1PC823,2.61,0.12,0.0117
B66958310,T-SHIRT,20118,1PC823,2.61,0.126,0.01248
B66958311,T-SHIRT,20118,1PC823,2.61,0.136,0.01248
B66958312,T-SHIRT,20118,1PC823,2.61,0.145,0.01782
B66958313,T-SHIRT,20118,1PC823,2.61,0.158,0.01782
B66958314,JACKET,48354,1PC823,2.61,0.51,0.12144
B66958315,JACKET,48354,1PC823,2.61,0.528,0.12144
B66958316,JACKET,48354,1PC823,2.61,0.526,0.12144
B66958317,JACKET,48354,1PC823,2.61,0.546,0.12144
B66958318,JACKET,48354,1PC823,2.61,0.576,0.12144
B66958319,T-SHIRT,15078,1PC823,2.61,0.16,0.01998
B66958320,T-SHIRT,15078,1PC823,2.61,0.153,0.01998
B66958321,T-SHIRT,15078,1PC823,2.61,0.184,0.01998
B66958322,T-SHIRT,15078,1PC823,2.61,0.195,0.01998
B66958323,T-SHIRT,15078,1PC823,2.61,0.208,0.01998
B66958492,"POLO SHIRT, S",14070,1PC823,2.61,0.19,0.01352
B66958493,"POLO SHIRT, M",14070,1PC823,2.61,0.2,0.013
B66958494,"POLO SHIRT, L",14070,1PC823,2.61,0.23,0.01508
B66958495,"POLO SHIRT, XL",14070,1PC823,2.61,0.231,0.01404
B66958586,"TSHIRT, S",30204,1PC823,2.61,0.213,0.01209
B66958587,"TSHIRT, M",30204,1PC823,2.61,0.226,0.0155
B66958588,"TSHIRT, L",30204,1PC823,2.61,0.234,0.01209
B66958589,"TSHIRT, XL",30204,1PC823,2.61,0.267,0.01664
B66958590,"TSHIRT, XXL",30204,1PC823,2.61,0.287,0.0155
