PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A9566800307,"COVER, INSTRUMENT PANEL",15492,2LV683,2.38,0.229,0.08091
A9566800406,"TRIM, FOOTWELL",13902,2LV683,2.38,0.154,0.018
A9566800407,FACING,54822,2LV683,2.38,0.751,0.57868
A9566800506,TRIM,19470,2LV683,2.38,0.311,0.36736
A9566800507,FACING,54822,2LV683,2.38,0.746,0.57868
A9566800606,TRIM,19470,2LV683,2.38,0.307,0.24794
A9566800607,SWITCH POD,65148,2LV683,2.38,1.147,0.5824
A9566800707,SWITCH POD,65148,2LV683,2.38,1.145,0.5824
A9566840003,FLOOR COVERING,54024,2LV683,2.38,2.113,0.252
A9566840103,FLOOR COVERING,54024,2LV683,2.38,0,0
A95668401039H54,FLOOR COVERING,54024,2LV683,2.38,1.59,0.378
A95668402039H54,FLOOR COVERING,54024,2LV683,2.38,1.506,0.378
A9566890010,TRIM,56076,2LV683,2.38,0.669,0.25004
A9566890110,TRIM,22692,2LV683,2.38,0.292,0.1819125
A9566890210,TRIM,22692,2LV683,2.38,0.292,0.1819125
A9566890310,TRIM,121308,2LV683,2.38,0,0
A9566890410,TRIM,121308,2LV683,2.38,0,0
A95668904107K43,TRIM,121308,2LV683,2.38,0,0
A95668905107K43,TRIM,64824,2LV683,2.38,0.702,0.2304
A9566890610,TRIM,22692,2LV683,2.38,0.294,0.30912
A9566890710,TRIM,22692,2LV683,2.38,0.371,0.1836
A9566920122,COVER,27984,2LV683,2.38,0.026,0.0021
A9566920222,COVER,27984,2LV683,2.38,0.027,0.0021
A9568100054,GRAB HANDLE,119214,2LV683,2.38,3.024,0.57868
A9568100154,GRAB HANDLE,119214,2LV683,2.38,2.016,0.5106
A9568130022,STOWAGE,63564,2LV683,2.38,1.008,1.39968
A95681300229B51,STOWAGE,63564,2LV683,2.38,0.992,1.3104
A9568130122,STOWAGE,63564,2LV683,2.38,0.969,1.39968
A95681301229B51,STOWAGE,63564,2LV683,2.38,0.979,1.3104
A95681302229B51,STOWAGE,63564,2LV683,2.38,1.018,1.3104
A9568130322,STOWAGE,63564,2LV683,2.38,0.942,1.39968
A95681303229B51,STOWAGE,63564,2LV683,2.38,1.02,1.3104
A9568130422,STOWAGE,63564,2LV683,2.38,0.969,1.39968
A95681304229B51,STOWAGE,63564,2LV683,2.38,0.987,1.3104
A95681305229B51,STOWAGE,63564,2LV683,2.38,1.041,1.3104
A9568130722,STOWAGE,50046,2LV683,2.38,0.81,0.2184
A95681307229B51,STOWAGE,50046,2LV683,2.38,0.808,0.2184
A9568130822,STOWAGE,50046,2LV683,2.38,0.801,0.2184
A95681308229B51,STOWAGE,50046,2LV683,2.38,0.805,0.2184
A95681309229B51,STOWAGE,50046,2LV683,2.38,0,0
A9568131022,STOWAGE,50046,2LV683,2.38,0.795,0.2184
A95681310229B51,STOWAGE,50046,2LV683,2.38,0.769,0.2184
A95681311229B51,STOWAGE,50046,2LV683,2.38,0,0
A9568131322,STOWAGE,47670,2LV683,2.38,1.695,0.10488
A9568131422,STOWAGE,63564,2LV683,2.38,0,0
A9568131522,STOWAGE,47670,2LV683,2.38,1.737,0.087
A9568131622,STOWAGE,98982,2LV683,2.38,1.987,0.0708736
A9568131722,STOWAGE,98982,2LV683,2.38,2,0.0708736
A9575200022,COVER,384762,2LV683,2.38,2.41,0.5832
A9575200222,CROSSMEMBER,328698,2LV683,2.38,17.56,0.46176
A9576890010,TRIM,63828,2LV683,2.38,1.072,0.1785
A9576890210,TRIM,46782,2LV683,2.38,0.376,0.09
A9576890310,TRIM,46782,2LV683,2.38,0.39,0.08
A9576890710,TRIM,6966,2LV683,2.38,0.33,0.19968
A9576890810,TRIM,6966,2LV683,2.38,0.35,0.20304
A95769200227K43,COVER,4566,2LV683,2.38,0.006,0.0006
A95769211017K43,TRIM,233082,2LV683,2.38,0.774,0.486
A9578130022,STOWAGE,98982,2LV683,2.38,1.942,0.1196
A9578130122,STOWAGE,98982,2LV683,2.38,1.967,0.1196
A9578200001,INTERIOR LAMP,35766,2LV683,2.38,0.209,0.04732
A9578400074,SHELL,36228,2LV683,2.38,0.445,0.24024
A9578440051,HINGE,12426,2LV683,2.38,0.038,0.00045
A9578440151,HINGE,12426,2LV683,2.38,0.036,0.00072
A9578460098,SEALING,1938,2LV683,2.38,0.001,0.00028
A9578680031,MOUNTING CONSULE,14238,2LV683,2.38,1.348,0.0084
A9596800080,TRIM,31464,2LV683,2.38,1.1,1.0692
A9596830532,MOUNTING CONSULE,23052,2LV683,2.38,0.321,0.099294
A96068000099051,COVER,12060,2LV683,2.38,0.268,0.0735
A96068001099051,COVER,12060,2LV683,2.38,0.28,0.06642
A96068002819051,TRIM,25794,2LV683,2.38,0.405,0.28728
A96068003819051,TRIM,19182,2LV683,2.38,0.295,0.1426
A9606800409,COVER,3150,2LV683,2.38,0,0
A96068004099051,COVER,3240,2LV683,2.38,0.08,0.01454175
A96068004819051,TRIM,21828,2LV683,2.38,0.48,0.24805
A96068005819051,TRIM,19182,2LV683,2.38,0.422,0.16104
A9606800609,COVER,3150,2LV683,2.38,0,0
A96068006099051,COVER,6780,2LV683,2.38,0.059,0.01454175
A96068006819051,TRIM,21828,2LV683,2.38,0,0
A96068007819051,TRIM,19182,2LV683,2.38,0,0
A96068008819051,TRIM,21828,2LV683,2.38,0,0
A9606800909,COVER,31464,2LV683,2.38,0,0
A96068009099051,COVER,32496,2LV683,2.38,0.303,0.09075
A96068009819051,TRIM,25794,2LV683,2.38,0,0
A9606801109,COVER,31464,2LV683,2.38,0,0
A96068011099051,COVER,48156,2LV683,2.38,0.35,0.091575
A96068014809051,TRIM,149184,2LV683,2.38,2.546,1.1088
A96068014819051,TRIM,25794,2LV683,2.38,0.501,0.20254
A96068015079051,COVER,7956,2LV683,2.38,0.045,0.0108
A96068015809051,TRIM,149184,2LV683,2.38,2.895,0.66744
A96068015819051,TRIM,25794,2LV683,2.38,0.501,0.20254
A96068016099051,COVER,9858,2LV683,2.38,0.208,0.041895
A96068016809051,TRIM,16962,2LV683,2.38,0.268,0.1638
A96068016819051,TRIM,52248,2LV683,2.38,0.861,0.36736
A96068017807K43,TRIM,33378,2LV683,2.38,0.517,0.37044
A96068017808N84,TRIM,33378,2LV683,2.38,0.54,0.47424
A96068017809F81,TRIM,33378,2LV683,2.38,0.5,0.37044
