PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A1101810250,BUSHING,6690,1OVP01,2.61,0.01,0.00004
A1111592440,BRACKET,1050,1OVP01,2.61,0.012,0.00016
A1111592640,BRACKET,2400,1OVP01,2.61,0.078,0.0036
A1201500415,CABLE PIPE,9000,1OVP01,2.61,0.055,0.01625
A1201500515,CABLE PIPE,5808,1OVP01,2.61,0.05,0.01608
A1201500615,CABLE PIPE,9222,1OVP01,2.61,0.1,0.02048
A1201500815,CABLE PIPE,2340,1OVP01,2.61,0.019,0.0039
A1201500915,CABLE PIPE,1920,1OVP01,2.61,0.019,0.00336
A1201501015,CABLE PIPE,1920,1OVP01,2.61,0.017,0.00198
A1201501115,CABLE PIPE,1920,1OVP01,2.61,0.018,0.00288
A1201501215,CABLE PIPE,53274,1OVP01,2.61,0.269,0.048
A1201550050,BUSHING,1800,1OVP01,2.61,0.017,0.00004
A1201550082,RETAINER,1200,1OVP01,2.61,0.004,0.00009
A1232410234,SHIELD,43200,1OVP01,2.61,0.045,0.00192
A1242410534,SHIELD,2478,1OVP01,2.61,0.065,0.00462
A1242411534,SHIELD,165198,1OVP01,2.61,0.195,0.0182
A1242411734,SHIELD,19158,1OVP01,2.61,0.128,0.00896
A1242411834,SHIELD,19188,1OVP01,2.61,0.125,0.0108
A1292410134,SHIELD,10440,1OVP01,2.61,0.18,0.00714
A1292410334,SHIELD,11820,1OVP01,2.61,0.146,0.00672
A1295051288,COVER,2400,1OVP01,2.61,0.04,0.02093
A1295420053,SPACER SLEEVE,11322,1OVP01,2.61,0.004,0.00003
A1402410034,SHIELD,5310,1OVP01,2.61,0.159,0.0072
A1402410434,SHIELD,10440,1OVP01,2.61,0.149,0.00624
A1403000528,RELAY LEVER,22800,1OVP01,2.61,0.035,0.00072
A1403000828,RELAY LEVER,22806,1OVP01,2.61,0.036,0.0009
A1403000933,VALVE,213024,1OVP01,2.61,0.163,0.00576
A1408320599,RING,1326,1OVP01,2.61,0.001,0.00004
A1632410047,DAMPER,28626,1OVP01,2.61,0.721,0.0098
A1682410147,VIBRATION DAMPER,9318,1OVP01,2.61,0.231,0.00075
A1683000728,LEVER,17238,1OVP01,2.61,0.037,0.00075
A1683000828,LEVER,18600,1OVP01,2.61,0.019,0.00108
A1683010043,CLAMPING PIECE,858,1OVP01,2.61,0.003,0.0001125
A1683700084,OIL FILLER PIPE,28500,1OVP01,2.61,0.218,0.02048
A1705050388,COVER,6600,1OVP01,2.61,0.073,0.02592
A1801550851,SPACER RING,2580,1OVP01,2.61,0.004,0.00004
A2022411034,SHIELD,19662,1OVP01,2.61,0.17,0.01404
A2102411334,SHIELD,5052,1OVP01,2.61,0.127,0.00832
A2102411434,SHIELD,21000,1OVP01,2.61,0.127,0.00832
A2105050088,COVER,1572,1OVP01,2.61,0.01,0.0042
A2155050688,COVER,9396,1OVP01,2.61,0.03,0.0066
A2155050788,COVER,11718,1OVP01,2.61,0.03,0.0066
A2155050888,COVER,15522,1OVP01,2.61,0.084,0.0396
A2155050988,COVER,15522,1OVP01,2.61,0.084,0.0396
A2155051388,COVER,2460,1OVP01,2.61,0.014,0.0052
A2155051488,COVER,26400,1OVP01,2.61,0.092,0.078
A2155051588,COVER,22038,1OVP01,2.61,0.094,0.05805
A2202400045,SHIELD,12330,1OVP01,2.61,0.232,0.0221
A2202400145,SHIELD,12390,1OVP01,2.61,0.261,0.0306
A2205050088,COVER,13998,1OVP01,2.61,0.098,0.08112
A2205050188,COVER,13998,1OVP01,2.61,0.071,0.0504
A2205050288,COVER,13998,1OVP01,2.61,0.102,0.07632
A2205050388,COVER,13998,1OVP01,2.61,0.074,0.078
A2205050588,COVER,14064,1OVP01,2.61,0.068,0.0532
A2205050988,COVER,12000,1OVP01,2.61,0.052,0.03808
A2205051088,COVER,12000,1OVP01,2.61,0.055,0.03808
A2205051188,COVER,7800,1OVP01,2.61,0.097,0.07155
A2205051288,COVER,14064,1OVP01,2.61,0.102,0.078
A2205051388,COVER,14064,1OVP01,2.61,0.064,0.05304
A2205051588,COVER,4956,1OVP01,2.61,0.022,0.00384
A2205051688,COVER,6000,1OVP01,2.61,0.025,0.00552
A2205051788,COVER,6372,1OVP01,2.61,0.019,0.00432
A2205051888,COVER,6372,1OVP01,2.61,0.028,0.00552
A2205052188,COVER,45000,1OVP01,2.61,0.094,0.0795
