PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A25378023007N90,SUNROOF ROLLER BLIND,116796,1PV623,2.38,0.576,0.07938
A25378023009F67,SUNROOF ROLLER BLIND,116796,1PV623,2.38,0.579,0.07938
A25378026001C51,SUNROOF ROLLER BLIND,186246,1PV623,2.38,0.829,0.07938
A25378026007N90,SUNROOF ROLLER BLIND,186246,1PV623,2.38,0,0
A25378026009F67,SUNROOF ROLLER BLIND,186246,1PV623,2.38,0.829,0.07938
A25378043001C51,SUNROOF ROLLER BLIND,186246,1PV623,2.38,0.826,0.07938
A25378043007N90,SUNROOF ROLLER BLIND,186246,1PV623,2.38,0.826,0.07938
A25378043009F67,SUNROOF ROLLER BLIND,186246,1PV623,2.38,0.828,0.07938
A2538100114,BRACKET,5622,1PV623,2.38,0.322,0.01344
A2538100214,BRACKET,5622,1PV623,2.38,0.251,0.0072
A2538100736,"COVER, ASHTRAY",48966,1PV623,2.38,0,0
A2538100836,"COVER, ASHTRAY",48966,1PV623,2.38,0,0
A2538100936,"COVER, ASHTRAY",48966,1PV623,2.38,0,0
A2538101136,"COVER, ASHTRAY",48966,1PV623,2.38,0,0
A2538101236,"COVER, ASHTRAY",48966,1PV623,2.38,0,0
A2538108602,"COVER, BEVERAGE HOLDER",35772,1PV623,2.38,0.137,0.037125
A25381201009051,ATTACHMENT PIN,14376,1PV623,2.38,0.02,0.0012075
A25381202009051,ATTACHMENT PIN,14376,1PV623,2.38,0.02,0.0012075
A2538150331,MOUNTING CONSULE,11436,1PV623,2.38,0.427,0.01499875
A2538150431,MOUNTING CONSULE,11436,1PV623,2.38,0.42,0.01499875
A2538150531,MOUNTING CONSULE,11436,1PV623,2.38,0.487,0.01499875
A2538150631,MOUNTING CONSULE,11436,1PV623,2.38,0.49,0.01491425
A2538152131,MOUNTING CONSULE,5238,1PV623,2.38,0.338,0.00828096
A2538152231,MOUNTING CONSULE,5238,1PV623,2.38,0.324,0.00924
A2538152331,MOUNTING CONSULE,7050,1PV623,2.38,0.245,0.00468
A2538152431,MOUNTING CONSULE,7050,1PV623,2.38,0.235,0.00819
A2538152531,MOUNTING CONSULE,7050,1PV623,2.38,0.33,0.013
A2538152631,MOUNTING CONSULE,7050,1PV623,2.38,0.33,0.0106
A2538901800,BRACKET,41262,1PV623,2.38,0.858,0.42228
A2538902000,BRACKET,41412,1PV623,2.38,0.786,0.40664
A25768000009F08,"LINING, TRUNK FLOOR",83838,1PV623,2.38,2.52,0.303
A2576800001,TRIM,257592,1PV623,2.38,0.771,0.41496
A2576800100,"LINING, TRUNK FLOOR",81444,1PV623,2.38,0,0
A25768001009F08,"LINING, TRUNK FLOOR",82686,1PV623,2.38,2.64,0.023
A2576800101,TRIM,238152,1PV623,2.38,0.771,0.41496
A2576800201,TRIM,257592,1PV623,2.38,0.759,0.41496
A2576800301,TRIM,257592,1PV623,2.38,0.78,0.41496
A2576800401,TRIM,257592,1PV623,2.38,0.765,0.41496
A2576800501,TRIM,238152,1PV623,2.38,0,0
A2576800801,TRIM,256212,1PV623,2.38,0.724,0.41496
A2576800901,TRIM,256212,1PV623,2.38,0.909,0.46368
A2576801401,TRIM STRIP,190434,1PV623,2.38,0.244,0.07667
A2576801501,TRIM STRIP,193188,1PV623,2.38,0.242,0.07667
A2576801601,TRIM STRIP,608568,1PV623,2.38,0.988,0.28512
A2576801801,TRIM STRIP,190434,1PV623,2.38,0.241,0.04356
A2576801901,TRIM STRIP,608568,1PV623,2.38,0.989,0.28512
A2576802101,COVER RAIL,25380,1PV623,2.38,0.07,0.0052275
A2576802301,COVER RAIL,8664,1PV623,2.38,0.06,0.00972
A2576802401,COVER RAIL,8664,1PV623,2.38,0.06,0.00972
A2576802701,COVER RAIL,25404,1PV623,2.38,0.072,0.01071
A2576802801,TRIM,735984,1PV623,2.38,0.824,0.41496
A2576802901,TRIM,735984,1PV623,2.38,0.829,0.41496
A2576804402,COVER RAIL,32856,1PV623,2.38,0.165,0.01512
A2576804502,COVER RAIL,32856,1PV623,2.38,0.165,0.01512
A2576804702,COVER RAIL,25380,1PV623,2.38,0.136,0.01512
A2576804901,TRIM,257592,1PV623,2.38,0,0
A2576805001,TRIM,257592,1PV623,2.38,0.786,0.45936
A25768050027Q14,"LINING, FRONT FLOOR",169266,1PV623,2.38,4.059,2.0832
A25768050028T45,"LINING, FRONT FLOOR",169266,1PV623,2.38,4.059,2.0832
A25768050028U15,"LINING, FRONT FLOOR",169266,1PV623,2.38,4.099,2.0832
A25768050029H42,"LINING, FRONT FLOOR",169266,1PV623,2.38,4.059,2.0832
A2576805500,TRIM STRIP,83718,1PV623,2.38,0.224,0.0396
A2576805501,TRIM,257592,1PV623,2.38,0,0
A2576805600,TRIM STRIP,73596,1PV623,2.38,0.223,0.0396
A2576805601,TRIM,257592,1PV623,2.38,0.73,0.41496
A2576805700,TRIM STRIP,83718,1PV623,2.38,0.229,0.0396
A2576805701,TRIM,257592,1PV623,2.38,0,0
A2576805800,TRIM STRIP,73596,1PV623,2.38,0,0
A2576805801,TRIM,257592,1PV623,2.38,0.73,0.41496
A2576805900,TRIM STRIP,220800,1PV623,2.38,0.9,0.34056
A2576805901,TRIM,234774,1PV623,2.38,0.696,0.41496
A2576806000,TRIM STRIP,220800,1PV623,2.38,0.886,0.28512
A2576806001,TRIM,256212,1PV623,2.38,0.713,0.41496
A2576806101,TRIM,234774,1PV623,2.38,0.702,0.41496
A2576806201,TRIM,256212,1PV623,2.38,0.73,0.41496
A2576806301,TRIM,735984,1PV623,2.38,0.834,0.41496
A2576806900,COVER RAIL,33456,1PV623,2.38,0.169,0.01512
A2576807000,"LINING, FRONT FLOOR",176370,1PV623,2.38,0,0
A25768070007Q14,"LINING, FRONT FLOOR",176370,1PV623,2.38,4.043,1.974
A25768070008T45,"LINING, FRONT FLOOR",176370,1PV623,2.38,0,0
A25768070008U15,"LINING, FRONT FLOOR",176370,1PV623,2.38,0,0
A25768070009H42,"LINING, FRONT FLOOR",176370,1PV623,2.38,4.171,2.2043
A2576807100,COVER RAIL,33456,1PV623,2.38,0.169,0.01512
A25768072007Q14,"LINING, FRONT FLOOR",175242,1PV623,2.38,0,0
A25768072008T45,"LINING, FRONT FLOOR",175242,1PV623,2.38,0,0
A25768072008U15,"LINING, FRONT FLOOR",175242,1PV623,2.38,0,0
A25768072009H42,"LINING, FRONT FLOOR",175242,1PV623,2.38,3.337,2.10936
A2576808200,COVER RAIL,33822,1PV623,2.38,0.165,0.04374
A2576808500,COVER RAIL,33822,1PV623,2.38,0.165,0.04374
A2576809400,TRIM,257592,1PV623,2.38,0.704,0.41496
A2576809500,TRIM,256212,1PV623,2.38,0.738,0.41496
