PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A7252810000,OIL FILLER PIPE,15396,1PV270,2.25,0.001,0.000035
A7252810100,OIL JET,2610,1PV270,2.25,0.001,0.000045
A7253430200,CAP WITH SEAL,7650,1PV270,2.25,0.127,0.00169
A7259060300,ACTUATOR,145590,1PV270,2.25,0,0
A7259060500,ACTUATOR,145590,1PV270,2.25,0.758,0.02106
A725906050028,ACTUATOR,145590,1PV270,2.25,0.758,0.02106
A7259060900,ACTUATOR,147744,1PV270,2.25,0,0
A7259061200,ACTUATOR,147744,1PV270,2.25,0.755,0.02736
A7259061300,ACTUATOR,145590,1PV270,2.25,0.761,0.02106
A7259061900,ACTUATOR,145590,1PV270,2.25,0.758,0.03234
A7259063200,ACTUATOR,145590,1PV270,2.25,0,0
A7259064100,ACTUATOR,145590,1PV270,2.25,0,0
A7259064700,ACTUATOR,145590,1PV270,2.25,0.758,0.02592
A7259064800,ACTUATOR,145590,1PV270,2.25,0.76,0.02592
A9012710001,HOUSING,186084,1PV270,2.25,7.829,0.84546
A9022700019,PARKING LOCK GEAR,57540,1PV270,2.25,1.08,0.01536
A9062720300,JOINT FLANGE,60150,1PV270,2.25,1.083,0.01125
A9062720400,JOINT FLANGE,58500,1PV270,2.25,0.861,0.0072
A1676829703,HEAT SHIELD,4428,1PV270,2.25,0.062,0.008645
A7252710003,SHIELD,11748,1PV270,2.25,0.106,0.018
A0005007300,COOLANT LINE,21426,1PV270,2.25,0.093,0.03645
A0005007400,COOLANT LINE,21426,1PV270,2.25,0.079,0.0244475
A0005008700,COOLANT LINE,21426,1PV270,2.25,0.094,0.03000375
A0005008800,COOLANT LINE,21426,1PV270,2.25,0.079,0.03000375
A0005009600,COOLANT LINE,21426,1PV270,2.25,0.075,0.02688
A1632600005,TS EXTERNAL DRIVE,129126,1PV270,2.25,2.112,0.0456
A1642710100,TRANSMISSION HOUSING,300816,1PV270,2.25,5.99,0.80028
A1693600438,"GEARSHIFT SHAFT, INT.",138462,1PV270,2.25,2.047,0.09975
A1693600538,GEARSHIFT SHAFT,232650,1PV270,2.25,2.239,0.11109
A1693720026,OUTER PLATE,6180,1PV270,2.25,0.088,0.00361
A1693720226,OUTER PLATE,13086,1PV270,2.25,0.069,0.00324
A1693720462,THRUST PLATE,642,1PV270,2.25,0.005,0.00004
A1763602700,IDLER GEAR,55656,1PV270,2.25,0.815,0.005
A2012600248,DRIVE GEAR,11202,1PV270,2.25,0.048,0.00072
A2022670123,CLEVIS,29004,1PV270,2.25,0.048,0.00132
A2052706000,OIL LINE,47340,1PV270,2.25,0.469,0.3388
A2112701927,LINE,106404,1PV270,2.25,0.385,0.35904
A2122722500,PISTON GUIDE RING,7668,1PV270,2.25,0,0
A2202720132,GUIDE,7668,1PV270,2.25,0.048,0.00128
A2222702303,OIL LINE,45534,1PV270,2.25,0.551,0.705
A2462601401,POWER OUTPUT SHAFT,594900,1PV270,2.25,0,0
A2462606920,POWER OUTPUT SHAFT,594900,1PV270,2.25,9.9,0.11109
A246260692028,POWER OUTPUT SHAFT,594900,1PV270,2.25,9.797,0.11109
A2472608700,POWER OUTPUT SHAFT,594900,1PV270,2.25,0,0
A2472608800,POWER OUTPUT SHAFT,594900,1PV270,2.25,0,0
A2472608900,POWER OUTPUT SHAFT,594900,1PV270,2.25,0,0
A2473620000,OIL COLLECTOR,10200,1PV270,2.25,0.19,0.02028
A2473703603,OIL PIPE,2868,1PV270,2.25,0.013,0.000672
A2473704200,TANDEM PUMP,146634,1PV270,2.25,1.153,0.0234
A2473710401,OIL PIPE,4146,1PV270,2.25,0.033,0.00348
A2473716500,LOCKING PAWL,9948,1PV270,2.25,0.191,0.00275
A2473717000,OIL PIPE,4146,1PV270,2.25,0.032,0.00336
A2473717100,OIL PIPE,5424,1PV270,2.25,0.044,0.02392
A2473717200,OIL PIPE,6054,1PV270,2.25,0.052,0.0273
A2473723700,SPROCKET,16308,1PV270,2.25,0.093,0.00096
A2473723800,SPROCKET,13392,1PV270,2.25,0.068,0.001215
A2473726100,DAMPING SLEEVE,1200,1PV270,2.25,0.001,0.000064
A2473727500,DAMPING SLEEVE,1200,1PV270,2.25,0.001,0.00006
A4602701696,OIL LINE,77454,1PV270,2.25,0.223,0.01472
A6519810100,OUTER RACE,7206,1PV270,2.25,0,0
A6519810380,OUTER RACE,7206,1PV270,2.25,0.1,0.00192
A7002710700,BREATHER CAP,3504,1PV270,2.25,0.005,0.00016
A7112600005,TS EXTERNAL DRIVE,69462,1PV270,2.25,0.393,0.00792
A7222723019,GEARWHEEL,224568,1PV270,2.25,0,0
A7252700132,PISTON,21210,1PV270,2.25,0.476,0.01125
A7252703301,"COVER, SPUR GEAR DRIVE",87102,1PV270,2.25,0.65,0.028025
A7252703311,PISTON,188070,1PV270,2.25,0,0
A7252703411,PISTON,188070,1PV270,2.25,0,0
A7252705807,POWER OUTPUT SHAFT,98322,1PV270,2.25,2.615,0.11109
A7252708805,PISTON,188070,1PV270,2.25,3.345,0.07938
A7252708905,PISTON,188070,1PV270,2.25,3.417,0.07938
A7252774402,HYDRAULIC VALVE,3384,1PV270,2.25,0.004,0.00010496
A7252777901,HYDRAULIC VALVE,3384,1PV270,2.25,0.004,0.00010125
A9022720445,FLANGE,133632,1PV270,2.25,0.97,0.00882
A2032622505,MAIN SHAFT,193122,1PV270,2.25,4.2,0.0396
A2132420200,BRACKET,102006,1PV270,2.25,0.77,0.02112
A2202770998,CONTROL SOLENOID,78780,1PV270,2.25,0.076,0.00247095
A2202771098,CONTROL SOLENOID,78756,1PV270,2.25,0.082,0.0025
A1693500010,FLANGE,19326,1PV302,2.25,0.806,0.003
A1693607972,SIDE SHAFT,113100,1PV302,2.25,7.6,0.32309375
A2213503910,REAR AXLE SHAFT,766740,1PV302,2.25,10.55,0.28512
A2223500100,REAR AXLE SHAFT,766740,1PV302,2.25,10.6,0.2725625
A0003570200,BOOT,24894,1PV302,2.25,0.383,0.02736
A1183300300,INTERMEDIATE SHAFT,90948,1PV302,2.25,2.838,0.11390625
A1183300400,INTERMEDIATE SHAFT,90948,1PV302,2.25,2.666,0.11390625
A1183301800,SIDE SHAFT,396168,1PV302,2.25,6.647,0.11856
A1183302300,SIDE SHAFT,396168,1PV302,2.25,6.79,0
A1183302400,SIDE SHAFT,396168,1PV302,2.25,6.32,0
A1183302600,SIDE SHAFT,396168,1PV302,2.25,6.286,0.12844
A1183303000,SIDE SHAFT,396168,1PV302,2.25,7.492,0.07139
A1183303200,SIDE SHAFT,396168,1PV302,2.25,7.03,0
A1183303501,DRIVE SHAFT,396168,1PV302,2.25,6.31,0
A1183304900,SIDE SHAFT,396168,1PV302,2.25,7.492,0.07139
A1183305000,SIDE SHAFT,396168,1PV302,2.25,7.492,0.11856
A1183305100,SIDE SHAFT,396168,1PV302,2.25,6.78,0
A1183305200,SIDE SHAFT,396168,1PV302,2.25,6.39,0
A1183305500,SIDE SHAFT,396168,1PV302,2.25,7.418,0.108
A1183305700,SIDE SHAFT,396168,1PV302,2.25,7.29,0
A1183305800,SIDE SHAFT,396168,1PV302,2.25,7.492,0.07139
A1183305900,SIDE SHAFT,396168,1PV302,2.25,6.97,0.08496
A1183306000,SIDE SHAFT,396168,1PV302,2.25,7.492,0.07139
A1183306100,SIDE SHAFT,396168,1PV302,2.25,7.24,0.108
A1183306200,SIDE SHAFT,396168,1PV302,2.25,7.492,0.07139
A1183306300,SIDE SHAFT,396168,1PV302,2.25,7.24,0.108
A1183306500,SIDE SHAFT,396168,1PV302,2.25,6.77,0
A1183306700,SIDE SHAFT,396168,1PV302,2.25,7.52,0
A1183306800,SIDE SHAFT,396168,1PV302,2.25,6.972,0.108
A1183308000,SIDE SHAFT,394002,1PV302,2.25,7.24,0.108
A1183308400,SIDE SHAFT,396168,1PV302,2.25,7.546,0.10512
A1183308600,SIDE SHAFT,396168,1PV302,2.25,8.542,0.10944
A1183308700,SIDE SHAFT,396168,1PV302,2.25,7.72,0.12672
A1183308800,SIDE SHAFT,394002,1PV302,2.25,6.903,0.15041
A1183309000,SIDE SHAFT,396168,1PV302,2.25,7.26,0.10728
A1183309300,SIDE SHAFT,396168,1PV302,2.25,7.42,0.10656
A1183501600,REAR AXLE SHAFT,472938,1PV302,2.25,4.877,0.12672
A1183501700,REAR AXLE SHAFT,472938,1PV302,2.25,5.172,0.12672
A1183501800,REAR AXLE SHAFT,472938,1PV302,2.25,5.23,0.12672
A1183501900,REAR AXLE SHAFT,472938,1PV302,2.25,5.212,0.12672
A1183503300,REAR AXLE SHAFT,472938,1PV302,2.25,6.423,0.14742
A1183503400,REAR AXLE SHAFT,472938,1PV302,2.25,6.795,0.14742
A1403500813,BALL JOINT,132816,1PV302,2.25,1.517,0.0072
