PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A16381102609744,HOUSING,67194,1OU606,2.61,0.171,0.06
A16381102609999,HOUSING,63168,1OU606,2.61,0.171,0.06
A16881000794370,MIRROR HOUSING,55014,1OU606,2.61,0.278,0.0744
A16881000799696,MIRROR HOUSING,55014,1OU606,2.61,0.278,0.0744
A16881000799706,MIRROR HOUSING,55014,1OU606,2.61,0.278,0.0744
A16881000799999,MIRROR HOUSING,88740,1OU606,2.61,0.278,0.0744
A16881001647757,TS TRIM,55014,1OU606,2.61,0.272,0.0744
A16881001649761,TS TRIM,55014,1OU606,2.61,0.291,0.06975
A16881001649999,TS TRIM,35598,1OU606,2.61,0.266,0.0651
A16881001794381,MIRROR SHELL,55014,1OU606,2.61,0.275,0.0744
A16881001796260,MIRROR SHELL,55014,1OU606,2.61,0.275,0.0744
A16881001797C45,MIRROR SHELL,41268,1OU606,2.61,0.275,0.0744
A16881001799744,MIRROR SHELL,55014,1OU606,2.61,0.275,0.0744
A16881001799999,MIRROR SHELL,45510,1OU606,2.61,0.288,0.0744
A16881002647757,TS TRIM,55014,1OU606,2.61,0.272,0.0744
A16881002649971,TS TRIM,55014,1OU606,2.61,0.279,0.06975
A16881002649999,TS TRIM,35598,1OU606,2.61,0.272,0.0744
A16881002794381,MIRROR HOUSING,55014,1OU606,2.61,0.275,0.0744
A16881002796260,MIRROR HOUSING,55014,1OU606,2.61,0.275,0.0744
A16881002797195,MIRROR HOUSING,55014,1OU606,2.61,0.275,0.0744
A16881002797C45,MIRROR HOUSING,41268,1OU606,2.61,0.275,0.0744
A16881002799706,MIRROR HOUSING,55014,1OU606,2.61,0.275,0.0744
A16881002799744,MIRROR HOUSING,55014,1OU606,2.61,0.275,0.0744
A16881002799999,MIRROR HOUSING,45510,1OU606,2.61,0.275,0.0744
A16881003645375,TS TRIM,55014,1OU606,2.61,0.262,0.0744
A16881003646801,TS TRIM,55014,1OU606,2.61,0.262,0.0744
A16881003647748,TS TRIM,55014,1OU606,2.61,0.262,0.0744
A16881003647C45,TS TRIM,35598,1OU606,2.61,0.262,0.0744
A16881003649761,TS TRIM,55014,1OU606,2.61,0.262,0.0744
A16881003649999,TS TRIM,35598,1OU606,2.61,0.262,0.0744
A16881003794370,TS TRIM,55014,1OU606,2.61,0.28,0.0744
A16881003797195,TS TRIM,55014,1OU606,2.61,0.28,0.0744
A16881003799696,TS TRIM,55014,1OU606,2.61,0.28,0.0744
A16881003799706,TS TRIM,88740,1OU606,2.61,0.28,0.0744
A16881004645375,TS TRIM,55014,1OU606,2.61,0.282,0.0744
A16881004647C45,TS TRIM,35598,1OU606,2.61,0.282,0.0744
A16881004649761,TS TRIM,55014,1OU606,2.61,0.282,0.0744
A16881004649999,TS TRIM,35598,1OU606,2.61,0.259,0.0744
A16881101217C45,FRAME,10440,1OU606,2.61,0.077,0.03234
A16881101603589,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0744
A16881101604370,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0744
A16881101605375,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0744
A16881101605949,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0744
A16881101606260,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0744
A16881101607195,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0651
A16881101607757,MIRROR HOUSING,36666,1OU606,2.61,0.148,0.0744
A16881101607C45,MIRROR HOUSING,21084,1OU606,2.61,0.135,0.0744
A16881101609696,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0744
A16881101609706,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0744
A16881101609761,MIRROR HOUSING,36666,1OU606,2.61,0.135,0.0744
A16881101609999,MIRROR HOUSING,21084,1OU606,2.61,0.135,0.0744
A16881102217C45,FRAME,10440,1OU606,2.61,0.077,0.03465
A16881102603589,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102604381,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102605933,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102605949,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102606260,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102606282,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102607195,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102607757,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102607C45,MIRROR SHELL,21084,1OU606,2.61,0.135,0.0744
A16881102609706,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102609761,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102609971,MIRROR SHELL,36666,1OU606,2.61,0.135,0.0744
A16881102609999,MIRROR SHELL,29442,1OU606,2.61,0.135,0.0744
A17081000799040,TS MIRROR SHELL,86178,1OU606,2.61,0.305,0.0744
A17081000799149,TS MIRROR SHELL,86178,1OU606,2.61,0.305,0.0744
A17081000799744,TS MIRROR SHELL,86178,1OU606,2.61,0.305,0.0744
A17081000799999,TS MIRROR SHELL,73242,1OU606,2.61,0.306,0.0744
A17081001646816,TS TRIM,86178,1OU606,2.61,0.305,0.08064
A17081001649040,TS TRIM,86178,1OU606,2.61,0.305,0.08064
A17081001649197,TS TRIM,86178,1OU606,2.61,0.305,0.08064
A17081001649744,TS TRIM,86178,1OU606,2.61,0.305,0.06944
A17081001649960,TS TRIM,86178,1OU606,2.61,0.305,0.08064
A17081001649999,TS TRIM,73242,1OU606,2.61,0.271,0.0744
A17081001799149,TS MIRROR SHELL,21108,1OU606,2.61,0.305,0.0744
A17081001799744,TS MIRROR SHELL,86178,1OU606,2.61,0.305,0.0744
A17081001799999,TS MIRROR SHELL,73242,1OU606,2.61,0.305,0.0744
A17081002646810,TS HOUSING,23694,1OU606,2.61,0.305,0.0744
A17081002646816,TS HOUSING,27000,1OU606,2.61,0.305,0.08064
A17081002649040,TS HOUSING,86178,1OU606,2.61,0.305,0.0744
A17081002649197,TS HOUSING,86178,1OU606,2.61,0.305,0.0744
A17081002649744,TS HOUSING,86178,1OU606,2.61,0.305,0.0744
A17081002649999,TS HOUSING,73242,1OU606,2.61,0.272,0.0744
A20881000793582,HOUSING,16440,1OU606,2.61,0.332,0.09384
A20881000795366,HOUSING,82212,1OU606,2.61,0.332,0.12896
A20881000799189,HOUSING,82212,1OU606,2.61,0.35,0.12896
A20881000799744,HOUSING,82212,1OU606,2.61,0.332,0.09384
A20881000799999,HOUSING,131580,1OU606,2.61,0.338,0.11992648
A20881001795366,MIRROR HOUSING,82212,1OU606,2.61,0.345,0.12896
A20881001796279,MIRROR HOUSING,82212,1OU606,2.61,0.345,0.09384
A20881001799189,MIRROR HOUSING,82212,1OU606,2.61,0.345,0.12896
A20881001799744,MIRROR HOUSING,82212,1OU606,2.61,0.345,0.09384
A20881001799999,MIRROR HOUSING,71418,1OU606,2.61,0.345,0.117045
A21081101601623,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101601691,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101603512,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101603574,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101605904,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101605945,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101606269,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101606891,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.05616
A21081101609040,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101609143,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101609149,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101609189,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101609197,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101609702,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101609744,MIRROR HOUSING,41250,1OU606,2.61,0.27,0.039
A21081101609999,MIRROR HOUSING,26940,1OU606,2.61,0.27,0.0429
A21081102601623,HOUSING,41250,1OU606,2.61,0.276,0.039
A21081102601691,HOUSING,41250,1OU606,2.61,0.276,0.039
A21081102603572,HOUSING,41250,1OU606,2.61,0.276,0.039
A21081102603582,HOUSING,41250,1OU606,2.61,0.276,0.039
A21081102603586,HOUSING,41250,1OU606,2.61,0.276,0.039
A21081102605345,HOUSING,41250,1OU606,2.61,0.276,0.039
A21081102605359,HOUSING,41250,1OU606,2.61,0.276,0.0468
A21081102605904,HOUSING,41250,1OU606,2.61,0.276,0.039
