PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A0129971646,SEALING RING,8754,1PV986,2.25,0.011,0.00025
A0129972245,SEALING RING,2346,1PV986,2.25,0.007,0.00036
A0129974045,SEALING RING,1020,1PV986,2.25,0.001,0.00009
A0129974745,SEALING RING,3486,1PV986,2.25,0.002,0.00121
A0129975148,SEALING RING,564,1PV986,2.25,0.001,0.00009
A0129977245,SEALING RING,1140,1PV986,2.25,0.001,0.00004
A0129977345,SEALING RING,1896,1PV986,2.25,0.001,0.00001
A0129977445,SEALING RING,3552,1PV986,2.25,0.001,0.00016
A0129977545,SEALING RING,1206,1PV986,2.25,0.001,0.00016
A0129978445,SEALING RING,1140,1PV986,2.25,0.002,0.00009
A0129978545,SEALING RING,2784,1PV986,2.25,0.001,0.00001
A0129978645,O-RING,1644,1PV986,2.25,0.001,0.00004
A0129978745,SEALING RING,1458,1PV986,2.25,0.002,0.00036
A0129979045,O-RING,3738,1PV986,2.25,0.001,0.00001
A0129979545,SEALING RING,948,1PV986,2.25,0.002,0.00016
A0139970045,SEALING RING,1704,1PV986,2.25,0.002,0.00036
A0139970446,SEALING RING,1020,1PV986,2.25,0.002,0.00004
A0139971946,RADIAL SHAFT SEALING RING,12366,1PV986,2.25,0.018,0.00072
A0139972345,O-RING,948,1PV986,2.25,0.001,0.00009
A0139972348,SEALING RING,1326,1PV986,2.25,0.001,0.00004
A0139972445,SEALING RING,2346,1PV986,2.25,0.001,0.00009
A0139972448,SEALING RING,702,1PV986,2.25,0.001,0.00001
A0139972745,SEALING RING,2982,1PV986,2.25,0.002,0.00025
A0139973045,O-RING,504,1PV986,2.25,0.001,0.00025
A0139973645,SEALING RING,1644,1PV986,2.25,0.001,0.00036
A0139973746,SEALING RING,5898,1PV986,2.25,0.021,0.00049
A013997374664,SEALING RING,5898,1PV986,2.25,0.021,0.00049
A013997414564,SEALING RING,762,1PV986,2.25,0.001,0.00001
A0139974346,SEALING RING,13650,1PV986,2.25,0.053,0.001
A0139974446,SEALING RING,15720,1PV986,2.25,0.146,0.00507
A013997444664,SEALING RING,15720,1PV986,2.25,0.146,0.00507
A0139974645,SEALING RING,948,1PV986,2.25,0.001,0.00004
A013997464564,SEALING RING,948,1PV986,2.25,0.001,0.00004
A0139976145,O-RING,1140,1PV986,2.25,0.001,0.00001
A0139977045,O-RING,504,1PV986,2.25,0.001,0.00025
A0139977246,SEALING RING,14550,1PV986,2.25,0.015,0.00036
A0139977945,SEALING RING,1266,1PV986,2.25,0.001,0.00004
A0139977948,SEALING RING,2784,1PV986,2.25,0.001,0.00004
A0139978345,O-RING,1458,1PV986,2.25,0.001,0.00001
A0139979145,SEALING RING,762,1PV986,2.25,0.001,0.00004
A0139979346,SEALING RING,4818,1PV986,2.25,0.002,0.00004
A0149970345,SEALING RING,2664,1PV986,2.25,0.004,0.0014
A0149971048,O-RING,3108,1PV986,2.25,0.002,0.00001
A0149971146,SHAFT SEAL,24840,1PV986,2.25,0.143,0.00338
A0149971346,SHAFT SEAL,9438,1PV986,2.25,0.044,0.00081
A0149971746,SEALING RING,7092,1PV986,2.25,0.008,0.00025
A0149973146,RADIAL SHAFT SEALING RING,9570,1PV986,2.25,0.02,0.00036
A0149973148,SEALING RING,2214,1PV986,2.25,0.001,0.00009
A0149974045,O-RING,2982,1PV986,2.25,0.001,0.00004
A0149974946,RADIAL SHAFT SEALING RING,12630,1PV986,2.25,0.021,0.00049
A0149976045,SEALING RING,1140,1PV986,2.25,0.001,0.00004
A0149976145,SEALING RING,1140,1PV986,2.25,0.001,0.00004
A0149976245,SEALING RING,1140,1PV986,2.25,0.001,0.00001
A0149976346,RADIAL SHAFT SEALING RING,14742,1PV986,2.25,0.058,0.00288
A014997634605,RADIAL SHAFT SEALING RING,14742,1PV986,2.25,0.058,0.00288
A0149976645,SEALING RING,2916,1PV986,2.25,0.004,0.00049
A0149976945,SEALING RING,2094,1PV986,2.25,0.001,0.00004
A0149977145,O-RING,3108,1PV986,2.25,0.004,0.001
A0149977146,RADIAL SHAFT SEALING RING,19374,1PV986,2.25,0.006,0.00006125
A0149978445,SEALING RING,1842,1PV986,2.25,0.001,0.00036
A0149978845,SEALING RING,2532,1PV986,2.25,0.001,0.0000784
A014997894505,O-RING,7986,1PV986,2.25,0.027,0.00225
A0149979445,FULL FACE GASKET,10032,1PV986,2.25,0.004,0.00049
A0149979747,SEALING RING,11064,1PV986,2.25,0.043,0.002
A0159970446,RADIAL SHAFT SEALING RING,1392,1PV986,2.25,0.007,0.000144
A0159971746,RADIAL SHAFT SEALING RING,5328,1PV986,2.25,0.016,0.00033327
A0159972946,RADIAL SHAFT SEALING RING,7350,1PV986,2.25,0.011,0.0001764
A0159973046,RADIAL SHAFT SEALING RING,8112,1PV986,2.25,0.02,0.00036
A0159973846,RADIAL SHAFT SEALING RING,19374,1PV986,2.25,0.005,0.0001225
A0159974846,RADIAL SHAFT SEALING RING,4938,1PV986,2.25,0.059,0.00576
A0159975845,SEALING RING,10260,1PV986,2.25,0.021,0.00049
A0159975846,RADIAL SHAFT SEALING RING,5898,1PV986,2.25,0.021,0.00036
A0159975945,SEALING RING,10260,1PV986,2.25,0.021,0.00049
A0159976145,O-RING,2664,1PV986,2.25,0.001,0.00036
A0159976846,RADI. SH. SEAL. RG W LIP,14736,1PV986,2.25,0,0
A0159977245,SEALING RING,1908,1PV986,2.25,0.001,0.00009
A0159977546,RADI. SH. SEAL. RG W LIP,13092,1PV986,2.25,0.027,0.00078408
A0159978245,O-RING,564,1PV986,2.25,0.001,0.00001
A0159978345,O-RING,1704,1PV986,2.25,0.001,0.00004
A0159978846,RADI. SH. SEAL. RG W LIP,2664,1PV986,2.25,0.013,0.00045
A0159979448,SEALING RING,564,1PV986,2.25,0.001,0.00001
A0169971148,SEALING RING,1140,1PV986,2.25,0.001,0.00009
A0169971845,SEALING RING,1140,1PV986,2.25,0.001,0.00004
A0169971945,O-RING,378,1PV986,2.25,0.001,0.00001
A0169972046,RADIAL SHAFT SEALING RING,17460,1PV986,2.25,0.039,0.0013225
A0169972148,O-RING,1842,1PV986,2.25,0.001,0.00009
A016997214864,O-RING,1842,1PV986,2.25,0.001,0.00009
A0169972445,SEALING RING,1140,1PV986,2.25,0.001,0.00001
A0169972745,O-RING,3108,1PV986,2.25,0.004,0.001
A0169973648,SEALING RING,762,1PV986,2.25,0.001,0.00009
A016997364864,SEALING RING,762,1PV986,2.25,0.001,0.00009
A016997504564,O-RING,2532,1PV986,2.25,0.002,0.00036
A0169975146,RADI. SH. SEAL. RG W LIP,13092,1PV986,2.25,0.027,0.00083232
A0169975245,SEALING RING,2154,1PV986,2.25,0.004,0.00025
A0169975445,SEALING RING,702,1PV986,2.25,0.001,0.00001
A0169977145,SEALING RING,1326,1PV986,2.25,0.001,0.00001
A0169977245,SEALING RING,20160,1PV986,2.25,0.001,0.00016
A0169977745,SEALING RING,948,1PV986,2.25,0.001,0.00004
A0169979145,SEALING RING,5202,1PV986,2.25,0.001,0.00016
A0169979945,O-RING,4626,1PV986,2.25,0.001,0.00004
A0179970045,SEALING RING,564,1PV986,2.25,0.001,0.00004
A0179970345,SEALING RING,564,1PV986,2.25,0.001,0.00004
A0179970945,SEALING RING,2532,1PV986,2.25,0.002,0.00010125
A0179971045,SEALING RING,2028,1PV986,2.25,0.001,0.00016
A017997104564,SEALING RING,2028,1PV986,2.25,0.001,0.00016
A0179972148,SEALING RING,1968,1PV986,2.25,0.001,0.00016
A0179973247,SEALING RING,19476,1PV986,2.25,0.024,0.00128
A0179973445,O-RING,5580,1PV986,2.25,0.006,0.00064
A0179973448,SEALING RING,564,1PV986,2.25,0.001,0.00004
A0179973545,O-RING,7284,1PV986,2.25,0.005,0.00036
A017997354564,O-RING,7284,1PV986,2.25,0.005,0.00036
A0179974045,SEALING RING,18828,1PV986,2.25,0.027,0.00147
A0179974845,O-RING,888,1PV986,2.25,0.001,0.00009
A0179974945,SEALING RING,1812,1PV986,2.25,0.004,0.00025
A0179975045,SEALING RING,1644,1PV986,2.25,0.003,0.00016
A0179975745,FULL FACE GASKET,6018,1PV986,2.25,0.004,0.00049
A0179977447,SEALING RING,15438,1PV986,2.25,0.069,0.00288
A0179978448,SEALING RING,1842,1PV986,2.25,0.001,0.00004
A0179978648,SEALING RING,1842,1PV986,2.25,0.001,0.00009
A0189970147,SEALING RING,19968,1PV986,2.25,0.006,0.00009
A0189970447,SEALING RING,8490,1PV986,2.25,0.017,0.00023548
A018997044702,SEALING RING,8490,1PV986,2.25,0.019,0.00036
A0189970945,O-RING,7164,1PV986,2.25,0.005,0.00217
A0189973645,O-RING,504,1PV986,2.25,0.001,0.0000162
A0189974245,SEALING RING,1020,1PV986,2.25,0.003,0.00008
A0189974545,SEALING RING,1326,1PV986,2.25,0.001,0.00004
A0189975248,SEALING RING,5958,1PV986,2.25,0.001,0.00004
A0189978145,O-RING,948,1PV986,2.25,0.001,0.00004
A0189978245,O-RING,2214,1PV986,2.25,0.001,0.000002
A0189978945,O-RING,1140,1PV986,2.25,0.002,0.000045
A0189979045,O-RING,2664,1PV986,2.25,0.002,0.00009
A0189979645,O-RING,1266,1PV986,2.25,0.001,0.00004
A018997964564,O-RING,1266,1PV986,2.25,0.001,0.00004
A0199970645,SEALING RING,888,1PV986,2.25,0.001,0.00001
A0199970745,SEALING RING,828,1PV986,2.25,0.001,0.00001
A0199972148,SEALING RING,3930,1PV986,2.25,0.001,0.00016
A0199972345,SEALING RING,7674,1PV986,2.25,0.034,0.00169
A019997234564,SEALING RING,7674,1PV986,2.25,0.034,0.00169
A0199972845,O-RING,234,1PV986,2.25,0.001,0.00004
A0199973445,O-RING,3990,1PV986,2.25,0.005,0.00064
A0199973645,O-RING,1140,1PV986,2.25,0.001,0.00001
A0199973745,SEALING RING,1140,1PV986,2.25,0.001,0.00025
A0199974245,O-RING,6546,1PV986,2.25,0.003,0.00025
A0199974345,O-RING,15018,1PV986,2.25,0.004,0.00025
A0199974445,O-RING,5628,1PV986,2.25,0.005,0.00036
A0199975745,SEALING RING,1140,1PV986,2.25,0.001,0.00004
A0199975845,O-RING,378,1PV986,2.25,0.001,0.00001
A0199976945,O-RING,564,1PV986,2.25,0.001,0.00004
A019997694505,O-RING,564,1PV986,2.25,0.001,0.00004
A0199977245,O-RING,2094,1PV986,2.25,0.003,0.00001
A0199977445,O-RING,948,1PV986,2.25,0.001,0.00000216
A0199978148,O-RING,2094,1PV986,2.25,0.003,0.00064
A0199979245,O-RING,24036,1PV986,2.25,0.001,0.000001
A0199979845,O-RING,10074,1PV986,2.25,0.001,0.000001
A0209970045,O-RING,828,1PV986,2.25,0.001,0.00000004
A0209970245,O-RING,1644,1PV986,2.25,0.001,0.000001
A0209970445,O-RING,1140,1PV986,2.25,0.002,0.00009
A0209971345,O-RING,828,1PV986,2.25,0.001,0.00004
A0209971445,O-RING,762,1PV986,2.25,0.001,0.00004
A0209972245,O-RING,1908,1PV986,2.25,0.001,0.00001
A0209972745,O-RING,1266,1PV986,2.25,0.001,0.00004
A0209972945,O-RING,2238,1PV986,2.25,0.009,0.00081
A0209974045,O-RING,2532,1PV986,2.25,0.001,0.00025
A0209974145,O-RING,2094,1PV986,2.25,0.001,0.00004
A0209974445,O-RING,762,1PV986,2.25,0.001,0.00003528
A020997444564,O-RING,762,1PV986,2.25,0.001,0.00016
A0209974545,SEALING RING,1140,1PV986,2.25,0.001,0.00004
A0209974745,O-RING,180,1PV986,2.25,0.001,0.000012
A0209975245,SECTIONAL SEALING RING,6972,1PV986,2.25,0.002,0.00025
A0209975445,O-RING,1080,1PV986,2.25,0.004,0.000192
A020997564764,SEALING RING,19188,1PV986,2.25,0.021,0.00036
A020997574764,SEALING RING,19188,1PV986,2.25,0.019,0.00036
A0209976248,SEALING RING,2592,1PV986,2.25,0.001,0.00004
A0209976448,SEALING RING,1644,1PV986,2.25,0.001,0.00001
A0209977045,O-RING,6270,1PV986,2.25,0.001,0.00001
A0209977845,O-RING,7674,1PV986,2.25,0.007,0.0003025
A0209978345,SECTIONAL SEALING RING,17802,1PV986,2.25,0.001,0.00004
A0209979345,O-RING,4938,1PV986,2.25,0.001,0.00004
A0209979445,FLAT SEALING RING,4938,1PV986,2.25,0.001,0.00001
A020997944564,FLAT SEALING RING,4938,1PV986,2.25,0.001,0.00001
