PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A0003202330,TS SHOCK ABSORBER,225858,2LV353,2.25,9.045,0.20026
A0003202430,TS SHOCK ABSORBER,225858,2LV353,2.25,8.259,0.53429
A0003202530,TS SHOCK ABSORBER,257316,2LV353,2.25,12.643,0.31892
A0003202630,TS SHOCK ABSORBER,257316,2LV353,2.25,12.658,0.32
A0003202730,TS SHOCK ABSORBER,257316,2LV353,2.25,11.513,0.36234
A0003202830,TS SHOCK ABSORBER,257316,2LV353,2.25,12.589,0.39675
A0003202930,TS SHOCK ABSORBER,156654,2LV353,2.25,4.711,0.08976
A0003203030,TS SHOCK ABSORBER,156654,2LV353,2.25,5.752,0.08976
A0003203130,TS SHOCK ABSORBER,162948,2LV353,2.25,5.814,0.156
A0003200031,SHOCK ABSORBER,291918,2LV355,2.25,6.377,0.04779
A0003200230,SHOCK ABSORBER,694044,2LV355,2.25,7.416,0.0648
A0003200931,SHOCK ABSORBER,356802,2LV355,2.25,0,0
A0003201131,TS SHOCK ABSORBER,169230,2LV355,2.25,5.405,0.05676
A0013265800,SHOCK ABSORBER,143022,2LV355,2.25,4.87,0.03712
A0033230900,SHOCK ABSORBER,55860,2LV355,2.25,3.98,0.02891
A0033232000,SHOCK ABSORBER,162468,2LV355,2.25,4.85,0.03776
A0033232200,SHOCK ABSORBER,162468,2LV355,2.25,5.244,0.0567
A0033233700,SHOCK ABSORBER,143022,2LV355,2.25,5.158,0.04779
A0033238400,SHOCK ABSORBER,143022,2LV355,2.25,4.55,0.04779
A0033238800,SHOCK ABSORBER,162468,2LV355,2.25,4.957,0.03776
A0033239800,SHOCK ABSORBER,143022,2LV355,2.25,4.5,0.02548
A0033261100,SHOCK ABSORBER,336492,2LV355,2.25,6.117,0.04779
A0033262900,SHOCK ABSORBER,162468,2LV355,2.25,5.34,0.04374
A0033264400,SHOCK ABSORBER,162468,2LV355,2.25,4.336,0.04374
A0033264900,SHOCK ABSORBER,162468,2LV355,2.25,5.78,0.04779
A0033265100,SHOCK ABSORBER,32436,2LV355,2.25,4.702,0.0448
A0033265600,SHOCK ABSORBER,45246,2LV355,2.25,7.609,0.0567
A0033267600,SHOCK ABSORBER,25848,2LV355,2.25,3.514,0.02891
A0033267700,SHOCK ABSORBER,129846,2LV355,2.25,3.777,0.02891
A0033268000,SHOCK ABSORBER,162468,2LV355,2.25,6.093,0.04779
A0033269800,SHOCK ABSORBER,162468,2LV355,2.25,5.5,0.04779
A0033269900,SHOCK ABSORBER,162468,2LV355,2.25,6.91,0.0504
