PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A0009910420,BALL PIN,5544,2LV98R,2.25,0.015,0.00003
A0009910515,BALL PIN,180,2LV98R,2.25,0.01,0.00004
A0009911015,BALL PIN,2628,2LV98R,2.25,0.009,0.00004
A0009911215,BALL PIN,1302,2LV98R,2.25,0.017,0.00004
A0009911615,BALL PIN,12588,2LV98R,2.25,0.014,0.00016
A0009911822,BALL SOCKET,12318,2LV98R,2.25,0.036,0.0003
A0009912420,BALL PIN,948,2LV98R,2.25,0.02,0.00016
A0009912422,BALL SOCKET,5478,2LV98R,2.25,0.021,0.0002
A0009915222,BALL SOCKET,1992,2LV98R,2.25,0.02,0.00005
A0009917395,PLUG-IN FASTENER,1500,2LV98R,2.25,0.001,0.00004608
A0009918222,BALL SOCKET,3468,2LV98R,2.25,0.025,0.00024
A0009918722,BALL SOCKET,39834,2LV98R,2.25,0.017,0.00005
A0009919615,SAFETY BOLT,1002,2LV98R,2.25,0.044,0.0002106
A0009922039,THREADED SLEEVE,24294,2LV98R,2.25,0.281,0.0025
A0009922139,THREADED SLEEVE,13716,2LV98R,2.25,0.292,0.001444
A0009930061,CONICAL SOCKET,5808,2LV98R,2.25,0.009,0.00009
A0009930775,RETAINING CHAIN,62406,2LV98R,2.25,2.371,0.01089
A0009930861,BALL SOCKET,444,2LV98R,2.25,0.003,0.00008
A0009930875,RETAINING CHAIN,18288,2LV98R,2.25,0.88,0.0044
A0009933060,BALL PIN,1884,2LV98R,2.25,0.002,0.00003
A0009936760,BALL PIN,786,2LV98R,2.25,0.013,0.00016245
A0009936860,BALL PIN,786,2LV98R,2.25,0.013,0.0001156
A0009938860,BALL PIN,5082,2LV98R,2.25,0.018,0.00016
A0009939660,BALL PIN,9336,2LV98R,2.25,0.074,0.0003
A0009942260,SECURING,348,2LV98R,2.25,0.002,0.00004
A0009943060,SECURING,696,2LV98R,2.25,0.008,0.00014
A0009960241,BALL SOCKET,6576,2LV98R,2.25,0.022,0.00009
A0009960545,ARTICULATION SECTION,19182,2LV98R,2.25,0.224,0.00385
A0009961401,CLEVIS,9636,2LV98R,2.25,0.07,0.0002
A0009961501,CLEVIS,7026,2LV98R,2.25,0.103,0.00028
A0009961540,HEAD,29082,2LV98R,2.25,0.315,0.0016
A0009961740,HEAD,29766,2LV98R,2.25,0.323,0.0016
A0009962301,CLEVIS,13278,2LV98R,2.25,0.085,0.00054
A0009962801,CLEVIS,5214,2LV98R,2.25,0.032,0.00016
A0009963072,CABLE,121086,2LV98R,2.25,0.774,0.09
A0009963240,HEAD,29760,2LV98R,2.25,0.017,0.00008
A0009964445,ARTICULATION SECTION,32550,2LV98R,2.25,0.225,0.0028
A0009964472,CABLE,1992,2LV98R,2.25,0.014,0.00128
A0009965245,ARTICULATION SECTION,26658,2LV98R,2.25,0.162,0.00245
A000996524564,ARTICULATION SECTION,26658,2LV98R,2.25,0.162,0.01
A0009966340,HEAD,92196,2LV98R,2.25,0.131,0.00036
A0009966440,HEAD,87756,2LV98R,2.25,0.106,0.00112
A0009966540,HEAD,73620,2LV98R,2.25,0.13,0.00072
A0009966645,ARTICULATION SECTION,23400,2LV98R,2.25,0.181,0.00192
A000996664564,ARTICULATION SECTION,23400,2LV98R,2.25,0.181,0.00192
A0009966745,ARTICULATION SECTION,23400,2LV98R,2.25,0.18,0.00192
A000996674564,ARTICULATION SECTION,23400,2LV98R,2.25,0.18,0.03584
A0009966845,ARTICULATION SECTION,23340,2LV98R,2.25,0.17,0.03584
A0009967545,ARTICULATION SECTION,15420,2LV98R,2.25,0.085,0.00105
A0009967640,HEAD,26742,2LV98R,2.25,0.127,0.00096
A0009967645,ARTICULATION SECTION,12240,2LV98R,2.25,0.097,0.00084
A0009968545,ARTICULATION SECTION,29826,2LV98R,2.25,0.235,0.0045
A000996854564,ARTICULATION SECTION,29826,2LV98R,2.25,0.232,0.00525
A0009968740,HEAD,82722,2LV98R,2.25,0.115,0.00084
A0009969345,ARTICULATION SECTION,35160,2LV98R,2.25,0.181,0.00144
A000996934564,ARTICULATION SECTION,35160,2LV98R,2.25,0.181,0.00144
A0009969445,ARTICULATION SECTION,35160,2LV98R,2.25,0.181,0.00144
A0009969545,ARTICULATION SECTION,21528,2LV98R,2.25,0.17,0.0028
A0009969645,ARTICULATION SECTION,24744,2LV98R,2.25,0.171,0.0036
A0009969840,HEAD,29760,2LV98R,2.25,0.03,0.00015
A0009969940,HEAD,25182,2LV98R,2.25,0.025,0.00012
A0009970577,HANDLE,3558,2LV98R,2.25,0.01,0.00048
A0009971577,HANDLE,18588,2LV98R,2.25,0.098,0.00056
A0009971977,HANDLE,2178,2LV98R,2.25,0.002,0.00004
A0009971988,LUBRICATING NIPPLE,5916,2LV98R,2.25,0.014,0.00012
A0009972777,HANDLE,14238,2LV98R,2.25,0.025,0.00112
A0009973477,HANDLE,106848,2LV98R,2.25,0.108,0.0018
A000997347764,HANDLE,106848,2LV98R,2.25,0.108,0.0018
A0009974277,HANDLE,2250,2LV98R,2.25,0.013,0.00144
A0009974577,ROTARY KNOB,22050,2LV98R,2.25,0.006,0.00036
A0009975177,HANDLE,1662,2LV98R,2.25,0.009,0.00048
A0009975277,HANDLE,1182,2LV98R,2.25,0.004,0.00012
A0009975377,HANDLE,4968,2LV98R,2.25,0.008,0.00048
A0009975577,HANDLE,175518,2LV98R,2.25,0.198,0.00595
A0009975677,HANDLE,11202,2LV98R,2.25,0.03,0.00105
A0009976577,HANDLE,4002,2LV98R,2.25,0.008,0.00064
A0009976788,LUBRICATING BUSHING,11814,2LV98R,2.25,0.09,0.00063
A0009979415,THREADED CHUCK,4356,2LV98R,2.25,0.017,0.00012
A0009979815,THREADED CHUCK,5916,2LV98R,2.25,0.003,0.00004
A0009981045,ELASTOMER BEARING,38220,2LV98R,2.25,0.55,0.00726
A0009981445,VIBRATION DAMPER,8370,2LV98R,2.25,0.088,0.00048
A000998144564,VIBRATION DAMPER,8370,2LV98R,2.25,0.088,0.00048
A0009981545,VIBRATION DAMPER,12918,2LV98R,2.25,0.13,0.00048
A000998154564,VIBRATION DAMPER,12918,2LV98R,2.25,0.13,0.00048
A0009986423,PROTECTIVE CAP,216,2LV98R,2.25,0.002,0.00018
A0019831113,MOUNTING CLIP,1044,2LV98R,2.25,0.001,0.00004
A0019831213,VELCRO STRIP,348,2LV98R,2.25,0.002,0.00009
A0019832213,VELCRO STRIP,444,2LV98R,2.25,0.004,0.0002
A0019852543,WINDOW GUIDE,7902,2LV98R,2.25,0.253,0.012
A0019881860,LOCK,50910,2LV98R,2.25,0.008,0.00016
A0019900499,TS ATTACHING PARTS PARTS,3468,2LV98R,2.25,0.009,0.00015
A0019901207,SPHERICAL COLLAR SCREW,1302,2LV98R,2.25,0.012,0.00007875
A0019903152,NUT SPECIAL FORM,2496,2LV98R,2.25,0,0
A0019903999,ATTACHING PARTS PARTS,12276,2LV98R,2.25,0.01,0.00012
A0019907399,ATTACHING PARTS PARTS,3384,2LV98R,2.25,0.004,0.00004
A0019907499,ATTACHING PARTS PARTS,13782,2LV98R,2.25,0.255,0.0154
A001990749964,ATTACHING PARTS PARTS,13782,2LV98R,2.25,0.148,0.0154
A0019908199,ATTACHING PARTS PARTS,5220,2LV98R,2.25,0.062,0.0036
A0019908299,ATTACHING PARTS PARTS,69732,2LV98R,2.25,0.016,0.00016
A0019910322,BALL SOCKET,4602,2LV98R,2.25,0.024,0.00024
A0019910622,BALL SOCKET,1734,2LV98R,2.25,0.001,0.00004
A0019911915,BOLT WITH HEAD,7404,2LV98R,2.25,0.098,0.00032
A0019913415,BOLT W HEAD A COTTER PIN,9864,2LV98R,2.25,0.02,0.0001125
A0019913515,BOLT W HEAD A COTTER PIN,3336,2LV98R,2.25,0.01,0.00005625
A0019954944,CLAMP,33456,2LV98R,2.25,0.605,0.05046
A0019960340,HEAD,13014,2LV98R,2.25,0.021,0.00008
A0019960440,HEAD,26094,2LV98R,2.25,0.02,0.00016
A0019970215,THREADED CHUCK,3810,2LV98R,2.25,0.004,0.00009
A0019970315,THREADED CHUCK,2328,2LV98R,2.25,0.001,0.00004
A0019977874,T-PIECE,52266,2LV98R,2.25,0.049,0.00048
A0019977974,T-PIECE,35670,2LV98R,2.25,0.049,0.00048
A0019979074,T-PIECE,270,2LV98R,2.25,0.004,0.00048
A0019979674,T-PIECE,348,2LV98R,2.25,0.004,0.00056
A0029833613,VELCRO STRIP,3516,2LV98R,2.25,0.012,0.00363
A002983361364,VELCRO STRIP,3516,2LV98R,2.25,0.012,0.00363
A0039900703,SCREW WITH FEATURE,8790,2LV98R,2.25,0.533,0.0024
A0039913670,SPRING CLIP,1206,2LV98R,2.25,0.019,0.0042075
A0039915970,SPRING CLIP,348,2LV98R,2.25,0.001,0.0000135
A0059925001,SPACER SLEEVE,9780,2LV98R,2.25,0.112,0.00025
A0099976172,HOSE FITTING,20772,2LV98R,2.25,0.297,0.002
A0269870137,MOLDED PIECE,136284,2LV98R,2.25,0.142,0.00462
A0289972045,O-RING,4902,2LV98R,2.25,0.004,0.000432
A0839880075,WIRE ROPE,4518,2LV98R,2.25,0,0
A0839890011,OIL FILTER ELEMENT,36276,2LV98R,2.25,0.296,0.017
A0839900099,ATTACHING PARTS PARTS,14166,2LV98R,2.25,0,0
A3016910335,SPRING,3822,2LV98R,2.25,0.002,0.00008
A3029910015,BALL PIN,2946,2LV98R,2.25,0.045,0.0002
A3029910115,BALL PIN,10500,2LV98R,2.25,0.071,0.00045
A3059910067,WOODRUFF KEY,618,2LV98R,2.25,0.001,0.00001
A3099910722,BALL SOCKET,2178,2LV98R,2.25,0.035,0.0002
A3129910120,BALL PIN,786,2LV98R,2.25,0.007,0.00002
A3149880080,KNOB,210,2LV98R,2.25,0.01,0.00018
A3149910067,WOODRUFF KEY,1026,2LV98R,2.25,0.018,0.00006
A3149910115,BALL PIN,21702,2LV98R,2.25,0.075,0.00028
A3149910215,BALL PIN,5472,2LV98R,2.25,0.058,0.00024
A3149910267,WOODRUFF KEY,804,2LV98R,2.25,0.014,0.00003
A3149910315,BALL PIN,5040,2LV98R,2.25,0.07,0.02197
A3219961425,ROD,17358,2LV98R,2.25,0.027,0.00006
A3279960001,CLEVIS,7542,2LV98R,2.25,0.07,0.0002
A3419960001,CLEVIS,2082,2LV98R,2.25,0.101,0.00028
A3469910222,BALL SOCKET,6168,2LV98R,2.25,0.171,0.00081
A3469910322,BALL SOCKET,6168,2LV98R,2.25,0.175,0.00081
A3509917022,BALL SOCKET,12678,2LV98R,2.25,0.14,0.00063
A3529910515,BALL PIN,16368,2LV98R,2.25,0.076,0.00032
A3529910615,BALL PIN,18756,2LV98R,2.25,0.055,0.00024
A3529910815,BALL PIN,13632,2LV98R,2.25,0.058,0.00045
A3529910915,SPACER,15804,2LV98R,2.25,0.2,0.0009
A3569830413,ADHESIVE TAPE,3810,2LV98R,2.25,0.02,0.00675
A3579910622,BALL SOCKET,6768,2LV98R,2.25,0.045,0.00028
A3649910015,BALL PIN,7110,2LV98R,2.25,0.007,0.00002
A3649910422,BALL SOCKET,3744,2LV98R,2.25,0.038,0.00032
A3649910622,BALL SOCKET,29082,2LV98R,2.25,0.045,0.00036
A3669910015,BALL PIN,7830,2LV98R,2.25,0.01,0.00004
A3669910322,BALL SOCKET,9804,2LV98R,2.25,0.023,0.00005
A3669910422,BALL SOCKET,8850,2LV98R,2.25,0.037,0.00028
A3759960045,ARTICULATION SECTION,21174,2LV98R,2.25,0.214,0.0033
A3819840037,SLIDING BLOCK,354,2LV98R,2.25,0.001,0.00288
A3819870137,MOLDED PART,636,2LV98R,2.25,0.001,0.00006
A3819910115,BALL PIN,14064,2LV98R,2.25,0.012,0.00002
A3819910123,BALL SOCKET,6954,2LV98R,2.25,0.078,0.00026
A3829907255,CASTLE NUT,17382,2LV98R,2.25,0.366,0.00112
A3839910220,BALL PIN,564138,2LV98R,2.25,4.08,0.0304
A3849967001,CLEVIS,10836,2LV98R,2.25,0.138,0.00032
A3869967045,ARTICULATION SECTION,23700,2LV98R,2.25,0.022,0.0003
A3879800087,TS BEARING NEEDLE,26556,2LV98R,2.25,0.15,0.00098
A3899970015,THREADED CHUCK,4008,2LV98R,2.25,0.009,0.00008
A3939910220,BALL PIN,34860,2LV98R,2.25,3.663,0.0228
A4039910022,BALL SOCKET,4050,2LV98R,2.25,0.013,0.00003
A4069910022,BALL SOCKET,7092,2LV98R,2.25,0.047,0.00028
A4229910022,BALL SOCKET,2862,2LV98R,2.25,0.017,0.00016
A422991002264,BALL SOCKET,2862,2LV98R,2.25,0.017,0.00016
A4259880185,CLAMP LEVER,10488,2LV98R,2.25,0,0
A4259910015,BOLT WITH HEAD,4080,2LV98R,2.25,0.004,0.000019
A4279960001,CLEVIS,29328,2LV98R,2.25,0.045,0.0002
A4359887176,SHACKLE,143268,2LV98R,2.25,1.947,0.0126
A4379900008,MUSHROOM HEAD BOLT,56616,2LV98R,2.25,0.129,0.001125
A4429885063,LATCH,8964,2LV98R,2.25,0.001,0
A4429915315,BALL PIN,1044,2LV98R,2.25,0.02,0.00016
A4429975015,THREAD INSERT,8592,2LV98R,2.25,0.012,0.00008
A4449965040,HEAD,53160,2LV98R,2.25,0.024,0.00008
A4729950004,MOUNTING BAR,5040,2LV98R,2.25,0.026,0.0004125
A4949970038,INSPECTION GLASS,1662,2LV98R,2.25,0.004,0.00009
A4949970138,INSPECTION GLASS,16578,2LV98R,2.25,0.006,0.00016
A5419910015,BALL PIN,2712,2LV98R,2.25,0.048,0.0002
A5419910022,BALL SOCKET,3168,2LV98R,2.25,0.052,0.0003
A541991002264,BALL SOCKET,3168,2LV98R,2.25,0.052,0.0003
A5419970315,THREADED CHUCK,7212,2LV98R,2.25,0.041,0.00028
A6209960001,CLEVIS,7200,2LV98R,2.25,0.035,0.00016
A6209970088,LUBRICATING NIPPLE,2862,2LV98R,2.25,0.05,0.0002178
A6209970288,TS LUBRICATING NIPPLE,11370,2LV98R,2.25,0.104,0.002
A6219960001,CLEVIS,162228,2LV98R,2.25,0.305,0.00105
A6239910020,BALL PIN,46896,2LV98R,2.25,1.968,0.0096
A6259960331,BAR,81762,2LV98R,2.25,0.44,0.0024
A6539910020,BALL PIN,38844,2LV98R,2.25,2.025,0.0096
A6559970015,THREADED CHUCK,2472,2LV98R,2.25,0.004,0.00004
A6569970088,GREASE CUP,12318,2LV98R,2.25,0.064,0.00054
A6628992514,BRACKET,3114,2LV98R,2.25,0.009,0.00006
A6629820017,SOLENOID VALVE,521634,2LV98R,2.25,0.583,0.012
A6629880576,SHACKLE,86760,2LV98R,2.25,0,0
A6629880676,SHACKLE,386802,2LV98R,2.25,1.803,0.00696
A6629880776,SHACKLE,70176,2LV98R,2.25,5.322,0.0291375
A6629887096,RETAINING HOOK,7902,2LV98R,2.25,0.025,0.00018
A6629900152,LOCKING NUT,2496,2LV98R,2.25,0,0
A6629930075,RETAINING CHAIN,44616,2LV98R,2.25,1.509,0.00726
A6629960045,ARTICULATION SECTION,960846,2LV98R,2.25,51.5,0
A6629960070,GUIDE PULLEY,37068,2LV98R,2.25,1.044,0.00726
A6629970066,FLANGE,20436,2LV98R,2.25,0,0
A6639880076,SHACKLE,24576,2LV98R,2.25,1.819,0.010725
A67398800809051,KNOB,450,2LV98R,2.25,0.001,0.00002
A6739970315,THREADED CHUCK,16122,2LV98R,2.25,0.038,0.00005
A6759910022,BALL SOCKET,7212,2LV98R,2.25,0.036,0.00016
A6799930025,SPRING,1824,2LV98R,2.25,0.003,0.0001
A6819941941,RETAINING RING,3102,2LV98R,2.25,0.042,0.00081
A6819942041,RETAINING RING,3102,2LV98R,2.25,0.04,0.00081
A6819942141,RETAINING RING,3102,2LV98R,2.25,0.04,0.00081
A6999880164,LATCH,18840,2LV98R,2.25,0.108,0.0012
A6999880264,LATCH,3360,2LV98R,2.25,0.041,0.00048
A9309880075,WIRE ROPE,2430,2LV98R,2.25,0.016,0.00036
A9309970077,COMPRESSION SLEEVE,1044,2LV98R,2.25,0.002,0.00004
A9499880076,SHACKLE,105870,2LV98R,2.25,6.563,0.0416
A9499880176,SHACKLE,222426,2LV98R,2.25,14.119,0.08085
A9499880376,SHACKLE,105474,2LV98R,2.25,6.606,0.04368
A9499880476,SHACKLE,266460,2LV98R,2.25,0,0
A9499910015,BOLT W HEAD AND RECESSES,29844,2LV98R,2.25,0.326,0.00125
A9499940002,SAFETY CLIP,1380,2LV98R,2.25,0,0
A9579970015,THREADED CHUCK,2616,2LV98R,2.25,0.002,0.00001
A9609910115,SAFETY BOLT,4776,2LV98R,2.25,0.326,0.00336
A9609970077,HOSE SLEEVE,678,2LV98R,2.25,0.031,0.00072
A9609970177,HOSE SLEEVE,1032,2LV98R,2.25,0.02,0.00072
A9679971653,MOLDED HOSE,14250,2LV98R,2.25,0.123,0.0103005
A9679971753,MOLDED HOSE,41004,2LV98R,2.25,0.121,0.0102
A9709910015,BALL PIN,510,2LV98R,2.25,0.01,0.00012
A9709960045,ARTICULATION SECTION,165672,2LV98R,2.25,0.351,0.00175
A9799960045,JOINT END,23700,2LV98R,2.25,0.048,0.00018
N000000000058,FERRULE,2616,2LV98R,2.25,0.067,0.00032
N000000000231,CYLINDER PIN,1824,2LV98R,2.25,0.066,0.000116
