PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A1669206336,"COVER, SEAT BACKREST",432744,1PV970,2.38,0,0
A16692063367J95,"COVER, SEAT BACKREST",481890,1PV970,2.38,1.1,0.3366
A16692063368N47,"COVER, SEAT BACKREST",481890,1PV970,2.38,1.1,0.3366
A16692063368P13,"COVER, SEAT BACKREST",481890,1PV970,2.38,1.1,0.3366
A16692063369E43,"COVER, SEAT BACKREST",481890,1PV970,2.38,1.1,0.3366
A16692064367J95,"COVER, SEAT BACKREST",385512,1PV970,2.38,1.3,0.336
A16692064368N47,"COVER, SEAT BACKREST",385512,1PV970,2.38,0.81,0.252
A16692064368P13,"COVER, SEAT BACKREST",385512,1PV970,2.38,1.3,0.336
A16692064369E43,"COVER, SEAT BACKREST",385512,1PV970,2.38,1.3,0.336
A16692065001B55,"COVER, SEAT CUSHION",440460,1PV970,2.38,0.922,0.3168
A16692065008L16,"COVER, SEAT CUSHION",440460,1PV970,2.38,0.922,0.3168
A16692065009E38,"COVER, SEAT CUSHION",440460,1PV970,2.38,0.922,0.3168
A16692066001B55,"COVER, SEAT CUSHION",367182,1PV970,2.38,0.618,0.1652
A16692066008L16,"COVER, SEAT CUSHION",367182,1PV970,2.38,0.618,0.1711
A16692066009E38,"COVER, SEAT CUSHION",367182,1PV970,2.38,0.618,0.1652
A16692067001B55,"COVER, SEAT BACKREST",559932,1PV970,2.38,1.143,0.22032
A16692067008L16,"COVER, SEAT BACKREST",559932,1PV970,2.38,1.182,0.26784
A16692067009E38,"COVER, SEAT BACKREST",559932,1PV970,2.38,1.182,0.22032
A16692068001B55,"COVER, SEAT BACKREST",444450,1PV970,2.38,0.86,0.32116
A16692068008L16,"COVER, SEAT BACKREST",444450,1PV970,2.38,0.86,0.32116
A16692068009E38,"COVER, SEAT BACKREST",444450,1PV970,2.38,0.86,0.32116
A16692070007M79,COVER,51756,1PV970,2.38,0.53,0.1558
A16692070008Q91,COVER,51756,1PV970,2.38,0.53,0.1558
A16692070008T45,COVER,51756,1PV970,2.38,0.535,0.1558
A16692070008T92,COVER,51756,1PV970,2.38,0.53,0.10472
A16692070009051,COVER,51756,1PV970,2.38,0.53,0.1558
A16692070009H42,COVER,51756,1PV970,2.38,0.535,0.1558
A16692073161B55,"COVER, SEAT BACKREST",497802,1PV970,2.38,0,0
A16692074168R01,"COVER, SEAT BACKREST",385512,1PV970,2.38,0.686,0.1536
A16692075161B55,"COVER, SEAT BACKREST",559932,1PV970,2.38,1.2,0.5256
A16692075168R01,"COVER, SEAT BACKREST",559932,1PV970,2.38,1.2,0.3984
A16692076161B55,"COVER, SEAT BACKREST",385512,1PV970,2.38,0.865,0.3248
A16692076361B55,"COVER, SEAT CUSHION",367182,1PV970,2.38,0.695,0
A16692084238T36,"COVER, SEAT CUSHION",127446,1PV970,2.38,0.648,0.23954
A16692084238T38,"COVER, SEAT CUSHION",127446,1PV970,2.38,1.192,0.4704
A16692084239D88,"COVER, SEAT CUSHION",127446,1PV970,2.38,1.192,0.20532
A16692086237M48,"COVER, SEAT CUSHION",287538,1PV970,2.38,0.681,0.21924
A16692086238R02,"COVER, SEAT CUSHION",287538,1PV970,2.38,0.676,0.21924
A16692086238T35,"COVER, SEAT CUSHION",287538,1PV970,2.38,0.747,0.216
A16692086238U54,"COVER, SEAT CUSHION",287538,1PV970,2.38,0.681,0.2016
A16692086239E43,"COVER, SEAT CUSHION",287538,1PV970,2.38,0.681,0.2016
A16692088231B55,"COVER, SEAT CUSHION",367182,1PV970,2.38,0.677,0.2088
A16692088238R01,"COVER, SEAT CUSHION",367182,1PV970,2.38,0.677,0.2088
