PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A21181003108J56,SUN VISOR,113142,1PV609,2.25,0.615,0.08096
A21181003108M57,SUN VISOR,113142,1PV609,2.25,0.624,0.07084
A21181003109F21,SUN VISOR,113142,1PV609,2.25,0.624,0.07084
A21181003177D43,"MIRROR, INNER",212220,1PV609,2.25,0.486,0.0459
A21181003177E94,"MIRROR, INNER",223224,1PV609,2.25,0.5,0.0744
A21181003177F94,"MIRROR, INNER",212220,1PV609,2.25,0.48,0.0744
A21181003178J12,"MIRROR, INNER",212220,1PV609,2.25,0.486,0.0459
A21181003179051,"MIRROR, INNER",223224,1PV609,2.25,0,0
A21181004007J85,SUN VISOR,70026,1PV609,2.25,0.475,0.08976
A21181004008M57,SUN VISOR,70026,1PV609,2.25,0.476,0.08976
A21181004009F21,SUN VISOR,70026,1PV609,2.25,0.477,0.08976
A2118100410,SUN VISOR,113142,1PV609,2.25,0,0
A21181004107F84,SUN VISOR,113142,1PV609,2.25,0.49,0.08096
A21181004107F85,SUN VISOR,113142,1PV609,2.25,0.49,0.08096
A21181004107J85,SUN VISOR,113142,1PV609,2.25,0.49,0.07084
A21181004108J56,SUN VISOR,113142,1PV609,2.25,0.49,0.08096
A21181004108M57,SUN VISOR,113142,1PV609,2.25,0.624,0.07084
A21181004109F21,SUN VISOR,113142,1PV609,2.25,0.49,0.08096
A2118100411,PLATE,7446,1PV609,2.25,0.175,0.00624
A21181004177D43,"MIRROR, INNER",212220,1PV609,2.25,0.485,0.0744
A21181004177F94,"MIRROR, INNER",212220,1PV609,2.25,0.485,0.0744
A21181004178J12,"MIRROR, INNER",223224,1PV609,2.25,0.485,0.0744
A21181005107F84,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181005107F85,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181005107J85,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181005108J56,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181005108M57,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181005109F21,SUN VISOR,94614,1PV609,2.25,0.141,0.07084
A21181005177D43,"MIRROR, INNER",74394,1PV609,2.25,0.51,0.0459
A21181005177F94,"MIRROR, INNER",52596,1PV609,2.25,0.51,0.0459
A21181005178J12,"MIRROR, INNER",261210,1PV609,2.25,0.6,0.0459
A21181006107F84,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181006107F85,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181006107J85,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181006108J56,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181006108M57,SUN VISOR,94614,1PV609,2.25,0.49,0.08096
A21181006109F21,SUN VISOR,89946,1PV609,2.25,0.49,0.08096
A21181006177D43,"MIRROR, INNER",261210,1PV609,2.25,0.51,0.0459
A21181006177F94,"MIRROR, INNER",261210,1PV609,2.25,0.51,0.0459
A21181007177D43,"MIRROR, INNER",55878,1PV609,2.25,0.54,0.0459
A21181007177E94,"MIRROR, INNER",383268,1PV609,2.25,0.54,0.0459
A21181007177F94,"MIRROR, INNER",383268,1PV609,2.25,0.54,0.0459
A21181007178J12,"MIRROR, INNER",383268,1PV609,2.25,0.54,0.0459
A21181008177D43,"MIRROR, INNER",383268,1PV609,2.25,0.54,0.0459
A21181008177F94,"MIRROR, INNER",383268,1PV609,2.25,0.54,0.0459
A2118100910,SUN VISOR,70026,1PV609,2.25,0,0
A21181009107F84,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181009107F85,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181009107J85,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181009108J56,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181009108M57,SUN VISOR,70026,1PV609,2.25,0.49,0.07084
A21181009109F21,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181010107F84,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181010107F85,SUN VISOR,70026,1PV609,2.25,0.49,0.07084
A21181010107J85,SUN VISOR,70026,1PV609,2.25,0.49,0.07084
A21181010108J56,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181010108M57,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181010109F21,SUN VISOR,70026,1PV609,2.25,0.49,0.08096
A21181011107D85,SUN VISOR,205968,1PV609,2.25,0.528,0.04128
A21181011107H12,SUN VISOR,205968,1PV609,2.25,0.528,0.04128
A21181011108J78,SUN VISOR,205968,1PV609,2.25,0.528,0.04128
A21181011108L64,SUN VISOR,205968,1PV609,2.25,0,0
A21181011109C08,SUN VISOR,205968,1PV609,2.25,0.528,0.04128
A21181011178J12,"MIRROR, INNER",201318,1PV609,2.25,0.701,0.05408
A21181012107H12,SUN VISOR,205968,1PV609,2.25,0.528,0.04128
A21181012108J78,SUN VISOR,50724,1PV609,2.25,0.72,0.07084
A21181012108L64,SUN VISOR,205968,1PV609,2.25,0,0
A21181012109C08,SUN VISOR,205968,1PV609,2.25,0.72,0.08096
A21181013107D85,SUN VISOR,254706,1PV609,2.25,0.72,0.08096
A21181013107H12,SUN VISOR,254706,1PV609,2.25,0.72,0.08096
A21181013108J78,SUN VISOR,254706,1PV609,2.25,0.72,0.08096
A21181013108L64,SUN VISOR,242148,1PV609,2.25,0.72,0.08096
A21181013109C08,SUN VISOR,254706,1PV609,2.25,0.72,0.07084
A21181014107D85,SUN VISOR,254706,1PV609,2.25,0.7,0.07084
A21181014107H12,SUN VISOR,254706,1PV609,2.25,0.72,0.05586
A21181014108L64,SUN VISOR,254706,1PV609,2.25,0.72,0.06923
A21181014109C08,SUN VISOR,254706,1PV609,2.25,0.7,0.07084
A21181015177D43,"MIRROR, INNER",96186,1PV609,2.25,0.542,0.0459
A21181015177F94,"MIRROR, INNER",75564,1PV609,2.25,0.55,0.0744
A21181015178J12,"MIRROR, INNER",75564,1PV609,2.25,0.55,0.0459
A21181016177D43,"MIRROR, INNER",53424,1PV609,2.25,0.55,0.0744
A21181016177F94,"MIRROR, INNER",101178,1PV609,2.25,0.55,0.0744
A21181016178J12,"MIRROR, INNER",53424,1PV609,2.25,0.55,0.0459
