PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A906440405664,WIRING HARNESS,58194,2TV541,2.25,0.426,0.04025
A9064404552,WIRING HARNESS,28752,2TV541,2.25,0.176,0.00832
A906440455264,WIRING HARNESS,28752,2TV541,2.25,0.176,0.00832
A9064404941,ELECTRICAL WIRING HARNESS,7566,2TV541,2.25,0.038,0.0063
A9064405039,ELECTRICAL WIRING HARNESS,21978,2TV541,2.25,0.104,0.01512
A9064405139,ELECTRICAL WIRING HARNESS,35124,2TV541,2.25,0.27,0.1216
A906440513964,ELECTRICAL WIRING HARNESS,35124,2TV541,2.25,0.265,0.03125
A9064405341,ELECTRICAL WIRING HARNESS,7626,2TV541,2.25,0.138,0.01587
A9064405441,ELECTRICAL WIRING HARNESS,7566,2TV541,2.25,0.038,0.01176
A906440544164,ELECTRICAL WIRING HARNESS,7566,2TV541,2.25,0.038,0.01176
A9064405553,WIRING HARNESS,47202,2TV541,2.25,0.311,0.0368
A906440555364,WIRING HARNESS,47202,2TV541,2.25,0.311,0.03872
A9064405641,ELECTRICAL WIRING HARNESS,35112,2TV541,2.25,0.155,0.0198
A9064406653,WIRING HARNESS,88734,2TV541,2.25,1.463,0.0748
A906440665364,WIRING HARNESS,88734,2TV541,2.25,1.465,0.0748
A9064406753,WIRING HARNESS,45420,2TV541,2.25,0.61,0.02916
A906440675364,WIRING HARNESS,45420,2TV541,2.25,0.61,0.02916
A9064406853,WIRING HARNESS,22098,2TV541,2.25,0.313,0.01728
A906440685364,WIRING HARNESS,22098,2TV541,2.25,0.313,0.01728
A9064406854,WIRING HARNESS,88734,2TV541,2.25,0.724,0.03125
A9064406953,WIRING HARNESS,22098,2TV541,2.25,0.176,0.01197
A9064407053,ELECTRICAL WIRING HARNESS,97170,2TV541,2.25,0.861,0.0403
A906440705364,ELECTRICAL WIRING HARNESS,97170,2TV541,2.25,0.862,0.0403
A9064407153,WIRING HARNESS,27990,2TV541,2.25,0.098,0.012
A9064407253,WIRING HARNESS,15822,2TV541,2.25,0.14,0.016
A9064407353,WIRING HARNESS,8370,2TV541,2.25,0.094,0.0102
A9064407655,WIRING HARNESS,27276,2TV541,2.25,0.103,0.00816
A906440765564,WIRING HARNESS,27276,2TV541,2.25,0.1,0.012
A9064407755,WIRING HARNESS,45798,2TV541,2.25,0.101,0.00476
A906440775564,WIRING HARNESS,45798,2TV541,2.25,0.101,0.00476
A9064408155,ELECTRIC LINE,72732,2TV541,2.25,1.126,0.08
A9064408234,WIRING HARNESS,23568,2TV541,2.25,0.413,0.063
A906440823464,WIRING HARNESS,23568,2TV541,2.25,0.413,0.063
A9064408334,WIRING HARNESS,25938,2TV541,2.25,0.446,0.063
A9064408634,ELECTRICAL WIRING HARNESS,51636,2TV541,2.25,0.075,0.012
A9064408737,WIRING HARNESS,51636,2TV541,2.25,0.132,0.01083
A906440873764,WIRING HARNESS,51636,2TV541,2.25,0.13,0.01083
A9064408835,ELECTRICAL WIRING HARNESS,22296,2TV541,2.25,0.148,0.01323
A906440883564,ELECTRICAL WIRING HARNESS,22296,2TV541,2.25,0.148,0.01323
A9064408837,WIRING HARNESS,22248,2TV541,2.25,0.39,0.05472
A9064408934,WIRING HARNESS,22296,2TV541,2.25,0.048,0.01104
A906440893464,WIRING HARNESS,22296,2TV541,2.25,0.048,0.01104
A9064409033,ELECTRICAL WIRING HARNESS,22296,2TV541,2.25,0.132,0.00476
A906440903364,ELECTRICAL WIRING HARNESS,22296,2TV541,2.25,0.143,0.015
A9064409813,WIRING HARNESS,127008,2TV541,2.25,0.451,0.06786
A9065400013,WIRING HARNESS,6150,2TV541,2.25,0.018,0.00195
A9065400023,FASTENING FRAME,74136,2TV541,2.25,2.122,0.2784
A9065400113,WIRING HARNESS,9936,2TV541,2.25,0.034,0.00364
A906540011364,WIRING HARNESS,9936,2TV541,2.25,0.034,0.00364
A9065400234,WIRING HARNESS,9492,2TV541,2.25,0.066,0.012
A9065400237,ELECTRIC LINE,50694,2TV541,2.25,0.087,0.012
A9065400241,GROUND STRAP,11718,2TV541,2.25,0.224,0.00516
A9065400337,ELECTRIC LINE,54372,2TV541,2.25,0.163,0.02262
A9065400541,GROUND STRAP,28740,2TV541,2.25,0.174,0.008
A9065401102,ELECTRICAL WIRING HARNESS,39936,2TV541,2.25,0.253,0.01536
A9065401202,ELECTRICAL WIRING HARNESS,7560,2TV541,2.25,0.011,0.00072
A9065402327,ELECTRICAL WIRING HARNESS,154836,2TV541,2.25,2.055,0.30996
A9065402427,ELECTRICAL WIRING HARNESS,170004,2TV541,2.25,2.345,0.30996
A9065402727,ELECTRICAL WIRING HARNESS,99768,2TV541,2.25,2.395,0.30996
A9065402815,ELECTRICAL WIRING HARNESS,99768,2TV541,2.25,2.033,0.41496
A9065402827,ELECTRICAL WIRING HARNESS,118920,2TV541,2.25,2.693,0.30996
A9065402915,ELECTRICAL WIRING HARNESS,99768,2TV541,2.25,2.266,0.41496
A9065403015,ELECTRICAL WIRING HARNESS,99768,2TV541,2.25,2.415,0.41496
A9065403115,ELECTRICAL WIRING HARNESS,99768,2TV541,2.25,2.688,0.41496
A9065403127,ELECTRICAL WIRING HARNESS,111732,2TV541,2.25,1.51,0.05376
A9065403227,ELECTRICAL WIRING HARNESS,125304,2TV541,2.25,1.985,0.1295
A906540322728,ELECTRICAL WIRING HARNESS,125304,2TV541,2.25,1.9,0.1295
A9065403327,ELECTRICAL WIRING HARNESS,104556,2TV541,2.25,1.56,0.1295
A9065403415,ELECTRIC LINE,83652,2TV541,2.25,1.506,0.15824
A9065403427,ELECTRICAL WIRING HARNESS,126900,2TV541,2.25,2.045,0.1295
A9065403515,ELECTRIC LINE,83652,2TV541,2.25,1.91,0.15824
A9065403527,ELECTRICAL WIRING HARNESS,87804,2TV541,2.25,1.848,0.30996
A906540352764,ELECTRICAL WIRING HARNESS,87804,2TV541,2.25,1.88,0.30996
A9065403615,ELECTRIC LINE,83652,2TV541,2.25,1.54,0.15824
A9065403627,ELECTRICAL WIRING HARNESS,106944,2TV541,2.25,2.309,0.30996
A9065403715,ELECTRIC LINE,83652,2TV541,2.25,1.964,0.15824
A9065403727,ELECTRICAL WIRING HARNESS,89400,2TV541,2.25,1.854,0.30996
A9065403815,ELECTRIC LINE,83652,2TV541,2.25,1.88,0.15824
A9065403827,ELECTRICAL WIRING HARNESS,108546,2TV541,2.25,2.332,0.30996
A9065403915,ELECTRIC LINE,106944,2TV541,2.25,2.292,0.41496
A9065404015,ELECTRIC LINE,106944,2TV541,2.25,1.882,0.41496
A9065404115,ELECTRIC LINE,106944,2TV541,2.25,2.327,0.41496
A9065404215,ELECTRIC LINE,106944,2TV541,2.25,1.744,0.225
A9065404315,ELECTRIC LINE,83652,2TV541,2.25,1.46,0.1032
A9065404327,ELECTRICAL WIRING HARNESS,154836,2TV541,2.25,3,0.30996
A9065404415,ELECTRIC LINE,83652,2TV541,2.25,1.915,0.1032
A9065404427,ELECTRICAL WIRING HARNESS,76614,2TV541,2.25,1.735,0.30996
A9065404515,ELECTRIC LINE,106944,2TV541,2.25,2.555,0.24696
A9065404615,ELECTRIC LINE,106944,2TV541,2.25,2.955,0.27
A9065405015,ELECTRICAL WIRING HARNESS,99768,2TV541,2.25,2.055,0.20007
A9065405801,BATTERY LINE,12708,2TV541,2.25,0.225,0.01026
A9065408207,ELECTRICAL WIRING HARNESS,7056,2TV541,2.25,0.147,0.0143
A906540820764,ELECTRICAL WIRING HARNESS,7056,2TV541,2.25,0.147,0.0143
A9065420200,ELECTRICAL WIRING HARNESS,56790,2TV541,2.25,0,0
A9065460200,ELECTRIC LINE,43758,2TV541,2.25,0.015,0.00129
A9065460221,GROUND LINE WITH SENSOR,37068,2TV541,2.25,0.436,0.03808
A9065460543,LINE,1332,2TV541,2.25,0.018,0.00054
A9068200004,ELECTRIC LINE,98292,2TV541,2.25,0.083,0.0036
A9068200800,ELECTRIC LINE,74334,2TV541,2.25,0.638,0.0312
A9075400086,ELECTRICAL WIRING HARNESS,101682,2TV541,2.25,2.33,0.43848
A9075400100,ELECTRICAL WIRING HARNESS,178500,2TV541,2.25,3.085,0.51072
A907540010064,ELECTRICAL WIRING HARNESS,178500,2TV541,2.25,3.085,0.51072
A9075400186,ELECTRICAL WIRING HARNESS,178890,2TV541,2.25,3.026,0.43848
A9075400200,ELECTRICAL WIRING HARNESS,178500,2TV541,2.25,3.21,0.5525
A9075400486,ELECTRICAL WIRING HARNESS,104760,2TV541,2.25,0.051,0.00578
A9075400500,ELECTRICAL WIRING HARNESS,178500,2TV541,2.25,3.437,0.46368
A907540050064,ELECTRICAL WIRING HARNESS,178500,2TV541,2.25,3.437,0.46368
A9075400586,ELECTRICAL WIRING HARNESS,104760,2TV541,2.25,0.041,0.00867
A9075400600,ELECTRICAL WIRING HARNESS,178500,2TV541,2.25,3.649,0.51072
A9075400900,ELECTRICAL WIRING HARNESS,131568,2TV541,2.25,1.556,0.51072
A907540090064,ELECTRICAL WIRING HARNESS,131568,2TV541,2.25,1.556,0.51072
A9075401000,ELECTRICAL WIRING HARNESS,131568,2TV541,2.25,1.689,0.567
A9075401100,ELECTRICAL WIRING HARNESS,131568,2TV541,2.25,1.422,0.51072
A9075401200,ELECTRICAL WIRING HARNESS,131568,2TV541,2.25,1.517,0.4455
