PART NUMBER,DESCRIPTION,BLP NGN,MARKETING CODE,CALCULATION FACTOR,WEIGHT,VOLUME
A1979003301,"CONTROL UNIT, COMPLETE",852018,1PV548,2.25,0.646,0.02646
A197900340005,"CONTROL UNIT, COMPLETE",801126,1PV548,2.25,0.635,0.02646
A1979003401,"CONTROL UNIT, COMPLETE",892416,1PV548,2.25,0.643,0.02646
A1979003501,"CONTROL UNIT, COMPLETE",807138,1PV548,2.25,0.646,0.02646
A1979003601,"CONTROL UNIT, COMPLETE",807138,1PV548,2.25,0.642,0.02646
A1979006000,"CONTROL UNIT, COMPLETE",245784,1PV548,2.25,0.356,0.0221
A1979006700,"CONTROL UNIT, COMPLETE",243954,1PV548,2.25,0.197,0.01326
A1979007000,"CONTROL UNIT, COMPLETE",130050,1PV548,2.25,0.106,0.005
A1979007100,"CONTROL UNIT, COMPLETE",130050,1PV548,2.25,0.106,0.005
A1979007200,"CONTROL UNIT, COMPLETE",312420,1PV548,2.25,0.241,0.01445
A1979007400,"CONTROL UNIT, COMPLETE",245784,1PV548,2.25,0.36,0.0221
A1979007500,"CONTROL UNIT, COMPLETE",1706538,1PV548,2.25,4.874,0.13775
A1979007700,"CONTROL UNIT, COMPLETE",807138,1PV548,2.25,0.636,0.02646
A1979008600,"CONTROL UNIT, COMPLETE",1651188,1PV548,2.25,0.471,0.0209
A1979008800,"CONTROL UNIT, COMPLETE",958632,1PV548,2.25,0.329,0.0161
A1979009200,"CONTROL UNIT, COMPLETE",801126,1PV548,2.25,0.633,0.02646
A1979009500,"CONTROL UNIT, COMPLETE",424866,1PV548,2.25,0.185,0.01326
A1979009600,"CONTROL UNIT, COMPLETE",312420,1PV548,2.25,0.235,0.01536
A1979009700,"CONTROL UNIT, COMPLETE",312420,1PV548,2.25,0.233,0.01536
A1979009800,"CONTROL UNIT, COMPLETE",312420,1PV548,2.25,0.233,0.01445
A1979009900,"CONTROL UNIT, COMPLETE",317112,1PV548,2.25,0,0
A1979011400,CONTROL UNIT,269046,1PV548,2.25,0.546,0.02592
A1979014300,CONTROL UNIT,97908,1PV548,2.25,0.028,0.0014
A2035400062,CLAMPING PIECE,3708,1PV548,2.25,0.01,0.00048
A2035451732,CONTROL UNIT,1185192,1PV548,2.25,1.012,0.078
A203545173228,CONTROL UNIT,976038,1PV548,2.25,1.014,0.070252
A203545470164,"ELECT. CENTER, BASE MOD.",262122,1PV548,2.25,1.09,0.13464
A2035455332,RS CONTROL UNIT,656586,1PV548,2.25,0.81,0.078
A2035455632,CONTROL UNIT,656580,1PV548,2.25,0.81,0.078
A2035455832,CONTROL UNIT,245700,1PV548,2.25,0.089,0.0224
A2045451332,CONTROL UNIT,482442,1PV548,2.25,0.775,0.078
A2045455032,CONTROL UNIT,145524,1PV548,2.25,0.14,0.01445
A2045455932,"CU, ELECT. STEERING LOCK",181872,1PV548,2.25,0,0
A2045457932,CONTROL UNIT,475602,1PV548,2.25,0.742,0.078
A204545793264,CONTROL UNIT,475602,1PV548,2.25,0.742,0.07163
A2045458032,CONTROL UNIT,546954,1PV548,2.25,0.757,0.078
A204545803264,CONTROL UNIT,546954,1PV548,2.25,0.757,0.078
A2045459132,CONTROL UNIT,145524,1PV548,2.25,0.14,0.01445
A204545913264,CONTROL UNIT,145524,1PV548,2.25,0.14,0.01445
A2045459232,RS CONTROL UNIT,482442,1PV548,2.25,0.76,0.078
A2049002002,"CONTROL UNIT, COMPLETE",209310,1PV548,2.25,0.249,0.115
A2049002103,OPERATING UNIT,283662,1PV548,2.25,0.282,0.02106
A2049002109,"CONTROL UNIT, COMPLETE",121104,1PV548,2.25,0.103,0.01683825
A2049003208,"CONTROL UNIT, COMPLETE",123828,1PV548,2.25,0.093,0.0163215
A2049004106,"CONTROL UNIT, COMPLETE",121104,1PV548,2.25,0.094,0.00676
A20490048018N96,"CONTROL UNIT, COMPLETE",215010,1PV548,2.25,0.75,0.06084
A2049005403,"RS CONTROL UNIT, COMPLETE",643032,1PV548,2.25,0.73,0.073515
A2049005503,"CONTROL UNIT, COMPLETE",208860,1PV548,2.25,0.247,0.0161
A2049007905,"CONTROL UNIT, COMPLETE",162798,1PV548,2.25,0.162,0.01536
A204900790528,"CONTROL UNIT, COMPLETE",162798,1PV548,2.25,0.162,0.01536
A2049008409,"CONTROL UNIT, COMPLETE",121104,1PV548,2.25,0.103,0.01904
A2049009004,"CONTROL UNIT, COMPLETE",121104,1PV548,2.25,0.101,0.00455625
A2049009201,"CONTROL UNIT, COMPLETE",121104,1PV548,2.25,0.091,0.0224
A2049010604,CONTROL UNIT,209310,1PV548,2.25,0.685,0.04
A2049012300,RS CONTROL UNIT,709476,1PV548,2.25,0.721,0.078
A204901230064,RS CONTROL UNIT,709476,1PV548,2.25,0.721,0.078
A2059000222,"CONTROL UNIT, COMPLETE",124548,1PV548,2.25,0.38,0.01125
A2059000422,"CONTROL UNIT, COMPLETE",125790,1PV548,2.25,0.382,0.01125
A2059000819,"CONTROL UNIT, COMPLETE",279078,1PV548,2.25,0.627,0.0221
A2059001446,"RS CONTROL UNIT, COMPLETE",413952,1PV548,2.25,0,0
A2059001546,"CONTROL UNIT, COMPLETE",654624,1PV548,2.25,1.899,0.02548
A2059001646,"RS CONTROL UNIT, COMPLETE",753636,1PV548,2.25,1.919,0.0414375
A2059001846,"RS CONTROL UNIT, COMPLETE",814164,1PV548,2.25,2.796,0.0415625
A2059001922,"CONTROL UNIT, COMPLETE",124548,1PV548,2.25,0.366,0.01176
A2059002119,"CONTROL UNIT, COMPLETE",279078,1PV548,2.25,0,0
A2059002129,"CONTROL UNIT, COMPLETE",124548,1PV548,2.25,0.39,0.01176
A2059003028,"CONTROL UNIT, COMPLETE",124548,1PV548,2.25,0.384,0.01125
A2059003048,"RS CONTROL UNIT, COMPLETE",413952,1PV548,2.25,2.187,0.0358875
A2059003319,"CONTROL UNIT, COMPLETE",175032,1PV548,2.25,0.198,0.0152
A2059003944,"CONTROL UNIT, COMPLETE",363294,1PV548,2.25,0,0
A2059004429,"CONTROL UNIT, COMPLETE",125790,1PV548,2.25,0.384,0.01125
A2059005148,"RS CONTROL UNIT, COMPLETE",753636,1PV548,2.25,1.92,0.0414375
A2059005308,"CONTROL UNIT, COMPLETE",175032,1PV548,2.25,0,0
A2059005408,"CONTROL UNIT, COMPLETE",279078,1PV548,2.25,0,0
